X,Y,OBJECTID,GIS_ID,NAME,WEB_URL,EXIT_TO_ST,FEATURECOD,DESCRIPTIO,CAPTUREYEA,LINE,ADDRESS_ID,ADDRESS
-77.022149963329852,38.905436073822734,84,mstn_026,MT VERNON SQ | 7TH ST | CONVENTION CENTER,http://www.wmata.com/rail/station_detail.cfm?station_id=70,SW CORNER OF 7TH STREET NW AND M STREET NW,1370,Metro Station Entrance,2016-01-08T00:00:00.000Z,"green, yellow",294834,"700 M STREET NW, WASHINGTON, DC 20001"
-77.022353177244554,38.905522076697771,85,mstn_026,MT VERNON SQ | 7TH ST | CONVENTION CENTER ELEV,http://www.wmata.com/rail/station_detail.cfm?station_id=70,SW CORNER OF 7TH STREET NW AND M STREET NW,1370,Metro Station Entrance,2016-01-08T00:00:00.000Z,"green, yellow",294834,"700 M STREET NW, WASHINGTON, DC 20001"
-76.977065187054436,38.888290778402357,86,mstn_034,STADIUM | ARMORY,http://www.wmata.com/rail/station_detail.cfm?station_id=63,NE CORNER OF 19TH STREET SE AND INDEPENDENCE AVENUE SE,1370,Metro Station Entrance,2016-01-08T00:00:00.000Z,"blue, orange, silver",294863,"102 19TH STREET SE, WASHINGTON, DC 20003"
-76.977045780664568,38.885663092807725,87,mstn_034,STADIUM | ARMORY,http://www.wmata.com/rail/station_detail.cfm?station_id=63,NE CORNER OF 19TH STREET SE AND C STREET SE,1370,Metro Station Entrance,2016-01-08T00:00:00.000Z,"blue, orange, silver",294863,"290 19TH STREET SE, WASHINGTON, DC 20003"
-76.977154106597894,38.885928715526042,88,mstn_034,STADIUM | ARMORY ELEVATOR,http://www.wmata.com/rail/station_detail.cfm?station_id=63,19TH STREET SE BETWEEN BURKE STREET SE AND C ST SE,1370,Metro Station Entrance,2016-01-08T00:00:00.000Z,"blue, orange, silver",294863,"290 19TH STREET SE, WASHINGTON, DC 20003"
-77.032429694346845,38.928876254911437,89,mstn_007,COLUMBIA HEIGHTS,http://www.wmata.com/rail/station_detail.cfm?station_id=75,NE CORNER OF IRVING STREET NW AND 14TH STREET NW,1370,Metro Station Entrance,2016-01-08T00:00:00.000Z,"green,yellow",294815,"3101 14TH STREET NW, WASHINGTON, DC 20009"
-76.935172477221258,38.908560834027419,90,mstn_009,DEANWOOD,http://www.wmata.com/rail/station_detail.cfm?station_id=65,NORTH SIDE OF MINNESOTA AVENUE NE AT 48TH STREET NE,1370,Metro Station Entrance,2016-01-08T00:00:00.000Z,orange,294858,"4701 POLK STREET NE, WASHINGTON, DC 20019"
-77.022127755740243,38.905940997812635,91,mstn_026,MT VERNON SQ | 7TH ST | CONVENTION CENTER ELEV,http://www.wmata.com/rail/station_detail.cfm?station_id=70,NW CORNER OF 7TH STREET NW AND M STREET NW,1370,Metro Station Entrance,2016-01-08T00:00:00.000Z,"green, yellow",294834,"700 M STREET NW, WASHINGTON, DC 20001"
-77.031353207857393,38.993746093126397,92,mstn_076,SILVER SPRING,http://www.wmata.com/rail/station_detail.cfm?station_id=31,SE CORNER OF EAST-WEST HWY AND COLESVILE RD,,Metro Station Entrance,2016-01-08T00:00:00.000Z,red,,"8400 COLESVILLE ROAD, SILVER SPRING, MD 20910"
-77.039319584005369,38.903028252280635,93,mstn_012,FARRAGUT NORTH ELEVATOR,http://www.wmata.com/rail/station_detail.cfm?station_id=4,NE CORNER OF 17TH STREET NW AND K STREET NW,1370,Metro Station Entrance,2016-01-08T00:00:00.000Z,red,294828,"1705 K STREET NW, WASHINGTON, DC 20036"
-77.112552756929801,39.047426105068297,94,mstn_088,WHITE FLINT,http://www.wmata.com/rail/station_detail.cfm?station_id=15,NE CORNER OF ROCKVILLE PIKE AND MARINELLI RD ,,Metro Station Entrance,2016-01-08T00:00:00.000Z,red,,"5500 MARINELLI ROAD, ROCKVILLE , MD 20852"
-77.113202329017355,39.047207814340204,95,mstn_088,WHITE FLINT,http://www.wmata.com/rail/station_detail.cfm?station_id=15,NW CORNER OF ROCKVILLE PIKE AND MARINELLI RD ,,Metro Station Entrance,2016-01-08T00:00:00.000Z,red,,"5500 MARINELLI ROAD, ROCKVILLE , MD 20852"
-77.05384336219106,38.869598318391539,96,mstn_070,PENTAGON ELEVATOR,http://www.wmata.com/rail/station_detail.cfm?station_id=43,NW CORNER OF N ROTARY RD AND S EADS ST,,Metro Station Entrance,2016-01-08T00:00:00.000Z,"blue, yellow",,"2 SOUTH ROTARY ROAD, ARLINGTON, VA 22202"
-77.079274859604595,38.948106253380075,97,mstn_036,TENLEYTOWN | AU ELEVATOR,http://www.wmata.com/rail/station_detail.cfm?station_id=10,NE CORNER OF ABLEMARLE STREET NW AND WISCONSIN AVENUE NW,1370,Metro Station Entrance,2016-01-08T00:00:00.000Z,red,294846,"4501 WISCONSIN AVENUE NW, WASHINGTON, DC 20016"
-77.044562293343418,38.910797986355043,98,mstn_010,DUPONT CIRCLE ELEVATOR,http://www.wmata.com/rail/station_detail.cfm?station_id=6,SE CORNER OF 20TH STREET NW AND Q STREET NW,1370,Metro Station Entrance,2016-01-08T00:00:00.000Z,red,294836,"1525 20TH ST NW, WASHINGTON, DC 20036"
-77.052876222192893,38.925457070912692,99,mstn_040,WOODLEY PARK | ZOO | ADAMS MORGAN ELEVATOR,http://www.wmata.com/rail/station_detail.cfm?station_id=7,SW CORNER OF CONNECTICUT AVENUE NW AND WOODLEY STREET NW,1370,Metro Station Entrance,2016-01-08T00:00:00.000Z,red,294827,"2700 CONNECTICUT AVENUE NW, WASHINGTON, DC 20008"
-77.063580987588708,38.943970191406528,100,mstn_038,VAN NESS | UDC ELEVATOR,http://www.wmata.com/rail/station_detail.cfm?station_id=9,SW CORNER OF CONNECTICUT AVENUE AND VEAZEY STREET NW,1370,Metro Station Entrance,2016-01-08T00:00:00.000Z,red,294824,"4200 CONNECTICUT AVENUE NW, WASHINGTON, DC 20008"
-77.085202054419383,38.960226117001426,101,mstn_018,FRIENDSHIP HEIGHTS ELEVATOR,http://www.wmata.com/rail/station_detail.cfm?station_id=11,EAST SIDE OF WISCONSIN AVENUE NW BETWEEN JENIFER STREET NW AND WESTERN AVENUE NW,1370,Metro Station Entrance,2016-01-08T00:00:00.000Z,red,294847,"1 WISCONSIN CIRCLE NW, WASHINGTON, DC 20015"
-77.165009460548006,39.12008409245955,102,mstn_075,SHADY GROVE ELEVATOR,http://www.wmata.com/rail/station_detail.cfm?station_id=18,NE CORNER OF REDLAND RD AND SOMERVILLE DR ,,Metro Station Entrance,2016-01-08T00:00:00.000Z,red,,"15903 SOMERVILLE DRIVE, ROCKVILLE, MD 20855"
-77.02791905449196,38.898927194682102,103,mstn_024,METRO CENTER ELEVATOR,http://www.wmata.com/rail/station_detail.cfm?station_id=1,12TH STREET BETWEEN G ST NW AND H ST NW,1370,Metro Station Entrance,2016-01-08T00:00:00.000Z,"red, blue, orange, silver",294812,"701 12TH STREET NW, WASHINGTON, DC 20005"
-77.032307889102057,38.901105990329775,104,mstn_023,MCPHERSON SQUARE ELEVATOR,http://www.wmata.com/rail/station_detail.cfm?station_id=36,SW CORNER OF 14TH STREET NW AND I STREET NW,1370,Metro Station Entrance,2016-01-08T00:00:00.000Z,"blue, orange, silver",294841,"1400 I STREET NW, WASHINGTON, DC 20005"
-77.041895070915317,38.901547793439669,105,mstn_013,FARRAGUT WEST ELEVATOR,http://www.wmata.com/rail/station_detail.cfm?station_id=38,NW CORNER OF 18TH STREET NW AND I STREET NW,1370,Metro Station Entrance,2016-01-08T00:00:00.000Z,"blue, orange, silver",294819,"900 18TH STREET NW, WASHINGTON, DC 20006"
-77.05086199173283,38.900840151958285,106,mstn_016,FOGGY BOTTOM | GWU ELEVATOR,http://www.wmata.com/rail/station_detail.cfm?station_id=40,NW CORNER OF 23RD STREET NW AND I STREET NW,1370,Metro Station Entrance,2016-01-08T00:00:00.000Z,"blue, orange, silver",294821,"2301 I STREET NW, WASHINGTON, DC 20037"
-77.338923486405875,38.948298802908766,107,mstn_089,WIEHLE | RESTON EAST,http://www.wmata.com/rail/station_detail.cfm?station_id=115,WEST SIDE OF WIEHIE AVE ,,Metro Station Entrance,2016-01-08T00:00:00.000Z,silver,,"1858 WIEHLE AVENUE, RESTON, VA 20190"
-77.339902393771794,38.946907783026234,108,mstn_089,WIEHLE | RESTON EAST,http://www.wmata.com/rail/station_detail.cfm?station_id=115,WEST SIDE OF WIEHIE AVE ,,Metro Station Entrance,2016-01-08T00:00:00.000Z,silver,,"1864 WIEHLE AVENUE, RESTON, VA 20191"
-77.043651748427692,39.015333169764382,109,mstn_054,FOREST GLEN,http://www.wmata.com/rail/station_detail.cfm?station_id=32,SW CORNER OF FOREST GLEN RD AND GEORGIA AVE,,Metro Station Entrance,2016-01-08T00:00:00.000Z,red,,"9730 GEORGIA AVENUE, FOREST GLEN, MD 20910"
-76.872181038089948,38.948430637038285,110,mstn_069,NEW CARROLLTON ELEVATOR,http://www.wmata.com/rail/station_detail.cfm?station_id=68,WEST SIDE OF GARDEN CITY DR ,,Metro Station Entrance,2016-01-08T00:00:00.000Z,orange,,"4201 ELLIN ROAD, NEW CARROLLTON, MD 20784"
-76.872402247176538,38.948407800017023,111,mstn_069,NEW CARROLLTON,http://www.wmata.com/rail/station_detail.cfm?station_id=68,WEST SIDE OF GARDEN CITY DR ,,Metro Station Entrance,2016-01-08T00:00:00.000Z,orange,,"4201 ELLIN ROAD, NEW CARROLLTON, MD 20784"
-77.222570678960196,38.920583445866797,112,mstn_081,TYSONS CORNER,http://www.wmata.com/rail/station_detail.cfm?station_id=112,NW CORNER OF TYSONS BLVD AND CHAIN BRIDGE RD ,,Metro Station Entrance,2016-01-08T00:00:00.000Z,silver,,"1943 CHAIN BRIDGE ROAD, MCLEAN, VA 22102"
-76.868548376260122,38.893771371539977,113,mstn_090,MORGAN BOULEVARD,http://www.wmata.com/rail/station_detail.cfm?station_id=110,GARRET A MORGAN BLVD AND SGT HARTMAN LN,,Metro Station Entrance,2016-01-08T00:00:00.000Z,"blue, silver",,"410 SERGEANT HARTMAN LANE, HYATTSVILLE, MD 20785"
-76.934722619264576,38.908267505942156,114,mstn_009,DEANWOOD,http://www.wmata.com/rail/station_detail.cfm?station_id=65,SOUTH SIDE OF POLK STREET NE AT OLIVE STREET NE,1370,Metro Station Entrance,2016-01-08T00:00:00.000Z,orange,294858,"4720 MINNESOTA AVENUE NE, WASHINGTON, DC 20019"
-77.022533283890027,38.893947125880658,115,mstn_027,ARCHIVES | NAVY MEM | PENN QUARTER,http://www.wmata.com/rail/station_detail.cfm?station_id=81,NW CORNER OF 7TH STREET NW AND PENNSYLVANIA AVENUE NW,1370,Metro Station Entrance,2016-01-08T00:00:00.000Z,"green,yellow",294835,"701 PENNSYLVANIA AVENUE NW, WASHINGTON, DC 20004"
-77.033032040432815,38.928618916879053,116,mstn_007,COLUMBIA HEIGHTS,http://www.wmata.com/rail/station_detail.cfm?station_id=75,SW CORNER OF IRVING STREET NW AND 14TH STREET NW,1370,Metro Station Entrance,2016-01-08T00:00:00.000Z,"green,yellow",294815,"3030 14TH STREET NW, WASHINGTON, DC 20009"
-77.021655681434339,38.899640054837334,117,mstn_019,GALLERY PL | CHINATOWN,http://www.wmata.com/rail/station_detail.cfm?station_id=21,SE CORNER OF 7TH STREET NW AND H STREET NW,1370,Metro Station Entrance,2016-01-08T00:00:00.000Z,"red, green, yellow",294833,"630 H STREET NW, WASHINGTON, DC 20001"
-77.023768735240864,38.898055955854133,118,mstn_019,GALLERY PL | CHINATOWN,http://www.wmata.com/rail/station_detail.cfm?station_id=21,SE CORNER OF 9TH STREET NW AND G STREET NW,1370,Metro Station Entrance,2016-01-08T00:00:00.000Z,"red, green, yellow",294833,"625 9TH STREET NW, WASHINGTON, DC 20001"
-76.968905646640636,38.955724234591543,119,mstn_086,WEST HYATTSVILLE,http://www.wmata.com/rail/station_detail.cfm?station_id=77,WEST SIDE OF JAMESTOWN RD ,,Metro Station Entrance,2016-01-08T00:00:00.000Z,green,,"2700 HAMILTON STREET, HYATTSVILLE, MD 20782"
-77.021577494843342,38.886254898940749,120,mstn_022,L'ENFANT PLAZA,http://www.wmata.com/rail/station_detail.cfm?station_id=82,SE CORNER OF 7TH STREET SW AND MARYLAND AVENUE SW,1370,Metro Station Entrance,2016-01-08T00:00:00.000Z,"green, yellow, orange, blue, silver",294875,"600 MARYLAND AVENUE SW, WASHINGTON, DC 20024"
-77.094202318328144,38.9836078024938,121,mstn_041,BETHESDA ELEVATOR,http://www.wmata.com/rail/station_detail.cfm?station_id=12,NW CORNER OF MONTGOMERY LN AND MD-355 S ,,Metro Station Entrance,2016-01-08T00:00:00.000Z,red,,"7450 WISCONSIN AVENUE, BETHESDA, MD 20814"
-77.146280637714725,39.084683881547711,122,mstn_073,ROCKVILLE,http://www.wmata.com/rail/station_detail.cfm?station_id=17,SOUTH SIDE OF PARK RD BETWEEN MD-355 N AND S STONESTREET AVE,,Metro Station Entrance,2016-01-08T00:00:00.000Z,red,,"399 SOUTH STONESTREET AVENUE, ROCKVILLE, MD 20850"
-77.017525276719041,38.897059761435052,123,mstn_021,JUDICIARY SQUARE,http://www.wmata.com/rail/station_detail.cfm?station_id=23,SOUTH SIDE OF F STREET NW BETWEEN 4TH STREET NW AND 5TH STREET NW,1370,Metro Station Entrance,2016-01-08T00:00:00.000Z,red,294829,"450 F STREET NW, WASHINGTON, DC 20001"
-77.071712362635296,38.895956427360979,124,mstn_074,ROSSLYN,http://www.wmata.com/rail/station_detail.cfm?station_id=41,N MOORE ST BETWEEN 19TH ST N AND WILSON BLVD,,Metro Station Entrance,2016-01-08T00:00:00.000Z,"orange, silver, blue",,"1850 NORTH MOORE STREET, ARLINGTON,VA 22209"
-77.071382736512277,38.896150540598853,125,mstn_074,ROSSLYN ELEVATOR,http://www.wmata.com/rail/station_detail.cfm?station_id=41,NORTH SIDE OF WILSON BLVD BETWEEN N MOORE ST AND N LYNN ST ,,Metro Station Entrance,2016-01-08T00:00:00.000Z,"orange, silver, blue",,"1850 NORTH MOORE STREET, ARLINGTON,VA 22209"
-77.094602317675339,38.984707802702609,126,mstn_041,BETHESDA,http://www.wmata.com/rail/station_detail.cfm?station_id=12,SW CORNER OF EAST-WEST HWY AND WISCONSIN AVE,,Metro Station Entrance,2016-01-08T00:00:00.000Z,red,,"7450 WISCONSIN AVENUE, BETHESDA, MD 20814"
-77.023547835154062,38.884457000002165,127,mstn_022,L'ENFANT PLAZA,http://www.wmata.com/rail/station_detail.cfm?station_id=82,SE CORNER OF 9TH STREET SW AND D STREET SW,1370,Metro Station Entrance,2016-01-08T00:00:00.000Z,"green, yellow, orange, blue, silver",294875,"800 D STREET SW, WASHINGTON, DC 20024"
-77.007133287011058,38.876278315014531,128,mstn_028,NAVY YARD-BALLPARK,http://www.wmata.com/rail/station_detail.cfm?station_id=84,NW CORNER OF HALF STREET SE AND M STREET SE,1370,Metro Station Entrance,2016-01-08T00:00:00.000Z,green,294869,"200 M STREET SE, WASHINGTON, DC 20003"
-77.00449748290545,38.876676752608475,129,mstn_028,NAVY YARD-BALLPARK,http://www.wmata.com/rail/station_detail.cfm?station_id=84,NW CORNER OF NEW JERSEY AVENUE SE AND M STREET SE,1370,Metro Station Entrance,2016-01-08T00:00:00.000Z,green,294869,"1155 NEW JERSEY AVENUE SE, WASHINGTON, DC 20003"
-77.022598085333811,38.912781330065634,130,mstn_032,SHAW | HOWARD UNIV,http://www.wmata.com/rail/station_detail.cfm?station_id=72,R ST NW BETWEEN 7TH ST NW AND 8TH ST NW,1370,Metro Station Entrance,2016-01-08T00:00:00.000Z,"green,yellow",294838,"1701 8TH STREET NW, WASHINGTON, DC 20001"
-77.021684156213411,38.914505924418215,131,mstn_032,SHAW | HOWARD UNIV,http://www.wmata.com/rail/station_detail.cfm?station_id=72,7TH ST NW BETWEEN S ST NW AND T ST NW,1370,Metro Station Entrance,2016-01-08T00:00:00.000Z,"green,yellow",294838,"1801 7TH ST NW, WASHINGTON, DC 20001"
-77.025975259539607,38.916721291656849,132,mstn_005,U ST | AFRICAN AMER CIVIL WAR MEM | CARDOZO,http://www.wmata.com/rail/station_detail.cfm?station_id=73,SW CORNER OF U STREET NW AND VERMONT AVENUE NW,1370,Metro Station Entrance,2016-01-08T00:00:00.000Z,"green,yellow",294840,"1000 U STREET NW, WASHINGTON, DC 20009"
-77.017538824346133,38.876989773726379,133,mstn_039,WATERFRONT,http://www.wmata.com/rail/station_detail.cfm?station_id=83,NE CORNER OF M STREET SW AND 4TH STREET SW,1370,Metro Station Entrance,2016-01-08T00:00:00.000Z,green,294877,"399 M STREET SW, WASHINGTON, DC 20024"
-76.912602255199033,38.827007775641739,134,mstn_042,BRANCH AVENUE,http://www.wmata.com/rail/station_detail.cfm?station_id=89,WEST SIDE OF OLD SOPER RD BETWEEN AUTH WAY AND CAPITAL GATEWAY DR,,Metro Station Entrance,2016-01-08T00:00:00.000Z,green,,"4704 OLD SOPER ROAD, SUITLAND, MD 20746"
-76.928904038743539,38.978370730847303,135,mstn_048,COLLEGE PARK,http://www.wmata.com/rail/station_detail.cfm?station_id=79,NORTH SIDE OF CALVERT RD BETWEEN COLUMBIA AVE AND PAINT BRANCH PKY,,Metro Station Entrance,2016-01-08T00:00:00.000Z,green,,"4931 CALVERT ROAD, COLLEGE PARK, MD 20740"
-76.927902267117886,38.978207805653796,136,mstn_048,COLLEGE PARK,http://www.wmata.com/rail/station_detail.cfm?station_id=79,WEST SIDE OF RIVER RD BETWEEN COLUMBIA AVE AND PAINT BRANCH PKY,,Metro Station Entrance,2016-01-08T00:00:00.000Z,green,,"4931 CALVERT ROAD, COLLEGE PARK, MD 20740"
-76.912002263474406,39.010807813082465,137,mstn_058,GREENBELT,http://www.wmata.com/rail/station_detail.cfm?station_id=80,NE CORNER OF 53RD AVE AND LACKAWANNA ST,,Metro Station Entrance,2016-01-08T00:00:00.000Z,green,,"5717 GREENBELT METRO DRIVE, GREENBELT, MD 20740"
-76.910902259239776,39.010907811342761,138,mstn_058,GREENBELT,http://www.wmata.com/rail/station_detail.cfm?station_id=80,NE CORNER OF 53RD AVE AND LACKAWANNA ST,,Metro Station Entrance,2016-01-08T00:00:00.000Z,green,,"5717 GREENBELT METRO DRIVE, GREENBELT, MD 20740"
-76.932102257170158,38.844407778143889,139,mstn_079,SUITLAND,http://www.wmata.com/rail/station_detail.cfm?station_id=88,NORTH SIDE OF SILVER HILL RD,,Metro Station Entrance,2016-01-08T00:00:00.000Z,green,,"4500 SILVER HILL ROAD, SUITLAND, MD 20746"
-77.09789199911944,38.999066491616553,140,mstn_066,MEDICAL CENTER,http://www.wmata.com/rail/station_detail.cfm?station_id=13,SW SIDE OF SOUTH DR AND ROCKVILLE PIKE ,,Metro Station Entrance,2016-01-08T00:00:00.000Z,red,,"8810 ROCKVILLE PIKE, BETHESDA, MD 20814"
-77.085402122521359,38.960748048781049,141,mstn_018,FRIENDSHIP HEIGHTS,http://www.wmata.com/rail/station_detail.cfm?station_id=11,NE CORNER OF WISCONSIN AVENUE NW AND WESTERN AVENUE NW,1370,Metro Station Entrance,2016-01-08T00:00:00.000Z,red,294847,"1 WISCONSIN CIRCLE NW, WASHINGTON, DC 20015"
-77.0856023178968,38.961207795489578,142,mstn_056,FRIENDSHIP HEIGHTS,http://www.wmata.com/rail/station_detail.cfm?station_id=11,NW SIDE OF WESTERN AVE AND MD-355 N ,,Metro Station Entrance,2016-01-08T00:00:00.000Z,red,,"1 WISCONSIN CIRCLE NW, WASHINGTON, DC 20015"
-77.146579365782969,39.084478482013409,143,mstn_073,ROCKVILLE,http://www.wmata.com/rail/station_detail.cfm?station_id=17,SOUTH SIDE OF PARK RD BETWEEN MD-355 N AND S STONESTREET AVE,,Metro Station Entrance,2016-01-08T00:00:00.000Z,red,,"251 HUNGERFORD DRIVE, ROCKVILLE, MD 20850"
-77.007202074090259,38.897492192704618,144,mstn_037,UNION STATION,http://www.wmata.com/rail/station_detail.cfm?station_id=25,NE CORNER OF 1ST STREET NE AND MASSACHUSETTS AVENUE NE,1370,Metro Station Entrance,2016-01-08T00:00:00.000Z,red,294849,"625 1ST STREET NE, WASHINGTON, DC 20002"
-77.031202297957222,38.993907805848835,145,mstn_076,SILVER SPRING,http://www.wmata.com/rail/station_detail.cfm?station_id=31,COLESVILE RD BETWEEN EAST_WEST HWY AND WAYNE AVE,,Metro Station Entrance,2016-01-08T00:00:00.000Z,red,,"8400 COLESVILLE ROAD, SILVER SPRING, MD 20910"
-77.031502296210064,38.994207803680617,146,mstn_076,SILVER SPRING,http://www.wmata.com/rail/station_detail.cfm?station_id=31,COLESVILE RD BETWEEN EAST_WEST HWY AND WAYNE AVE,,Metro Station Entrance,2016-01-08T00:00:00.000Z,red,,"8401 COLESVILLE ROAD, SILVER SPRING, MD 20910"
-77.031902303074673,38.994107805627927,147,mstn_076,SILVER SPRING,http://www.wmata.com/rail/station_detail.cfm?station_id=31,NE CORNER OF EAST-WEST HWY AND COLESVILE RD,,Metro Station Entrance,2016-01-08T00:00:00.000Z,red,,"8401 COLESVILLE ROAD, SILVER SPRING, MD 20910"
-77.017823974562191,38.975888909228708,148,mstn_035,TAKOMA ELEVATOR,http://www.wmata.com/rail/station_detail.cfm?station_id=29,NE SIDE OF CEDAR STREET NW AND BLAIR ROAD NW,1370,Metro Station Entrance,2016-01-08T00:00:00.000Z,red,294822,"327 CEDAR STREET NW, WASHINGTON, DC 20012"
-77.017415567321365,38.975103948491892,149,mstn_035,TAKOMA,http://www.wmata.com/rail/station_detail.cfm?station_id=29,NE SIDE OF CEDAR STREET NW AND BLAIR ROAD NW,1370,Metro Station Entrance,2016-01-08T00:00:00.000Z,red,294822,"327 CEDAR STREET NW, WASHINGTON, DC 20012"
-77.085765329327884,38.960453083843184,150,mstn_018,FRIENDSHIP HEIGHTS,http://www.wmata.com/rail/station_detail.cfm?station_id=11,SW CORNER OF WISCONSIN AVENUE NW AND WESTERN AVENUE NW,1370,Metro Station Entrance,2016-01-08T00:00:00.000Z,red,294847,"1 WISCONSIN CIRCLE NW, WASHINGTON, DC 20015"
-77.00722876066969,38.898399522448969,151,mstn_037,UNION STATION,http://www.wmata.com/rail/station_detail.cfm?station_id=25,NE CORNER OF MASSACHUSETTS AVE NE AND 1 ST NE,1370,Metro Station Entrance,2016-01-08T00:00:00.000Z,red,294849,"701 1ST STREET NE, WASHINGTON, DC 20002"
-77.072110380746878,38.89581466141307,152,mstn_074,ROSSLYN,http://www.wmata.com/rail/station_detail.cfm?station_id=41,N FORT MYER DR BETWEEN N NASH ST AND WILSON BLVD,,Metro Station Entrance,2016-01-08T00:00:00.000Z,"orange, silver, blue",,"1850 NORTH MOORE STREET, ARLINGTON,VA 22209"
-77.063750186021863,38.88455530515138,153,mstn_045,ARLINGTON CEMETERY,http://www.wmata.com/rail/station_detail.cfm?station_id=42,NW CORNER OF MEMORIAL AVE AND JEFFERSON DAVIS HWY,,Metro Station Entrance,2016-01-08T00:00:00.000Z,blue,,"1001 NORTH MEMORIAL DRIVE, ARLINGTON, VA 22211"
-77.063548653598602,38.8842239902174,154,mstn_045,ARLINGTON CEMETERY,http://www.wmata.com/rail/station_detail.cfm?station_id=42,SW CORNER OF MEMORIAL AVE AND JEFFERSON DAVIS HWY,,Metro Station Entrance,2016-01-08T00:00:00.000Z,blue,,"1000 NORTH MEMORIAL DRIVE, ARLINGTON, VA 22211"
-77.063343597323581,38.884726403649175,155,mstn_045,ARLINGTON CEMETERY ELEVATOR,http://www.wmata.com/rail/station_detail.cfm?station_id=42,NW CORNER OF MEMORIAL AVE AND JEFFERSON DAVIS HWY,,Metro Station Entrance,2016-01-08T00:00:00.000Z,blue,,"1001 NORTH MEMORIAL DRIVE, ARLINGTON, VA 22211"
-77.063080330196769,38.884824175089108,156,mstn_045,ARLINGTON CEMETERY ELEVATOR,http://www.wmata.com/rail/station_detail.cfm?station_id=42,NW CORNER OF MEMORIAL AVE AND JEFFERSON DAVIS HWY,,Metro Station Entrance,2016-01-08T00:00:00.000Z,blue,,"1001 NORTH MEMORIAL DRIVE, ARLINGTON, VA 22211"
-77.05028004714363,39.038678371696733,157,mstn_087,WHEATON,http://www.wmata.com/rail/station_detail.cfm?station_id=33,SE CORNER OF REEDIE DR AND GEORGIA AVE ,,Metro Station Entrance,2016-01-08T00:00:00.000Z,red,,"11171 GEORGIA AVENUE, SILVER SPRING, MD 20902"
-76.985204958774744,38.88077566308737,158,mstn_030,POTOMAC AVE,http://www.wmata.com/rail/station_detail.cfm?station_id=61,NE CORNER OF 14TH STREET SE AND POTOMAC AVENUE SE,1370,Metro Station Entrance,2016-01-08T00:00:00.000Z,"blue, orange, silver",294861,"700 14TH STREET SE, WASHINGTON , DC  20003"
-76.985107975447534,38.881071083750982,159,mstn_030,POTOMAC AVE ELEVATOR,http://www.wmata.com/rail/station_detail.cfm?station_id=61,SE CORNER OF 14TH STREET SE ANDG STREET SE,1370,Metro Station Entrance,2016-01-08T00:00:00.000Z,"blue, orange, silver",294861,"700 14TH STREET SE, WASHINGTON , DC  20003"
-77.006065386963826,38.885672675193945,160,mstn_004,CAPITOL SOUTH,http://www.wmata.com/rail/station_detail.cfm?station_id=59,WEST SIDE OF 1ST STREET SE BETWEEN C STREET SE AND D STREET SE,1370,Metro Station Entrance,2016-01-08T00:00:00.000Z,"blue, orange, silver",294860,"355 FIRST STREET SE, WASHINGTON, DC 20003"
