,MSSR_1.0,Turnover,PctOfHomesIncreasingInValues,mimi,HS_StudentTeachRatio,MS_StudentTeachRatio,count_metro_bus_km,PriceIndex,FreddieMac15yr,distance_public_school_arts_center_km,MSSR_2.0,ListDate_dt_month,HSSR_1.0,CloseDate_dt_month,qcut_CloseDate_dt_month
7335,0.0,8.0897,77.92,79.0,10.7,13.6,105,195.8744368,3.24,0.4731647127000001,0.0,7,0.0,7,0
7336,1.0,5.0388,7.98,70.1,10.0,11.9,67,168.7854764,4.42,10.1091601353,0.0,4,1.0,12,0
7337,1.0,3.7737,74.75,69.4,15.5,11.5,67,175.2482939,2.7,11.0830943773,0.0,1,1.0,5,0
7338,0.0,6.8626,43.66,67.5,13.2,13.1,70,167.9615905,3.91,1.1160358326,0.0,8,0.0,3,0
7339,1.0,5.2131,9.04,68.9,10.0,11.9,51,170.1945226,4.28,7.676916350700001,0.0,5,1.0,10,0
7340,1.0,4.0062,77.41,78.7,12.5,13.4,55,195.0863121,3.25,7.9931563004,0.0,8,1.0,10,0
7341,0.0,4.2428,53.98,66.6,13.2,13.1,64,166.02525580000002,3.66,5.3214018622,0.0,10,0.0,10,0
7342,1.0,3.9827,21.37,66.3,15.5,11.5,51,164.31463390000005,3.16,7.709902792799999,0.0,2,1.0,9,0
7343,0.0,6.9399,37.13,70.1,13.2,13.1,42,168.7854764,4.42,1.5628218936000002,0.0,4,0.0,4,0
7344,0.0,4.3503,64.62,78.7,13.9,14.6,58,195.0863121,3.25,5.4453162353,0.0,8,0.0,8,0
7345,0.0,4.5713,54.21,79.0,13.9,12.4,60,194.4612831,3.31,1.6342209372999998,0.0,9,0.0,10,0
7346,0.0,7.138999999999999,97.14,78.8,15.2,15.0,69,188.6493901,3.3,1.1237150566,0.0,11,0.0,1,0
7347,1.0,5.1720000000000015,15.47,69.5,7.1,11.5,46,164.60666940000004,4.08,7.4998805314,0.0,3,1.0,12,0
7348,0.0,4.3552,32.49,66.3,14.8,15.0,65,167.5460189,3.32,5.3332258623,0.0,9,0.0,9,0
7349,0.0,6.0113,50.88,78.8,13.9,12.4,62,193.6113816,3.19,0.6725709234999999,0.0,11,0.0,12,0
7350,0.0,5.1139,35.68,69.5,14.8,13.5,68,164.60666940000004,4.08,0.4026435889,0.0,3,0.0,4,0
7351,0.0,4.5753,73.14,79.0,13.9,14.6,67,195.8744368,3.24,4.5602249227,0.0,7,0.0,9,0
7352,0.0,3.6838,35.76,69.5,14.8,15.0,45,166.5574036,4.06,4.1233449081,0.0,4,0.0,4,0
7353,0.0,6.9259,86.87,78.8,15.2,13.5,66,188.6493901,3.3,0.4671292736,0.0,11,0.0,4,0
7354,0.0,2.9823,40.55,67.1,12.8,14.7,74,168.5979178,3.14,10.4273372725,1.0,4,1.0,6,0
7355,0.0,6.9944,96.4,78.1,15.2,15.0,73,189.236479,3.27,1.0830863873,0.0,10,0.0,11,0
7356,0.0,3.7665,76.36,67.2,15.2,15.0,68,171.19616330000005,3.03,4.5651286353,0.0,5,0.0,6,0
7357,0.0,5.0485,17.97,68.0,14.8,13.5,61,168.7131123,3.68,0.7529387636,0.0,7,0.0,7,0
7358,0.0,5.2054,73.36,67.1,15.2,13.5,70,173.0314193,2.95,0.3095685333,0.0,6,0.0,8,0
7359,1.0,4.5835,93.12,80.5,15.5,11.5,51,188.1721628,3.48,7.6921785464,0.0,12,1.0,12,0
7360,1.0,7.2105,43.81,68.7,10.0,12.0,105,170.4751925,4.18,0.4556796299,0.0,6,1.0,6,0
7361,0.0,4.3552,32.49,66.3,14.8,15.0,65,167.5460189,3.32,5.3472846214,0.0,9,0.0,9,0
7362,0.0,4.1001,85.63,79.3,13.0,14.6,45,195.9526553,3.27,7.4769633452,1.0,6,1.0,6,0
7363,1.0,4.404,95.24,78.1,15.5,11.5,62,189.236479,3.27,7.6407549512,0.0,10,1.0,4,0
7364,0.0,4.2428,61.74,68.0,13.2,13.1,66,169.4708133,4.04,5.3569063699,0.0,7,0.0,8,0
7365,0.0,5.1595,89.96,78.8,15.2,15.0,61,188.6493901,3.3,5.3899288565,0.0,11,0.0,12,0
7366,0.0,4.7145,89.04,75.5,15.2,15.0,59,187.9588779,3.17,5.4617456773000015,0.0,6,0.0,6,0
7367,0.0,4.3503,57.82,79.0,13.9,14.6,69,194.4612831,3.31,4.7037812374,0.0,9,0.0,9,0
7368,0.0,5.9786,67.28,79.0,13.9,12.4,60,195.8744368,3.24,0.732702945,0.0,7,0.0,7,0
7369,0.0,4.0008,80.58,67.9,15.2,15.0,69,174.9641855,2.66,5.3291743987,0.0,11,0.0,12,0
7370,0.0,6.4953,42.31,67.1,13.2,13.1,70,166.7851862,3.81,1.0891788501000002,0.0,9,0.0,11,0
7371,0.0,4.1778,90.17,75.5,12.8,14.7,51,187.9588779,3.17,8.063335440800001,1.0,6,1.0,7,0
7372,1.0,5.1633,15.51,68.7,7.1,11.5,47,168.16883080000005,3.82,7.488622483999999,0.0,5,1.0,6,0
7373,0.0,4.2892,92.66,78.5,12.8,14.7,50,189.6382211,3.49,8.1698943539,1.0,8,1.0,8,0
7374,0.0,5.1071,50.14,67.0,15.2,13.5,67,165.9509441,3.2,0.30856723210000003,0.0,3,0.0,3,0
7375,0.0,4.3814,13.04,66.3,12.8,14.7,51,167.5460189,3.32,8.098407372,1.0,9,0.0,10,0
7376,0.0,4.5267,86.65,71.5,15.2,15.0,58,182.5429545,2.66,5.475121340499999,0.0,4,0.0,4,0
7377,0.0,2.8796,51.98,67.1,12.8,14.7,49,173.0314193,2.95,9.3735434905,1.0,6,1.0,6,0
7378,1.0,5.7367,13.2,66.8,10.0,11.9,52,165.25843500000005,3.68,7.6577660273,0.0,11,1.0,5,0
7379,0.0,5.3708,91.77,67.1,15.2,15.0,64,173.0314193,2.95,1.272283132,0.0,6,0.0,6,0
7380,1.0,5.0596,13.41,68.9,10.3,7.4,61,170.1945226,4.28,0.9660209263,0.0,5,0.0,5,0
7381,1.0,5.517,96.02,67.7,10.5,9.0,105,174.8671796,2.8,0.4142067436,0.0,9,1.0,10,0
7382,1.0,5.6665,13.12,66.6,10.0,11.9,50,166.02525580000002,3.66,7.5121385987,0.0,10,1.0,10,0
7383,0.0,3.1911,88.52,70.5,12.8,14.7,43,176.82254369999995,2.77,9.2919548909,1.0,2,1.0,2,0
7384,1.0,3.7737,74.75,69.4,15.5,11.5,47,175.2482939,2.7,7.5549930059,0.0,1,1.0,3,0
7385,1.0,3.9285,80.43,71.2,15.5,11.5,49,179.37516409999995,2.76,7.6247505567,0.0,3,1.0,4,0
7386,0.0,5.2939,11.71,69.6,12.8,14.7,54,163.3624446,4.22,8.1792991724,1.0,2,0.0,4,0
7387,1.0,3.9285,80.43,71.2,15.5,11.5,47,179.37516409999995,2.76,7.5376854841,0.0,3,1.0,3,0
7388,0.0,5.1595,90.94,78.1,15.2,15.0,64,189.236479,3.27,5.4238109308,0.0,10,0.0,11,0
7389,0.0,3.3631,92.79,71.5,12.8,14.7,70,182.5429545,2.66,10.501481685,1.0,4,1.0,4,0
7390,0.0,4.444,53.52,78.8,13.9,14.6,68,194.1442297,3.21,4.6233275766,0.0,10,0.0,10,0
7391,0.0,4.2806,27.52,67.0,14.8,15.0,72,168.14317490000005,3.46,5.2766140604,0.0,8,0.0,9,0
7392,0.0,4.2428,61.74,68.0,13.2,13.1,69,169.4708133,4.04,5.3808040833,0.0,7,0.0,7,0
7393,0.0,4.5565,81.53,79.3,13.9,14.6,62,195.9526553,3.27,5.4621795813,0.0,6,0.0,7,0
7394,0.0,3.8951,65.15,78.8,13.0,14.6,55,193.6113816,3.19,7.7259405272000015,1.0,11,1.0,11,0
7395,0.0,6.2814,39.53,66.6,13.2,13.1,62,166.02525580000002,3.66,1.3274180379,0.0,10,0.0,11,0
7396,0.0,4.1001,85.63,79.3,13.0,14.6,55,195.9526553,3.27,7.734618007100001,1.0,6,1.0,6,0
7397,0.0,4.6904,90.47,80.1,13.9,14.6,70,188.1609222,3.48,5.2986916528,0.0,1,0.0,3,0
7398,0.0,3.6305,35.39,68.7,14.8,15.0,69,168.16883080000005,3.82,5.398133531799999,0.0,5,0.0,5,0
7399,0.0,7.0515,96.23,71.2,15.2,15.0,64,179.37516409999995,2.76,1.2822568293,0.0,3,0.0,3,0
7400,0.0,3.6652,9.48,67.0,12.8,14.7,70,168.14317490000005,3.46,10.5470909477,1.0,8,0.0,12,0
7401,0.0,3.9726,35.79,69.5,14.8,15.0,69,164.60666940000004,4.08,5.4050808986000005,0.0,3,0.0,3,0
7402,0.0,4.224,29.82,68.0,14.8,15.0,63,168.7131123,3.68,5.4825643742,0.0,7,0.0,8,0
7403,0.0,6.1204,74.38,79.3,13.9,12.4,64,195.9526553,3.27,0.6568637015,0.0,6,0.0,7,0
7404,1.0,4.0058,88.87,72.6,15.5,11.5,52,185.6306252,2.72,7.6775851606,0.0,5,1.0,5,0
7405,0.0,3.7848,77.56,79.6,10.5,16.5,112,194.8306605,3.29,10.2663299525,0.0,5,1.0,6,0
7406,0.0,3.3611,94.61,78.1,12.8,14.7,70,189.236479,3.27,10.5998332267,1.0,10,1.0,10,0
7407,0.0,4.3552,32.49,66.3,14.8,15.0,71,167.5460189,3.32,5.4621773589,0.0,9,0.0,10,0
7408,0.0,5.1595,90.94,78.1,15.2,15.0,69,189.236479,3.27,5.503601714199999,0.0,10,0.0,10,0
7409,0.0,4.5753,73.14,79.0,13.9,14.6,65,195.8744368,3.24,5.5552005452,0.0,7,0.0,8,0
7410,0.0,4.0158,50.57,66.1,14.8,15.0,69,165.7220839,3.31,5.5239628313,0.0,11,0.0,3,0
7411,0.0,4.8593,89.6,80.5,15.2,15.0,68,188.1721628,3.48,5.5332312774000005,0.0,12,0.0,5,0
7412,1.0,5.2939,11.71,69.6,7.1,11.5,78,163.3624446,4.22,9.2367090447,0.0,2,1.0,2,0
7413,0.0,10.0815,32.05,68.9,12.6,6.7,103,170.1945226,4.28,3.444570343,1.0,5,0.0,5,0
7414,1.0,4.2802,67.7,66.3,10.5,9.0,74,164.31463390000005,3.16,1.3383556666,0.0,2,1.0,2,0
7415,1.0,4.364,90.37,66.9,10.5,9.0,88,174.1138544,2.85,1.6107338557,0.0,7,1.0,11,0
7416,0.0,4.6717,90.94,79.8,13.9,12.4,69,188.9390719,3.35,2.2344658945,0.0,2,0.0,2,0
7417,0.0,4.349,46.41,78.8,13.9,14.6,50,193.6113816,3.19,4.1839737557,0.0,11,0.0,11,0
7418,0.0,5.2932,80.88,67.6,15.2,13.5,66,174.6158156,2.86,0.4280588401,0.0,8,0.0,9,0
7419,0.0,5.1720000000000015,15.47,69.5,12.8,14.7,52,164.60666940000004,4.08,8.336556058300001,1.0,3,0.0,2,0
7420,0.0,5.1595,89.96,78.8,15.2,15.0,76,188.6493901,3.3,4.8405664836,0.0,11,0.0,11,0
7421,0.0,4.3183,32.83,68.0,14.8,15.0,74,168.89499540000003,3.69,4.7509962121,0.0,6,0.0,6,0
7422,0.0,3.6063,77.0,67.1,15.2,15.0,81,173.0314193,2.95,5.033809661399999,0.0,6,0.0,7,0
7423,0.0,5.4054,76.51,70.5,15.2,15.0,62,176.82254369999995,2.77,2.5948651206,0.0,2,0.0,2,0
7424,0.0,4.5642,87.7,72.6,15.2,13.5,61,185.6306252,2.72,2.307267485,0.0,5,0.0,7,0
7425,0.0,3.9726,35.79,69.5,14.8,13.5,61,164.60666940000004,4.08,2.307267485,0.0,3,0.0,5,0
7426,0.0,4.4328,84.42,71.2,15.2,13.5,61,179.37516409999995,2.76,2.307267485,0.0,3,0.0,4,0
7427,0.0,4.5642,87.7,72.6,15.2,13.5,61,185.6306252,2.72,2.307267485,0.0,5,0.0,5,0
7428,0.0,3.6879,46.02,68.6,14.8,15.0,59,163.3011429,4.09,4.1837550875,0.0,1,0.0,1,0
7429,0.0,2.944,74.34,67.7,12.8,14.7,69,174.8671796,2.8,10.6256625961,1.0,9,1.0,10,0
7430,0.0,4.3569,53.57,68.9,13.2,11.9,64,170.1945226,4.28,2.1678930453,0.0,5,0.0,6,0
7431,0.0,4.224,29.82,68.0,14.8,15.0,74,168.7131123,3.68,5.2588650781,0.0,7,0.0,7,0
7432,0.0,5.2493,82.36,67.7,15.2,13.5,63,174.8671796,2.8,0.1837571716,0.0,9,0.0,10,0
7433,0.0,4.2428,53.98,66.6,13.2,11.9,68,166.02525580000002,3.66,2.3251284522,0.0,10,0.0,11,0
7434,0.0,4.1088,53.36,69.3,13.2,11.9,68,167.1401414,4.33,2.3251284522,0.0,3,0.0,3,0
7435,0.0,3.6305,35.39,68.7,14.8,13.5,68,168.16883080000005,3.82,2.3251284522,0.0,5,0.0,7,0
7436,0.0,3.6063,83.63,67.7,15.2,13.5,68,174.8671796,2.8,2.3251284522,0.0,9,0.0,10,0
7437,0.0,3.6063,83.63,67.7,15.2,13.5,68,174.8671796,2.8,2.3251284522,0.0,9,0.0,10,0
7438,0.0,3.9363,86.54,67.7,12.6,11.5,92,174.8671796,2.8,2.9535909546,1.0,9,0.0,9,0
7439,0.0,4.93,93.59,72.6,12.6,11.5,73,185.6306252,2.72,4.5201291718,1.0,5,0.0,5,0
7440,0.0,5.1395,78.5,66.9,15.2,13.5,64,174.1138544,2.85,0.5557274513,0.0,7,0.0,7,0
7441,0.0,7.1805,88.21,78.5,15.2,13.5,64,189.6382211,3.49,0.2236722109,0.0,8,0.0,9,0
7442,0.0,5.5376,51.09,66.1,11.2,12.3,106,165.7220839,3.31,0.4386739561,1.0,11,0.0,11,0
7443,0.0,4.5565,81.53,79.3,13.9,12.4,61,195.9526553,3.27,2.1674589855,0.0,6,0.0,6,0
7444,1.0,5.6786,27.53,68.0,11.7,9.0,114,168.7131123,3.68,0.5384152829,0.0,7,0.0,7,0
7445,0.0,7.1335,88.01,78.1,15.2,13.5,57,189.236479,3.27,0.8416889847,0.0,10,0.0,11,0
7446,0.0,4.2428,53.98,66.6,13.2,11.9,62,166.02525580000002,3.66,1.8118526541,0.0,10,0.0,12,0
7447,1.0,4.8376,95.72,79.8,15.1,13.4,108,188.9390719,3.35,3.64286205,0.0,2,0.0,2,0
7448,1.0,5.8502,76.55,79.0,15.1,13.4,73,194.4612831,3.31,4.5190548819,0.0,9,0.0,9,0
7449,0.0,3.38,32.15,66.1,13.7,10.7,90,164.0254855,3.2,10.9199892584,0.0,1,1.0,3,0
7450,0.0,4.0971,18.67,66.3,14.8,15.0,45,167.5460189,3.32,4.188521085,0.0,9,0.0,9,0
7451,0.0,3.3508,94.6,79.3,13.7,10.7,88,189.5440738,3.52,10.8922690508,0.0,9,1.0,2,0
7452,0.0,5.9786,67.28,79.0,13.9,12.4,64,195.8744368,3.24,0.3997202553,0.0,7,0.0,7,0
7453,0.0,6.3584,81.47,69.4,15.2,13.5,56,175.2482939,2.7,0.9501090523,0.0,1,0.0,6,0
7454,0.0,4.954,59.08,67.1,15.2,13.5,63,168.5979178,3.14,0.1822380115,0.0,4,0.0,4,0
7455,0.0,4.2237,58.54,68.7,13.2,11.9,65,170.4751925,4.18,1.9657743649,0.0,6,0.0,6,0
7456,0.0,4.877,50.95,70.1,13.2,11.9,50,168.7854764,4.42,0.988736415,0.0,4,0.0,5,0
7457,0.0,3.7829,29.58,68.7,14.8,15.0,60,168.16883080000005,3.82,2.5899097797,0.0,5,0.0,7,0
7458,0.0,3.7581,7.97,68.0,12.6,10.7,90,168.89499540000003,3.69,10.942406796199998,0.0,6,1.0,10,0
7459,0.0,5.0579,27.43,66.3,14.8,13.5,55,164.6735404,3.25,0.9500402941,0.0,12,0.0,8,0
7460,0.0,4.9707,67.1,67.2,15.2,13.5,65,171.19616330000005,3.03,0.515745673,0.0,5,0.0,6,0
7461,0.0,3.4622,65.49,78.8,10.5,10.4,91,194.1442297,3.21,10.8846771127,0.0,10,1.0,12,0
7462,0.0,3.5262,61.2,78.5,10.5,10.4,90,192.69357130000003,3.13,10.935863769900001,0.0,12,1.0,12,0
7463,0.0,5.0895,57.89,68.9,13.2,11.9,63,170.1945226,4.28,0.4431531507,0.0,5,0.0,9,0
7464,0.0,6.0184,84.95,77.3,15.2,15.0,44,189.27894,3.43,4.2017290446,0.0,7,0.0,7,0
7465,0.0,4.3503,64.62,78.7,13.9,12.4,61,195.0863121,3.25,2.4908301055,0.0,8,0.0,8,0
7466,0.0,3.7581,7.97,68.0,12.6,10.7,90,168.89499540000003,3.69,10.945674873699998,0.0,6,1.0,4,0
7467,0.0,5.2479,29.9,69.5,14.8,13.5,55,166.5574036,4.06,0.9499810213,0.0,4,0.0,5,0
7468,0.0,4.9799,35.4,69.6,14.8,13.5,65,163.3624446,4.22,0.5155284647,0.0,2,0.0,3,0
7469,0.0,3.7317,46.83,66.3,12.6,12.3,78,164.6735404,3.25,9.8809495401,0.0,12,1.0,12,0
7470,0.0,4.0710000000000015,78.08,67.9,12.6,11.5,73,174.9641855,2.66,4.7008608568,1.0,11,0.0,11,0
7471,0.0,5.2243,75.42,68.5,15.2,13.5,50,174.7804831,2.66,2.2541045075,0.0,12,0.0,12,0
7472,0.0,3.7665,76.36,67.2,15.2,13.5,70,171.19616330000005,3.03,2.3148985191,0.0,5,0.0,6,0
7473,0.0,4.5966,90.85,80.3,13.9,12.4,69,190.6250739,3.36,2.2450430580000003,0.0,3,0.0,3,0
7474,0.0,4.414,62.25,67.5,13.2,11.9,69,167.9615905,3.91,2.2450430580000003,0.0,8,0.0,9,0
7475,0.0,4.5565,81.53,79.3,13.9,12.4,69,195.9526553,3.27,2.2450430580000003,0.0,6,0.0,6,0
7476,0.0,2.8796,51.98,67.1,12.8,14.7,43,173.0314193,2.95,9.4621788605,1.0,6,1.0,9,0
7477,0.0,4.2989999999999995,45.17,66.8,13.2,11.9,62,165.25843500000005,3.68,1.9642454141,0.0,11,0.0,11,0
7478,1.0,5.9006,96.67,67.9,10.5,9.0,113,174.9641855,2.66,0.5236018259,0.0,11,1.0,11,0
7479,0.0,3.7829,29.58,68.7,14.8,15.0,60,168.16883080000005,3.82,2.6423396937,0.0,5,0.0,5,0
7480,0.0,4.7145,89.04,75.5,15.2,13.5,62,187.9588779,3.17,1.8176169835,0.0,6,0.0,6,0
7481,0.0,3.1707,39.35,66.1,12.6,11.5,88,164.0254855,3.2,3.9150543174,1.0,1,0.0,6,0
7482,0.0,4.954,59.08,67.1,15.2,13.5,54,168.5979178,3.14,0.8830932818,0.0,4,0.0,7,0
7483,0.0,5.2589999999999995,15.75,69.5,12.8,14.7,56,166.5574036,4.06,8.070783284400001,1.0,4,0.0,4,0
7484,0.0,5.2932,80.88,67.6,15.2,13.5,64,174.6158156,2.86,0.4008247323,0.0,8,0.0,10,0
7485,0.0,6.8626,43.66,67.5,13.2,13.1,73,167.9615905,3.91,1.0468478834,0.0,8,0.0,8,0
7486,1.0,3.4575,78.75,79.6,12.5,13.4,43,194.8306605,3.29,9.469208932899999,0.0,5,1.0,5,0
7487,1.0,4.3814,13.04,66.3,7.1,11.5,57,167.5460189,3.32,7.5425842973,0.0,9,1.0,9,0
7488,1.0,3.5749,87.13,80.3,12.5,13.4,43,190.6250739,3.36,9.4940698837,0.0,3,1.0,4,0
7489,0.0,3.6305,35.39,68.7,14.8,15.0,76,168.16883080000005,3.82,4.8056765883,0.0,5,0.0,5,0
7490,0.0,7.1805,88.21,78.5,15.2,13.5,54,189.6382211,3.49,0.8830561917,0.0,8,0.0,11,0
7491,0.0,3.8258,8.63,69.4,13.2,10.2,87,165.8540725,4.44,10.918165817,0.0,1,0.0,4,0
7492,0.0,3.38,32.15,66.1,13.7,10.7,87,164.0254855,3.2,10.9852188649,0.0,1,1.0,4,0
7493,0.0,4.8428,13.61,67.5,13.2,11.1,116,167.9615905,3.91,10.3194399559,0.0,8,0.0,3,0
7494,0.0,4.2879,10.46,67.1,13.0,10.6,68,166.7851862,3.81,10.6165158496,0.0,9,1.0,9,0
7495,0.0,7.1335,88.01,78.1,15.2,13.5,65,189.236479,3.27,0.5097108928,0.0,10,0.0,10,0
7496,0.0,4.752,60.14,78.7,13.9,14.6,60,195.0863121,3.25,2.6399794956,0.0,8,0.0,9,0
7497,0.0,4.0971,18.67,66.3,14.8,15.0,45,167.5460189,3.32,4.2272181225,0.0,9,0.0,10,0
7498,0.0,4.3183,32.83,68.0,14.8,15.0,83,168.89499540000003,3.69,5.1525601916,0.0,6,0.0,6,0
7499,0.0,4.2806,27.52,67.0,14.8,15.0,71,168.14317490000005,3.46,5.3090225499,0.0,8,0.0,8,0
7500,0.0,4.7162,11.18,69.4,13.0,10.6,58,165.8540725,4.44,8.080704523,0.0,1,1.0,3,0
7501,0.0,4.224,29.82,68.0,14.8,15.0,77,168.7131123,3.68,4.8299915206,0.0,7,0.0,7,0
7502,0.0,6.651,96.63,80.1,13.9,14.6,63,188.1609222,3.48,1.1510732432,0.0,1,0.0,1,0
7503,0.0,5.0485,17.97,68.0,14.8,13.5,60,168.7131123,3.68,0.7239389068000001,0.0,7,0.0,12,0
7504,0.0,4.1047,68.19,66.3,15.2,15.0,61,164.31463390000005,3.16,2.5445438665,0.0,2,0.0,2,0
7505,0.0,5.1139,35.68,69.5,14.8,13.5,61,164.60666940000004,4.08,0.29219470350000004,0.0,3,0.0,9,0
7506,0.0,5.5625,90.1,80.4,13.9,12.4,61,192.8245948,3.39,2.2071923058,0.0,4,0.0,4,0
7507,0.0,3.1374,87.31,69.4,12.8,14.7,41,175.2482939,2.7,9.4761175783,1.0,1,1.0,6,0
7508,0.0,2.8796,51.98,67.1,13.7,10.7,88,173.0314193,2.95,10.9577697848,0.0,6,1.0,7,0
7509,0.0,3.8434,65.82,66.6,13.2,11.9,46,166.02525580000002,3.66,2.2919204104,0.0,10,0.0,11,0
7510,0.0,4.6756,64.19,68.0,13.2,11.9,52,169.4708133,4.04,0.9568334683,0.0,7,0.0,7,0
7511,0.0,2.2608,79.92,68.5,13.7,12.3,77,174.7804831,2.66,9.8996531701,0.0,12,1.0,1,0
7512,0.0,5.5387,55.16,66.3,14.8,15.0,86,164.6735404,3.25,0.9363926883,0.0,12,0.0,7,0
7513,0.0,8.3767,56.73,78.8,13.9,14.6,86,193.6113816,3.19,0.9363926883,0.0,11,0.0,12,0
7514,0.0,7.0515,96.97,75.5,15.2,15.0,86,187.9588779,3.17,0.9363926883,0.0,6,0.0,7,0
7515,0.0,5.4805,93.79,66.9,15.2,15.0,86,174.1138544,2.85,0.9363926883,0.0,7,0.0,7,0
7516,0.0,5.4628,59.48,66.1,15.2,15.0,86,164.0254855,3.2,0.9363926883,0.0,1,0.0,7,0
7517,0.0,7.0515,96.97,75.5,15.2,15.0,86,187.9588779,3.17,0.9363926883,0.0,6,0.0,6,0
7518,0.0,8.0897,77.92,79.0,13.9,14.6,86,195.8744368,3.24,0.9363926883,0.0,7,0.0,8,0
7519,0.0,5.6607,29.78,67.0,14.8,15.0,86,168.14317490000005,3.46,0.9363926883,0.0,8,0.0,10,0
7520,0.0,4.4278,91.71,80.4,13.9,12.4,68,192.8245948,3.39,2.3251284522,0.0,4,0.0,4,0
7521,0.0,4.5565,81.53,79.3,13.9,12.4,68,195.9526553,3.27,2.3251284522,0.0,6,0.0,8,0
7522,0.0,5.8723,29.07,68.0,14.8,15.0,78,168.89499540000003,3.69,0.9749431307,0.0,6,0.0,7,0
7523,0.0,6.0848,81.44,79.6,13.9,12.4,51,194.8306605,3.29,0.9993591614,0.0,5,0.0,6,0
7524,0.0,4.2428,61.74,68.0,13.2,11.9,61,169.4708133,4.04,2.3930779837,0.0,7,0.0,10,0
7525,0.0,7.1335,88.01,78.1,15.2,13.5,48,189.236479,3.27,1.0853556284,0.0,10,0.0,12,0
7526,0.0,5.0269,19.55,68.9,12.6,9.7,71,170.1945226,4.28,4.6092443768,0.0,5,0.0,5,0
7527,0.0,3.3611,94.61,78.1,12.8,14.7,41,189.236479,3.27,9.5172865992,1.0,10,1.0,11,0
7528,0.0,5.0579,27.43,66.3,14.8,13.5,63,164.6735404,3.25,0.3950003685,0.0,12,0.0,1,0
7529,0.0,5.2939,11.71,69.6,12.8,14.7,53,163.3624446,4.22,8.3214153298,1.0,2,0.0,8,0
7530,0.0,3.8434,65.82,66.6,13.2,11.9,52,166.02525580000002,3.66,2.2844002323,0.0,10,0.0,10,0
7531,0.0,4.0036,54.83,67.0,12.6,11.5,90,165.9509441,3.2,2.8515335243,1.0,3,0.0,4,0
7532,0.0,5.6786,27.53,68.0,14.8,15.0,76,168.7131123,3.68,0.9859455748,0.0,7,0.0,9,0
7533,0.0,6.1204,74.38,79.3,13.9,12.4,54,195.9526553,3.27,0.8862516712999999,0.0,6,0.0,6,0
7534,0.0,4.5779,88.35,79.6,13.9,14.6,82,194.8306605,3.29,5.0827168718,0.0,5,0.0,5,0
7535,0.0,2.6947,60.0,66.9,13.7,12.3,115,174.1138544,2.85,10.323240458899999,0.0,7,1.0,9,0
7536,0.0,4.6932,11.82,69.5,12.6,12.3,115,164.60666940000004,4.08,10.323240458899999,0.0,3,1.0,5,0
7537,0.0,3.6401,61.03,66.1,13.7,12.3,115,164.0254855,3.2,10.323240458899999,0.0,1,1.0,2,0
7538,0.0,4.5942,8.93,69.4,13.0,10.6,59,166.0036383,4.37,8.0966947547,0.0,2,1.0,4,0
7539,0.0,5.3522,87.3,67.2,15.2,15.0,78,171.19616330000005,3.03,0.9374737856,0.0,5,0.0,5,0
7540,0.0,7.1076,96.69,78.5,15.2,15.0,78,189.6382211,3.49,0.9374737856,0.0,8,0.0,12,0
7541,0.0,5.2493,82.36,67.7,15.2,13.5,63,174.8671796,2.8,0.5094673418,0.0,9,0.0,11,0
7542,0.0,2.8796,51.98,67.1,13.7,10.7,89,173.0314193,2.95,10.964761808699999,0.0,6,1.0,8,0
7543,0.0,4.5215,7.98,68.7,13.2,11.1,115,170.4751925,4.18,10.324198706499999,0.0,6,0.0,10,0
7544,0.0,3.4884,97.26,79.8,10.5,16.5,115,188.9390719,3.35,10.324198706499999,0.0,2,1.0,2,0
7545,0.0,4.414,62.25,67.5,13.2,11.9,60,167.9615905,3.91,2.450417496,0.0,8,0.0,8,0
7546,0.0,5.66,81.68,67.1,15.2,15.0,86,168.5979178,3.14,0.926095528,0.0,4,0.0,4,0
7547,0.0,7.3265,43.49,68.0,13.2,13.1,86,169.4708133,4.04,0.926095528,0.0,7,0.0,11,0
7548,0.0,6.9399,37.13,70.1,13.2,13.1,86,168.7854764,4.42,0.926095528,0.0,4,0.0,4,0
7549,0.0,6.4953,42.31,67.1,13.2,13.1,86,166.7851862,3.81,0.926095528,0.0,9,0.0,12,0
7550,0.0,3.2971,93.56,78.8,13.7,10.7,88,188.6493901,3.3,10.9555961035,0.0,11,1.0,5,0
7551,0.0,4.3503,57.82,79.0,13.9,14.6,83,194.4612831,3.31,5.133044899100001,0.0,9,0.0,10,0
7552,0.0,5.0469,90.86,79.3,15.2,13.5,59,189.5440738,3.52,2.3912790552,0.0,9,0.0,9,0
7553,0.0,5.1139,35.68,69.5,14.8,13.5,60,164.60666940000004,4.08,0.3270659642,0.0,3,0.0,6,0
7554,0.0,4.6016,9.12,68.6,12.6,12.3,112,163.3011429,4.09,10.371555127899999,0.0,1,1.0,6,0
7555,0.0,4.5779,88.35,79.6,13.9,12.4,70,194.8306605,3.29,2.2663627017,0.0,5,0.0,7,0
7556,0.0,3.7665,76.36,67.2,15.2,13.5,70,171.19616330000005,3.03,2.2663627017,0.0,5,0.0,5,0
7557,0.0,3.719,80.35,66.9,15.2,13.5,70,174.1138544,2.85,2.2663627017,0.0,7,0.0,7,0
7558,0.0,3.5124,83.24,67.6,15.2,13.5,70,174.6158156,2.86,2.2663627017,0.0,8,0.0,11,0
