,Bedrooms,distance_public_school_mid_km,distance_public_school_elem_km,distance_public_school_edu_campus_km,distance_metro_station_km,distance_metro_bus_km,distance_grocery_km,distance_cap_gain_school_km,count_metro_bus_km,AvgFamilyIncAdj_2010_14,mimi,FreddieMac15yr,PriceIndex,zip_20007,BathsHalf,PctOfHomesDecreasingInValues,MedianValuePerSqft,SaleCount,TaxTotalLivingArea,BathsFull,Levels,TotalTaxes2,Fireplaces,Acres,DOMP,ListPrice2,qcut_ListPrice2
2279,3,1.5237269884,0.9119179322,0.3996035015,1.6744444217,0.0638411035,0.6731015593999999,1.2228535361,87,106848.0,79.0,3.31,194.4612831,0.0,1.0,21.42,420.0,2,1620.0,1,3,25615.0,0,0.051,0,190069,0
2280,3,1.6968305835,0.446615598,4.3910204839999984,1.2791233351,0.0569934585,0.9763611532,1.7967857136,51,92969.0,68.5,2.66,174.7804831,0.0,1.0,4.79,258.0,1,1872.0,3,3,3837.0,1,0.036000000000000004,0,649900,0
2281,2,0.7130367272,0.2576920377,5.1652383328,0.9699101017,0.0882392529,1.4588685588,2.4179697952000003,103,51713.0,68.7,3.82,168.16883080000005,0.0,0.0,87.21,185.0,1,768.0,2,3,1331.0,0,0.026,178,158777,0
2282,3,0.7319615012999999,0.2355112446,3.4095137929000003,1.5263431623,0.08983470539999999,1.4953268382,2.363563865,47,51713.0,79.0,3.24,195.8744368,0.0,1.0,22.56,203.0,1,1335.0,2,2,1907.0,0,0.08,1,285000,0
2283,3,0.7768973470999999,0.2801229858,3.3929587513,1.5500674419,0.0813846343,1.4980455243000002,2.3604903933,46,51713.0,80.3,3.36,190.6250739,0.0,1.0,10.28,199.0,2,1520.0,3,3,1810.0,1,0.057,203,437500,0
2284,3,1.4849444302,0.777338794,3.9237391411,2.2206738192,0.3546407716,1.8368298673,3.0175365864,45,51713.0,67.7,2.8,174.8671796,0.0,2.0,19.3,175.0,1,1629.0,2,3,2792.0,1,0.109,26,299000,0
2285,4,0.32641800530000004,0.4743170681,3.13164714,0.4835644712,0.1045577434,0.30583521010000003,3.1438828692,96,93034.0,67.7,2.8,174.8671796,0.0,1.0,1.87,357.0,1,1592.0,2,3,3899.0,0,0.032,6,690000,0
2286,4,0.8402693331000001,0.4527326305,3.2964860262,0.9251093695,0.0891030504,0.6854864482999999,0.4527640664,110,82854.0,67.0,3.46,168.14317490000005,0.0,1.0,62.82,231.0,1,2197.0,4,4,3490.0,1,0.155,73,649900,0
2287,1,0.2302550716,0.5268230292,3.0481014547000003,0.397906103,0.07085932269999999,0.26841411940000004,3.2393311024,100,93034.0,69.4,2.7,175.2482939,0.0,0.0,1.41,367.0,1,691.0,1,1,1545.0,0,0.0,10,113900,0
2288,3,1.3887334755,0.8288018642,0.6028963776,1.8714733697,0.1275729897,0.4714523662,0.9786530087,80,106848.0,79.6,3.29,194.8306605,0.0,0.0,2.96,408.0,1,780.0,1,3,1484.0,0,0.018000000000000002,13,284900,0
2289,5,0.8323984515999999,0.3084200757,0.892065856,1.4087846852,0.0592434903,0.6414903416,0.8324019256999999,72,283491.0,71.5,2.66,182.5429545,1.0,0.0,10.79,547.0,1,2799.0,3,4,12579.0,3,0.056,16,1750000,0
2290,2,0.70798205,0.251573988,5.1678624121,0.9762333749,0.0855141766,1.4536587536,2.4163828282,102,51713.0,78.7,3.25,195.0863121,0.0,0.0,23.79,205.0,2,768.0,1,3,1128.0,0,0.044,117,149900,0
2291,5,0.9870623161,0.2924903403,6.6884086548,0.4690322320000001,0.27009031920000004,0.2410069484,1.5634449595,99,44289.0,79.6,3.29,194.8306605,0.0,1.0,19.42,175.0,2,2054.0,3,3,3820.0,1,0.125,49,499000,0
2292,4,0.813781752,0.4382600888,3.3690407003,0.9496339658,0.1478612913,0.670400184,0.4382849335,113,82854.0,67.1,2.95,173.0314193,0.0,0.0,15.44,237.0,1,1740.0,2,4,3623.0,0,0.146,6,529900,0
2293,3,1.8579736997,0.6586577549,3.2121849874,0.1564204126,0.138677408,1.8435478949,1.8580203844,41,52687.0,68.0,4.04,169.4708133,0.0,0.0,83.16,186.0,2,1385.0,1,2,1869.0,0,0.07,297,110000,0
2294,3,0.7836552876999999,0.5088686707,3.5487622522000004,0.896507759,0.0956404908,0.6821966029000001,2.6895802984,74,93034.0,75.5,3.17,187.9588779,0.0,1.0,1.41,384.0,2,1536.0,1,3,3238.0,1,0.034,4,475000,0
2295,3,1.5693355226,0.9526340415,0.3809831392,1.6323496627,0.0530968891,0.7243721549,1.2696027752,86,106848.0,79.8,3.35,188.9390719,0.0,0.0,1.82,396.0,1,1320.0,3,3,2358.0,0,0.034,26,499900,0
2296,2,1.202003092,0.8889722682,0.3445856681,0.8644084977,0.0719970635,0.6594260738000001,1.3595925118,89,283491.0,69.5,4.06,166.5574036,1.0,0.0,47.29,529.0,2,832.0,2,2,5086.0,1,0.016,22,699000,0
2297,2,1.2366062089,0.8447420015,0.3718798213,0.9096405792,0.0573296905,0.6694799824000001,1.3195951095,88,283491.0,68.7,3.82,168.16883080000005,1.0,0.0,54.74,530.0,2,780.0,1,2,4937.0,1,0.017,184,600000,0
2298,5,0.6737123279,0.4034572583,1.4475801422,1.4922551017,0.0722563638,0.6087171373,0.6737087708,60,283491.0,79.3,3.27,195.9526553,1.0,3.0,15.87,598.0,1,6563.0,4,4,24139.0,4,0.085,3,2795000,0
2299,6,4.7326054417000005,0.28777430670000004,8.4454590871,1.3131125816,0.0729340445,1.6448182434,1.397812185,48,131624.0,75.5,3.17,187.9588779,0.0,1.0,1.58,308.0,1,5069.0,5,4,11273.0,4,0.223,1,929900,0
2300,2,1.5315130027,0.3637372796,0.9106319233,0.306451289,0.1087796294,0.2245324673,2.385668387,120,108639.0,79.3,3.27,195.9526553,0.0,1.0,6.23,510.0,3,1072.0,1,2,3405.0,0,0.023,6,624500,0
2301,3,0.32598036280000003,0.4767041024,3.1322078267,0.4819438194,0.1067997994,0.3074645609,3.1441573586,96,93034.0,77.3,3.43,189.27894,0.0,2.0,1.39,388.0,2,1592.0,1,3,3629.0,0,0.033,0,450000,0
2302,4,0.6357960019,0.16486592490000002,3.5089139363,1.5224700943,0.0542644945,1.4365324484,2.4337742025,51,51713.0,79.3,3.52,189.5440738,0.0,0.0,3.38,189.0,1,1584.0,3,3,1966.0,0,0.057,79,300000,0
2303,1,1.2192799504,0.8641442878,0.3636312704,0.8904028353,0.0570631517,0.6692676268,1.3340540339,89,283491.0,78.8,3.21,194.1442297,1.0,0.0,38.6,601.0,1,624.0,1,2,4620.0,1,0.017,57,725950,0
2304,4,1.1004905578,0.2992782882,3.4948122826,1.8054732733,0.1216756082,1.3544053105,2.5573984797,47,51713.0,70.1,4.42,168.7854764,0.0,1.0,85.3,197.0,1,1373.0,1,4,2600.0,1,0.059,69,237450,0
2305,4,0.9829078777,0.310087801,6.6774865879,0.4612725937,0.2535955985,0.2360369713,1.5808315833000002,100,44289.0,67.6,2.86,174.6158156,0.0,1.0,31.92,155.0,1,2421.0,3,3,4373.0,2,0.15,55,524900,0
2306,4,1.5753973933,0.95872002,0.3828755352,1.6304622958,0.0513964702,0.72995711,1.2725649078,85,106848.0,66.9,2.85,174.1138544,0.0,2.0,5.62,324.0,2,1616.0,1,3,2215.0,0,0.034,75,300000,0
2307,2,1.01636643,0.3516885111,1.4468781513999998,0.6608227027,0.0345391623,0.2667896852,2.8617679493,122,145350.0,79.0,3.24,195.8744368,0.0,0.0,22.96,589.0,2,647.0,1,1,3830.0,1,0.0,7,585500,0
2308,1,0.2074892016,0.5190085399000001,3.0171118860000004,0.3956409691,0.0435246151,0.2382871781,3.2639536084,99,93034.0,69.5,4.06,166.5574036,0.0,0.0,49.85,326.0,1,610.0,1,1,1243.0,0,0.0,102,279800,0
2309,4,0.8289056212,0.405635648,1.6311275994,0.6276678736,0.0648539034,0.3585422248,2.862377413,110,145259.0,78.7,3.25,195.0863121,0.0,1.0,19.42,586.0,1,2751.0,3,4,9576.0,0,0.049,10,1400000,0
2310,4,0.7819472615,0.4931095668,3.5405186637,0.9007437785,0.0781473246,0.6744471690999999,2.6934581129,72,93034.0,68.5,2.66,174.7804831,0.0,1.0,1.52,365.0,1,1848.0,3,3,3941.0,0,0.046,4,749000,0
2311,1,1.3265700605,0.4330752996,1.6970800305000002,0.7044514839,0.0344239494,0.22233100100000008,3.1751547746,125,133959.0,78.7,3.25,195.0863121,0.0,0.0,16.19,616.0,2,799.0,2,1,4108.0,0,0.0,2,550000,0
2312,4,0.6964862916,0.2102223386,1.1948870272,1.5721493569999998,0.0869901592,0.5426657441,0.6964861906,66,283491.0,67.0,3.46,168.14317490000005,1.0,2.0,66.52,526.0,1,3472.0,3,5,15584.0,5,0.038,21,1995000,0
2313,2,1.0149736494,0.3678955394,1.4959841511,0.7130176034000001,0.0615532749,0.2621647388,2.8929188985,120,145259.0,79.6,3.29,194.8306605,0.0,0.0,6.2,588.0,1,1106.0,2,1,5788.0,1,0.0,10,940000,0
2314,4,1.5130142002000002,0.4261130924,4.2183509853,1.1630572906,0.07537821809999999,0.9107945505,1.9753519466,50,92969.0,68.7,4.18,170.4751925,0.0,1.0,73.35,239.0,1,2150.0,3,3,6083.0,1,0.049,8,575000,0
2315,3,0.2599004844,0.3960281359,3.3565585871,0.2835644319,0.1942643895,1.1281394798,0.2598778313,75,52687.0,80.3,3.36,190.6250739,0.0,0.0,3.25,184.0,1,1178.0,2,3,1689.0,0,0.061,83,225000,0
2316,4,1.1074990207,0.4563616341,1.5484349911000002,0.7586214579999999,0.1145403697,0.16985032149999998,2.9722707215,126,133959.0,79.0,3.24,195.8744368,0.0,1.0,12.0,616.0,2,2076.0,3,3,6946.0,0,0.055,7,2000000,0
2317,3,1.0671671526,0.5785656658,0.6057875452,1.1927581118,0.0613871827,0.8073977497,1.0671724624,73,283491.0,69.4,4.44,165.8540725,1.0,1.0,34.33,528.0,1,2264.0,3,3,15988.0,1,0.042,16,1595000,0
2318,4,0.2766187405,0.502875104,3.0896627893,0.4367190163,0.0943874287,0.2859043278,3.1930862459,100,93034.0,67.1,3.81,166.7851862,0.0,1.0,46.33,327.0,1,1712.0,2,3,4613.0,2,0.042,20,674999,0
2319,4,0.8256529414,0.4235024347,3.3719353097000004,0.9648297038,0.1418367215,0.6837279804999999,0.4235269167,115,82854.0,78.8,3.19,193.6113816,0.0,1.0,25.62,310.0,1,2100.0,2,3,3936.0,1,0.146,24,749000,0
2320,4,1.1947088068,1.3608400934,2.4208339751,1.6707088718,0.233186059,1.3086760303,1.194699736,31,283491.0,70.1,4.42,168.7854764,1.0,0.0,32.47,537.0,1,1430.0,2,3,6179.0,1,0.05,0,732000,0
2321,1,1.4403741006,0.4609382249,0.8515014487,0.3677493998,0.1044691873,0.29027095140000003,2.3137154412,120,133959.0,78.7,3.25,195.0863121,0.0,0.0,16.19,616.0,3,820.0,1,1,3635.0,0,0.0,19,519500,0
2322,2,0.2400802678,0.5029180159000001,3.0478419133,0.4191852987,0.0550489299,0.2514900038,3.2311146178,100,93034.0,67.0,3.2,165.9509441,0.0,1.0,17.75,341.0,2,1211.0,1,2,4268.0,1,0.0,11,509000,0
2323,2,0.2400802678,0.5029180159000001,3.0478419133,0.4191852987,0.0550489299,0.2514900038,3.2311146178,100,93034.0,79.0,3.24,195.8744368,0.0,0.0,14.07,429.0,2,929.0,2,1,3189.0,0,0.0,4,539900,0
2324,3,0.8843563297,0.7609276914,0.7238315015000001,0.8638773877,0.1670154427,0.7885421084,1.9201968522,95,108639.0,79.3,3.27,195.9526553,0.0,1.0,6.23,510.0,1,1516.0,1,3,2966.0,0,0.026,6,615000,0
2325,2,0.730051586,0.2290554229,1.0484355651,1.5267914865,0.0771003544,0.5935529763,0.7300536129999999,70,283491.0,68.0,4.04,169.4708133,1.0,0.0,21.61,540.0,2,1176.0,2,3,7660.0,0,0.028,46,899000,0
2326,2,1.5669986786,0.321550176,0.9466749693,0.2758242407,0.0768891969,0.2149220589,2.4247287353,125,108639.0,79.8,3.35,188.9390719,0.0,1.0,2.04,503.0,1,944.0,1,2,3170.0,1,0.029,7,527816,0
2327,4,0.278546183,0.497806578,3.0896011017,0.4410020359,0.092711341,0.282819753,3.1913741099,99,93034.0,67.0,3.46,168.14317490000005,0.0,1.0,54.97,328.0,2,1720.0,3,3,3985.0,1,0.042,9,719999,0
2328,5,0.7552386656,0.17149866449999998,4.3272008357,1.1197724524,0.0223399379,1.5170916709,3.0893473104000004,69,51713.0,67.5,3.91,167.9615905,0.0,0.0,79.41,197.0,1,1928.0,3,3,2848.0,0,0.142,8,174900,0
2329,3,0.7064648275,0.1399948942,4.2782830854,1.1410975325,0.0143314125,1.5297138347,3.0405374585,66,51713.0,79.3,3.27,195.9526553,0.0,1.0,22.54,202.0,2,1212.0,1,3,1322.0,0,0.033,79,149500,0
2330,3,1.4061451795,0.3617454801,4.1285166837,1.0776870006,0.1043993274,0.8579141157,2.074192879,50,92969.0,72.6,2.72,185.6306252,0.0,1.0,2.92,267.0,1,1820.0,3,4,5850.0,1,0.065,4,689000,0
2331,3,1.1064769387,0.4621914127,1.566624517,0.7776473613,0.1316253306,0.17415618149999998,2.9833156328,125,133959.0,79.6,3.29,194.8306605,0.0,2.0,5.15,616.0,1,1724.0,2,4,7397.0,3,0.016,6,1175000,0
2332,4,0.7910649037,0.4176451848,1.6374727971,0.625083012,0.0502837017,0.350519642,2.8403746102,110,145259.0,79.0,3.24,195.8744368,0.0,1.0,14.15,586.0,1,1597.0,3,4,9092.0,1,0.017,34,1249000,0
2333,3,0.3399986259,0.4440968803,3.1320339066000003,0.5088182183,0.07487339,0.29280079010000004,3.1335609138,92,93034.0,67.0,3.46,168.14317490000005,0.0,1.0,54.97,328.0,1,1668.0,2,3,4538.0,0,0.034,52,645000,0
2334,5,0.8513165446,0.4375776078,3.2993268262,0.9402894948,0.0827729448,0.6979716698999999,0.4376089434000001,108,82854.0,79.0,3.31,194.4612831,0.0,1.0,15.69,306.0,2,1974.0,3,3,2999.0,0,0.155,99,799900,0
2335,2,1.0158857084,0.5101018268999999,0.6637657334,1.2517392137,0.0565606853,0.7761835956,1.0158906498,72,283491.0,78.7,3.25,195.0863121,1.0,0.0,28.05,598.0,1,2805.0,2,2,8905.0,1,0.0,0,1949000,0
2336,2,1.3877160385,1.4865877183,2.6741540230000003,1.836031446,0.1070434788,1.3961115446,1.387706785,27,283491.0,68.0,3.68,168.7131123,1.0,0.0,66.47,528.0,1,1400.0,3,3,5643.0,1,0.055,28,729900,0
2337,5,1.392741649,0.3766829163,4.1101691785000005,1.0861385226,0.0826479936,0.8735138778,2.090326396,49,92969.0,68.6,4.06,164.18939319999996,0.0,1.0,60.04,241.0,2,2440.0,3,4,4678.0,1,0.1,81,839500,0
2338,5,1.2532356515,1.4584472791,2.5174787501,1.7494863327,0.17721305059999998,1.3665490511000002,1.253226466,28,283491.0,67.0,3.46,168.14317490000005,1.0,1.0,66.52,526.0,2,1801.0,3,3,7610.0,1,0.056,41,849000,0
2339,4,1.0530772558,0.8390555870999999,0.7327599276000001,0.7046995731999999,0.1519127717,0.6696408446000001,2.0567161827,101,108639.0,78.5,3.13,192.69357130000003,0.0,0.0,29.56,524.0,1,1926.0,2,3,3351.0,2,0.034,8,695000,0
2340,2,0.8313031683,0.3510575048,3.519002061,1.6754390287,0.05956289150000001,1.3609521474,2.498204175,53,51713.0,69.4,4.37,166.0036383,0.0,0.0,86.4,201.0,1,1190.0,1,3,2144.0,1,0.06,43,260000,0
2341,3,0.6427325603,0.26845576260000004,1.2444926616,1.6006225002,0.0999895556,0.590398738,0.6427321106,66,283491.0,78.8,3.3,188.6493901,1.0,1.0,8.11,575.0,1,1740.0,2,3,10636.0,2,0.039,65,1695000,0
2342,1,0.7683098154000001,0.2083527497,1.0451448042,0.3012201597,0.1621240988,0.2265272428,2.4417480814,110,145350.0,80.4,3.39,192.8245948,0.0,0.0,10.82,588.0,1,683.0,1,1,2710.0,0,0.0,109,300000,0
2343,1,0.7683098154000001,0.2083527497,1.0451448042,0.3012201597,0.1621240988,0.2265272428,2.4417480814,110,145350.0,79.0,3.24,195.8744368,0.0,0.0,22.96,589.0,1,436.0,1,1,1872.0,0,0.0,6,274900,0
2344,1,0.7683098154000001,0.2083527497,1.0451448042,0.3012201597,0.1621240988,0.2265272428,2.4417480814,110,145350.0,80.4,3.39,192.8245948,0.0,0.0,10.82,588.0,1,646.0,1,1,2608.0,0,0.0,7,369500,0
2345,1,0.7683098154000001,0.2083527497,1.0451448042,0.3012201597,0.1621240988,0.2265272428,2.4417480814,110,145350.0,78.7,3.25,195.0863121,0.0,0.0,28.8,589.0,2,749.0,1,1,2887.0,0,0.0,11,385000,0
2346,1,0.7683098154000001,0.2083527497,1.0451448042,0.3012201597,0.1621240988,0.2265272428,2.4417480814,110,145350.0,79.0,3.24,195.8744368,0.0,0.0,22.96,589.0,1,749.0,1,1,2887.0,0,0.0,5,375000,0
2347,1,0.7683098154000001,0.2083527497,1.0451448042,0.3012201597,0.1621240988,0.2265272428,2.4417480814,110,145350.0,79.3,3.27,195.9526553,0.0,0.0,19.85,589.0,1,631.0,1,1,2566.0,0,0.0,5,350000,0
2348,1,0.7683098154000001,0.2083527497,1.0451448042,0.3012201597,0.1621240988,0.2265272428,2.4417480814,110,145350.0,79.0,3.31,194.4612831,0.0,0.0,33.32,588.0,1,646.0,1,1,2739.0,0,0.0,11,375000,0
2349,3,2.0263356271,1.0480581536,4.5689435553,2.1005159242,0.0925248345,2.1577625133,3.080425441,39,51713.0,70.5,2.77,176.82254369999995,0.0,0.0,7.8,181.0,2,1088.0,1,3,1545.0,0,0.052000000000000005,10,169900,0
2350,3,1.8971850838,0.9729483817,4.4309896401,2.124158716,0.2347993069,2.0960615296,3.0331330032,41,51713.0,79.0,3.24,195.8744368,0.0,1.0,22.56,203.0,2,1088.0,1,3,1535.0,0,0.051,0,125000,0
2351,6,1.2335302174,0.6655943693,0.7959444472,0.5122196036,0.1176474985,0.4860586874,2.2023597933000003,115,108639.0,79.3,3.27,195.9526553,0.0,0.0,6.23,510.0,1,2702.0,2,2,3401.0,1,0.052000000000000005,10,679990,0
2352,2,1.7684898182,0.8679386967,4.2817290021,2.1265415228,0.0811280043,1.9952646195,3.0243925351,41,51713.0,68.7,4.18,170.4751925,0.0,0.0,79.45,197.0,2,986.0,1,3,2086.0,0,0.053,21,90000,0
2353,4,1.8999551294,0.9666458751,4.4327775635,2.1177090151,0.234465044,2.0896035656,3.0393333774,41,51713.0,75.5,3.17,187.9588779,0.0,0.0,1.94,188.0,1,1088.0,1,3,1651.0,0,0.051,12,199900,0
2354,4,2.0195347019,1.0972846113,4.5683260382,2.1459503801,0.0946322719,2.2081772219,3.0414596475,41,51713.0,69.3,4.33,167.1401414,0.0,1.0,86.13,199.0,2,1024.0,2,3,23929.0,0,0.063,124,245000,0
2355,2,0.6333245248,0.2704886098,1.2148128483,1.6332883619999998,0.0682842503,0.608569014,0.6333246881,67,283491.0,66.2,3.35,166.74153180000005,1.0,0.0,60.16,522.0,1,1086.0,3,3,7407.0,1,0.023,10,1050000,0
2356,5,1.0902356261,0.7818083454000001,0.7637247172,0.6469949452,0.1265441218,0.6280306543,2.108830451,101,108639.0,79.3,3.27,195.9526553,0.0,1.0,6.23,510.0,1,1911.0,3,3,2935.0,0,0.021,24,995500,0
2357,3,2.0628515709,1.0371758563,4.603141502,2.0668957749000003,0.0594903106,2.1415656435,3.1179399535,36,51713.0,68.9,4.28,170.1945226,0.0,1.0,84.2,197.0,2,1024.0,1,3,0.0,0,0.052000000000000005,12,73150,0
2358,2,0.6133126949000001,0.2947061382,1.252528522,1.6300620444999998,0.0732771955,0.6209031773,0.6133123807,66,283491.0,67.2,3.03,171.19616330000005,1.0,1.0,17.44,532.0,1,1300.0,1,3,7254.0,2,0.021,13,699000,0
2359,5,1.2095256097,1.4258016039,2.4836440522,1.7529439909,0.220061981,1.3228144731,1.2095164214,30,283491.0,67.1,3.81,166.7851862,1.0,1.0,22.62,537.0,1,2016.0,2,3,7473.0,1,0.069,16,825000,0
2360,3,1.2058423186,1.4124741213999998,2.4986609864,1.7836723744999998,0.2331746052,1.3187588654,1.2058330984,29,283491.0,69.6,4.22,163.3624446,1.0,0.0,42.11,528.0,1,1750.0,2,3,6169.0,1,0.046,6,750000,0
2361,3,1.7131074849,0.153987675,8.5464218633,2.8437008731,0.0876617313,3.3077295366,1.7131014203,54,44289.0,68.7,3.82,168.16883080000005,0.0,0.0,83.63,154.0,1,918.0,1,3,1900.0,0,0.056,76,145200,0
2362,3,2.1056853771,1.0263570531,4.6432468138,2.0279555017,0.0405314134,2.1235206765,3.1617925831,38,51713.0,70.5,2.77,176.82254369999995,0.0,1.0,7.8,181.0,1,1024.0,1,3,9461.0,0,0.052000000000000005,5,139000,0
2363,4,0.8933137507,1.0395149586,1.9371171226,0.9085626335,0.1152348756,0.4979310923,1.7878678825999998,77,52687.0,69.3,4.33,167.1401414,0.0,0.0,88.98,190.0,1,3400.0,4,3,27829.0,0,0.078,165,114000,0
2364,3,0.7538110031999999,0.8240519872,1.874328658,1.194143392,0.1802944717,0.7838915887000001,1.8743347161,64,52687.0,67.1,3.14,168.5979178,0.0,1.0,66.25,168.0,2,1332.0,1,2,1686.0,0,0.045,0,75800,0
2365,2,0.7897973120999999,0.38147086,3.5623772537,0.4761989408,0.0925177758,1.2976246143,0.7897576423,96,52687.0,66.6,3.66,166.02525580000002,0.0,0.0,79.36,185.0,1,850.0,2,3,1783.0,1,0.053,45,59900,0
2366,6,0.7513064,0.6894388040999999,1.2097284915000002,0.6803327820999999,0.3677619923,0.8869072722,1.3959647292,64,239797.0,66.8,3.68,165.25843500000005,0.0,1.0,25.29,465.0,1,4533.0,5,4,26344.0,3,0.093,14,3395000,0
2367,2,1.6987535353999998,0.1115673287,8.5032631273,2.8291595199,0.0870129399,3.2981862998,1.6987468091,54,44289.0,67.9,2.66,174.9641855,0.0,1.0,17.59,159.0,2,1588.0,3,3,2422.0,0,0.015,22,167500,0
2368,3,0.1694952978,0.5293151824,3.6817199108,1.1622275478,0.1117120769,1.13943108,2.4343879444,47,51713.0,66.3,3.32,167.5460189,0.0,0.0,87.76,179.0,2,1293.0,2,3,2024.0,0,0.081,84,210000,0
2369,4,1.5682689251,1.5175520685,2.8885815057,1.980490911,0.1023318619,1.2093412555,1.5682596352,26,283491.0,78.7,3.25,195.0863121,1.0,1.0,28.05,598.0,1,2126.0,3,3,7170.0,2,0.099,9,1095000,0
2370,2,0.6755196816,0.3107931813,1.9082731057,0.8111075031999999,0.1213199179,0.2161764256,2.7469643660000003,97,145259.0,67.1,3.14,168.5979178,0.0,1.0,15.49,515.0,2,1210.0,2,2,4651.0,1,0.0,3,639000,0
2371,1,0.963894086,0.3053054441,1.4331293644,0.6536809390999999,0.020135775,0.2341004356,2.8265265509,115,145259.0,78.8,3.19,193.6113816,0.0,0.0,38.06,587.0,1,612.0,1,1,2974.0,2,0.0,2,349900,0
2372,1,0.7125843881999999,0.17555750469999998,1.0562147796,0.2969431276,0.1963871687,0.2103012399,2.4195449119,105,145259.0,80.3,3.36,190.6250739,0.0,0.0,3.19,587.0,1,653.0,1,1,2628.0,0,0.0,122,325000,0
2373,0,0.7125843881999999,0.17555750469999998,1.0562147796,0.2969431276,0.1963871687,0.2103012399,2.4195449119,105,145259.0,79.6,3.29,194.8306605,0.0,0.0,6.2,588.0,1,502.0,1,1,2062.0,0,0.0,12,314900,0
2374,0,0.7125843881999999,0.17555750469999998,1.0562147796,0.2969431276,0.1963871687,0.2103012399,2.4195449119,105,145259.0,80.1,3.48,188.1609222,0.0,0.0,3.32,579.0,1,391.0,1,1,1762.0,0,0.0,28,255000,0
2375,0,0.7125843881999999,0.17555750469999998,1.0562147796,0.2969431276,0.1963871687,0.2103012399,2.4195449119,105,145259.0,79.6,3.29,194.8306605,0.0,0.0,6.2,588.0,2,410.0,1,1,1795.0,0,0.0,4,259000,0
2376,5,1.1896013363,1.3640954331,2.5124418471000003,1.8308645617,0.1956066216,1.3018084988,1.1895920783,30,283491.0,70.1,4.42,168.7854764,1.0,1.0,32.47,537.0,1,1686.0,2,4,6375.0,1,0.057,53,790000,0
2377,3,1.4739396059,0.5075511284,2.6344594003,1.2806258687,0.08579287529999999,1.277208492,0.7526994717000001,87,86159.0,72.6,2.72,185.6306252,0.0,1.0,4.55,233.0,1,1882.0,1,4,2439.0,2,0.156,39,425000,0
2378,2,0.5012815509,0.4563983399,1.1983636123,1.7402252338,0.1243381992,0.5050721770000001,0.5012848010000001,71,283491.0,68.7,3.82,168.16883080000005,1.0,0.0,54.74,530.0,1,1188.0,1,2,6983.0,1,0.029,11,775000,0
2379,4,0.2073460429,0.4733351954,2.6299566528,0.3722858551,0.05878846240000001,0.3420096353,3.0539018279000003,101,145259.0,69.4,2.7,175.2482939,0.0,0.0,5.27,531.0,1,2675.0,2,4,0.0,1,0.042,1,620000,0
2380,3,0.1728522143,0.5221726983,3.6888915976,1.1694412141,0.1046559554,1.1463805855,2.4417846382,47,51713.0,67.6,2.86,174.6158156,0.0,0.0,23.4,174.0,2,1213.0,1,3,1645.0,0,0.043,7,74980,0
2381,3,1.4560357512,0.4177468606000001,0.9582455453,0.2673470638,0.1659178509,0.3306364046,2.415406412,112,108639.0,79.8,3.35,188.9390719,0.0,0.0,2.04,503.0,1,1290.0,1,3,3076.0,0,0.017,10,350000,0
2382,3,0.6762626189000001,0.3142926178,1.9009650012,0.7918991107,0.1266388815,0.2392340562,2.7542771771,97,145259.0,77.3,3.43,189.27894,0.0,1.0,4.13,550.0,1,1494.0,2,2,5508.0,1,0.0,2,729000,0
2383,3,1.9854934649,0.7018334593000001,3.3835278417000003,0.3365355243,0.0394865538,1.8683889172,1.9855394003,43,52687.0,66.6,3.66,166.02525580000002,0.0,0.0,79.36,185.0,1,1394.0,2,3,2881.0,0,0.079,21,125000,0
2384,2,0.9606143589,0.3033057434,1.4345096945,0.655709714,0.0245799571,0.2322279678,2.8257597898,113,145259.0,78.7,3.25,195.0863121,0.0,0.0,19.42,586.0,1,1192.0,2,2,6614.0,1,0.0,13,1125000,0
2385,3,0.1540932466,0.5930869208,3.618085869,1.0976616797,0.17585606920000002,1.0772343695,2.3685128467,44,51713.0,70.1,4.42,168.7854764,0.0,0.0,85.3,197.0,2,1024.0,1,3,2113.0,0,0.026,9,70000,0
2386,3,0.7013970058,0.1743915278,4.2739608958,1.1782814606,0.026628571,1.4915107577000002,3.0420343812,70,51713.0,69.5,4.08,164.60666940000004,0.0,1.0,88.99,185.0,2,1632.0,3,3,2266.0,0,0.07200000000000001,40,285000,0
2387,5,1.0567862708,0.4327900972,1.5770926936,0.7780374715999999,0.1426361874,0.2365456887,2.9647050726,120,145259.0,78.8,3.19,193.6113816,0.0,1.0,38.06,587.0,1,1932.0,3,4,6996.0,3,0.023,7,1279000,0
2388,3,0.8490512365,0.3895685823,3.5967520811,1.734824899,0.0789997404,1.2831829468,2.5755756903,52,51713.0,78.7,3.25,195.0863121,0.0,0.0,23.79,205.0,1,1424.0,2,2,1668.0,1,0.097,67,214500,0
2389,2,0.6732414134999999,0.2958402504,1.0704937033,1.5744317263999998,0.0621075756,0.6607151269,0.6732439292,73,283491.0,72.6,2.72,185.6306252,1.0,1.0,10.19,548.0,2,1440.0,1,3,7061.0,1,0.019,0,995000,0
2390,6,1.2283845547,1.3538197394999998,2.5654107097,1.8699754751,0.1807756673,1.3399166352,1.2283752772,29,283491.0,68.0,3.69,168.89499540000003,1.0,1.0,62.77,530.0,1,2258.0,3,4,7258.0,1,0.055,86,1095000,0
