RegionID,RegionName,City,State,Metro,CountyName,SizeRank,Month,Turnover
66133,20009,Washington,DC,Washington,District of Columbia,34,2014-04,8.612
66133,20009,Washington,DC,Washington,District of Columbia,34,2014-05,8.0419
66133,20009,Washington,DC,Washington,District of Columbia,34,2014-06,7.4265
66133,20009,Washington,DC,Washington,District of Columbia,34,2014-07,7.06
66133,20009,Washington,DC,Washington,District of Columbia,34,2014-08,6.8061
66133,20009,Washington,DC,Washington,District of Columbia,34,2014-09,6.8145
66133,20009,Washington,DC,Washington,District of Columbia,34,2014-10,6.8822
66133,20009,Washington,DC,Washington,District of Columbia,34,2014-11,6.7976
66133,20009,Washington,DC,Washington,District of Columbia,34,2014-12,6.7807
66133,20009,Washington,DC,Washington,District of Columbia,34,2015-01,6.4844
66133,20009,Washington,DC,Washington,District of Columbia,34,2015-02,6.4167
66133,20009,Washington,DC,Washington,District of Columbia,34,2015-03,6.4082
66133,20009,Washington,DC,Washington,District of Columbia,34,2015-04,6.5098
66133,20009,Washington,DC,Washington,District of Columbia,34,2015-05,6.459
66133,20009,Washington,DC,Washington,District of Columbia,34,2015-06,6.5775
66133,20009,Washington,DC,Washington,District of Columbia,34,2015-07,6.7553
66133,20009,Washington,DC,Washington,District of Columbia,34,2015-08,6.7553
66133,20009,Washington,DC,Washington,District of Columbia,34,2015-09,6.8315
66133,20009,Washington,DC,Washington,District of Columbia,34,2015-10,6.9246
66133,20009,Washington,DC,Washington,District of Columbia,34,2015-11,6.9246
66133,20009,Washington,DC,Washington,District of Columbia,34,2015-12,7.0177
66133,20009,Washington,DC,Washington,District of Columbia,34,2016-01,7.2632
66133,20009,Washington,DC,Washington,District of Columbia,34,2016-02,7.2801
66133,20009,Washington,DC,Washington,District of Columbia,34,2016-03,7.3478
66133,20009,Washington,DC,Washington,District of Columbia,34,2016-04,7.314
66133,20009,Washington,DC,Washington,District of Columbia,34,2016-05,7.2378
66133,20009,Washington,DC,Washington,District of Columbia,34,2016-06,7.0177
66133,20009,Washington,DC,Washington,District of Columbia,34,2016-07,6.5521
66133,20009,Washington,DC,Washington,District of Columbia,34,2016-08,6.4082
66126,20002,Washington,DC,Washington,District of Columbia,43,1998-01,2.5227
66126,20002,Washington,DC,Washington,District of Columbia,43,1998-02,2.8362
66126,20002,Washington,DC,Washington,District of Columbia,43,1998-03,3.2643
66126,20002,Washington,DC,Washington,District of Columbia,43,1998-04,3.4172
66126,20002,Washington,DC,Washington,District of Columbia,43,1998-05,3.6006
66126,20002,Washington,DC,Washington,District of Columbia,43,1998-06,3.7688
66126,20002,Washington,DC,Washington,District of Columbia,43,1998-07,3.6771
66126,20002,Washington,DC,Washington,District of Columbia,43,1998-08,3.5318
66126,20002,Washington,DC,Washington,District of Columbia,43,1998-09,3.2337
66126,20002,Washington,DC,Washington,District of Columbia,43,1998-10,2.9432
66126,20002,Washington,DC,Washington,District of Columbia,43,1998-11,2.7062
66126,20002,Washington,DC,Washington,District of Columbia,43,1998-12,2.4845
66126,20002,Washington,DC,Washington,District of Columbia,43,1999-01,2.3393
66126,20002,Washington,DC,Washington,District of Columbia,43,1999-02,2.0946
66126,20002,Washington,DC,Washington,District of Columbia,43,1999-03,1.8882
66126,20002,Washington,DC,Washington,District of Columbia,43,1999-04,1.98
66126,20002,Washington,DC,Washington,District of Columbia,43,1999-05,1.9647
66126,20002,Washington,DC,Washington,District of Columbia,43,1999-06,2.087
66126,20002,Washington,DC,Washington,District of Columbia,43,1999-07,2.301
66126,20002,Washington,DC,Washington,District of Columbia,43,1999-08,2.4234
66126,20002,Washington,DC,Washington,District of Columbia,43,1999-09,2.2475
66126,20002,Washington,DC,Washington,District of Columbia,43,1999-10,2.1558
66126,20002,Washington,DC,Washington,District of Columbia,43,1999-11,2.1482
66126,20002,Washington,DC,Washington,District of Columbia,43,1999-12,2.7291
66126,20002,Washington,DC,Washington,District of Columbia,43,2000-01,2.8973
66126,20002,Washington,DC,Washington,District of Columbia,43,2000-02,3.249
66126,20002,Washington,DC,Washington,District of Columbia,43,2000-03,3.5242
66126,20002,Washington,DC,Washington,District of Columbia,43,2000-04,3.6924
66126,20002,Washington,DC,Washington,District of Columbia,43,2000-05,3.9752
66126,20002,Washington,DC,Washington,District of Columbia,43,2000-06,4.1434
66126,20002,Washington,DC,Washington,District of Columbia,43,2000-07,4.1052
66126,20002,Washington,DC,Washington,District of Columbia,43,2000-08,4.3269
66126,20002,Washington,DC,Washington,District of Columbia,43,2000-09,4.755
66126,20002,Washington,DC,Washington,District of Columbia,43,2000-10,5.4354
66126,20002,Washington,DC,Washington,District of Columbia,43,2000-11,5.8635
