RegionID,RegionName,City,State,Metro,CountyName,SizeRank,Month,PctTransactions
66126,20002,Washington,DC,Washington,District of Columbia,29,2003-11,0.5319
66126,20002,Washington,DC,Washington,District of Columbia,29,2003-12,
66126,20002,Washington,DC,Washington,District of Columbia,29,2004-01,
66126,20002,Washington,DC,Washington,District of Columbia,29,2004-02,
66126,20002,Washington,DC,Washington,District of Columbia,29,2004-03,
66126,20002,Washington,DC,Washington,District of Columbia,29,2004-04,0.8547
66126,20002,Washington,DC,Washington,District of Columbia,29,2004-05,1.3857
66126,20002,Washington,DC,Washington,District of Columbia,29,2004-06,3.2724
66126,20002,Washington,DC,Washington,District of Columbia,29,2004-07,2.7192
66126,20002,Washington,DC,Washington,District of Columbia,29,2004-08,2.1707
66126,20002,Washington,DC,Washington,District of Columbia,29,2004-09,1.6913
66126,20002,Washington,DC,Washington,District of Columbia,29,2004-10,1.806
66126,20002,Washington,DC,Washington,District of Columbia,29,2004-11,2.6814
66126,20002,Washington,DC,Washington,District of Columbia,29,2004-12,2.6404
66126,20002,Washington,DC,Washington,District of Columbia,29,2005-01,2.3439
66126,20002,Washington,DC,Washington,District of Columbia,29,2005-02,2.6704
66126,20002,Washington,DC,Washington,District of Columbia,29,2005-03,2.2448
66126,20002,Washington,DC,Washington,District of Columbia,29,2005-04,1.4549
66126,20002,Washington,DC,Washington,District of Columbia,29,2005-05,1.6459
66126,20002,Washington,DC,Washington,District of Columbia,29,2005-06,2.6149
66126,20002,Washington,DC,Washington,District of Columbia,29,2005-07,2.5128
66126,20002,Washington,DC,Washington,District of Columbia,29,2005-08,2.0394
66126,20002,Washington,DC,Washington,District of Columbia,29,2005-09,1.4638
66126,20002,Washington,DC,Washington,District of Columbia,29,2005-10,0.6591
66126,20002,Washington,DC,Washington,District of Columbia,29,2005-11,1.6896
66126,20002,Washington,DC,Washington,District of Columbia,29,2005-12,1.6779
66126,20002,Washington,DC,Washington,District of Columbia,29,2006-01,0.8867
66126,20002,Washington,DC,Washington,District of Columbia,29,2006-02,1.2056
66126,20002,Washington,DC,Washington,District of Columbia,29,2006-03,2.6945
66126,20002,Washington,DC,Washington,District of Columbia,29,2006-04,2.1873
66126,20002,Washington,DC,Washington,District of Columbia,29,2006-05,0.9406
66126,20002,Washington,DC,Washington,District of Columbia,29,2006-06,0.6804
66126,20002,Washington,DC,Washington,District of Columbia,29,2006-07,
66126,20002,Washington,DC,Washington,District of Columbia,29,2006-08,1.077
66126,20002,Washington,DC,Washington,District of Columbia,29,2006-09,1.3885
66126,20002,Washington,DC,Washington,District of Columbia,29,2006-10,1.3532
66126,20002,Washington,DC,Washington,District of Columbia,29,2006-11,0.6128
66126,20002,Washington,DC,Washington,District of Columbia,29,2006-12,
66126,20002,Washington,DC,Washington,District of Columbia,29,2007-01,0.6494
66126,20002,Washington,DC,Washington,District of Columbia,29,2007-02,
66126,20002,Washington,DC,Washington,District of Columbia,29,2007-03,1.919
66126,20002,Washington,DC,Washington,District of Columbia,29,2007-04,2.8027
66126,20002,Washington,DC,Washington,District of Columbia,29,2007-05,2.5867
66126,20002,Washington,DC,Washington,District of Columbia,29,2007-06,1.6831
66126,20002,Washington,DC,Washington,District of Columbia,29,2007-07,1.2368
66126,20002,Washington,DC,Washington,District of Columbia,29,2007-08,1.079
66126,20002,Washington,DC,Washington,District of Columbia,29,2007-09,1.2795
66126,20002,Washington,DC,Washington,District of Columbia,29,2007-10,2.3437
66126,20002,Washington,DC,Washington,District of Columbia,29,2007-11,2.1152
66126,20002,Washington,DC,Washington,District of Columbia,29,2007-12,4.4794
66126,20002,Washington,DC,Washington,District of Columbia,29,2008-01,7.1255
66126,20002,Washington,DC,Washington,District of Columbia,29,2008-02,6.9538
66126,20002,Washington,DC,Washington,District of Columbia,29,2008-03,4.1968
66126,20002,Washington,DC,Washington,District of Columbia,29,2008-04,6.0152
66126,20002,Washington,DC,Washington,District of Columbia,29,2008-05,9.489
66126,20002,Washington,DC,Washington,District of Columbia,29,2008-06,12.4505
66126,20002,Washington,DC,Washington,District of Columbia,29,2008-07,11.3018
66126,20002,Washington,DC,Washington,District of Columbia,29,2008-08,12.8401
66126,20002,Washington,DC,Washington,District of Columbia,29,2008-09,12.9063
66126,20002,Washington,DC,Washington,District of Columbia,29,2008-10,8.4107
66126,20002,Washington,DC,Washington,District of Columbia,29,2008-11,14.2361
66126,20002,Washington,DC,Washington,District of Columbia,29,2008-12,19.6342
66126,20002,Washington,DC,Washington,District of Columbia,29,2009-01,25.5436
66126,20002,Washington,DC,Washington,District of Columbia,29,2009-02,27.0326
66126,20002,Washington,DC,Washington,District of Columbia,29,2009-03,30.4978
66126,20002,Washington,DC,Washington,District of Columbia,29,2009-04,29.0229
66126,20002,Washington,DC,Washington,District of Columbia,29,2009-05,20.5875
66126,20002,Washington,DC,Washington,District of Columbia,29,2009-06,19.8863
66126,20002,Washington,DC,Washington,District of Columbia,29,2009-07,22.6984
66126,20002,Washington,DC,Washington,District of Columbia,29,2009-08,19.6648
66126,20002,Washington,DC,Washington,District of Columbia,29,2009-09,22.4427
66126,20002,Washington,DC,Washington,District of Columbia,29,2009-10,22.2581
66126,20002,Washington,DC,Washington,District of Columbia,29,2009-11,20.0298
