RegionID,RegionName,City,County,State,Metro,SizeRank,Month,ListingsPriceCutSeasAdj
66146,20024,Washington,District of Columbia,DC,Washington,5719,2012-11,2.936276
66146,20024,Washington,District of Columbia,DC,Washington,5719,2012-12,7.707995
66146,20024,Washington,District of Columbia,DC,Washington,5719,2013-01,6.049941
66146,20024,Washington,District of Columbia,DC,Washington,5719,2013-02,7.572436
66146,20024,Washington,District of Columbia,DC,Washington,5719,2013-03,8.899681
66146,20024,Washington,District of Columbia,DC,Washington,5719,2013-04,11.09437
66146,20024,Washington,District of Columbia,DC,Washington,5719,2013-05,5.529003
66146,20024,Washington,District of Columbia,DC,Washington,5719,2013-06,11.34246
66146,20024,Washington,District of Columbia,DC,Washington,5719,2013-07,8.429796
66146,20024,Washington,District of Columbia,DC,Washington,5719,2013-08,3.596743
66146,20024,Washington,District of Columbia,DC,Washington,5719,2013-09,15.17226
66146,20024,Washington,District of Columbia,DC,Washington,5719,2013-10,13.29389
66146,20024,Washington,District of Columbia,DC,Washington,5719,2013-11,11.45678
66146,20024,Washington,District of Columbia,DC,Washington,5719,2013-12,5.095665
66146,20024,Washington,District of Columbia,DC,Washington,5719,2014-01,13.35926
66146,20024,Washington,District of Columbia,DC,Washington,5719,2014-02,9.966471
66146,20024,Washington,District of Columbia,DC,Washington,5719,2014-03,8.502855
66146,20024,Washington,District of Columbia,DC,Washington,5719,2014-04,0.728808
66146,20024,Washington,District of Columbia,DC,Washington,5719,2014-05,7.772975
66146,20024,Washington,District of Columbia,DC,Washington,5719,2014-06,7.62458
66146,20024,Washington,District of Columbia,DC,Washington,5719,2014-07,5.10524
66146,20024,Washington,District of Columbia,DC,Washington,5719,2014-08,7.962113
66146,20024,Washington,District of Columbia,DC,Washington,5719,2014-09,3.451828
66146,20024,Washington,District of Columbia,DC,Washington,5719,2014-10,1.997022
66146,20024,Washington,District of Columbia,DC,Washington,5719,2014-11,3.093139
66146,20024,Washington,District of Columbia,DC,Washington,5719,2014-12,3.16254
66146,20024,Washington,District of Columbia,DC,Washington,5719,2015-01,1.760725
66146,20024,Washington,District of Columbia,DC,Washington,5719,2015-02,3.844022
66146,20024,Washington,District of Columbia,DC,Washington,5719,2015-03,7.462899
66146,20024,Washington,District of Columbia,DC,Washington,5719,2015-04,7.506405
66146,20024,Washington,District of Columbia,DC,Washington,5719,2015-05,9.282029
66146,20024,Washington,District of Columbia,DC,Washington,5719,2015-06,6.652419
66146,20024,Washington,District of Columbia,DC,Washington,5719,2015-07,6.420377
66146,20024,Washington,District of Columbia,DC,Washington,5719,2015-08,14.09552
66146,20024,Washington,District of Columbia,DC,Washington,5719,2015-09,8.396302
66146,20024,Washington,District of Columbia,DC,Washington,5719,2015-10,10.06396
66146,20024,Washington,District of Columbia,DC,Washington,5719,2015-11,7.820412
66146,20024,Washington,District of Columbia,DC,Washington,5719,2015-12,8.964462
66146,20024,Washington,District of Columbia,DC,Washington,5719,2016-01,6.466607
66146,20024,Washington,District of Columbia,DC,Washington,5719,2016-02,7.358761
66146,20024,Washington,District of Columbia,DC,Washington,5719,2016-03,11.92998
66146,20024,Washington,District of Columbia,DC,Washington,5719,2016-04,7.222315
66146,20024,Washington,District of Columbia,DC,Washington,5719,2016-05,14.86644
66146,20024,Washington,District of Columbia,DC,Washington,5719,2016-06,8.49004
66146,20024,Washington,District of Columbia,DC,Washington,5719,2016-07,14.22002
66146,20024,Washington,District of Columbia,DC,Washington,5719,2016-08,19.34142
66155,20037,Washington,District of Columbia,DC,Washington,6172,2010-09,11.32897
66155,20037,Washington,District of Columbia,DC,Washington,6172,2010-10,9.795566
66155,20037,Washington,District of Columbia,DC,Washington,6172,2010-11,7.098892
66155,20037,Washington,District of Columbia,DC,Washington,6172,2010-12,14.40328
66155,20037,Washington,District of Columbia,DC,Washington,6172,2011-01,9.503282
66155,20037,Washington,District of Columbia,DC,Washington,6172,2011-02,12.74738
66155,20037,Washington,District of Columbia,DC,Washington,6172,2011-03,10.13743
66155,20037,Washington,District of Columbia,DC,Washington,6172,2011-04,8.206785
66155,20037,Washington,District of Columbia,DC,Washington,6172,2011-05,13.81579
66155,20037,Washington,District of Columbia,DC,Washington,6172,2011-06,13.81627
66155,20037,Washington,District of Columbia,DC,Washington,6172,2011-07,10.30577
66155,20037,Washington,District of Columbia,DC,Washington,6172,2011-08,10.0385
66155,20037,Washington,District of Columbia,DC,Washington,6172,2011-09,9.809393
66155,20037,Washington,District of Columbia,DC,Washington,6172,2011-10,10.60607
66155,20037,Washington,District of Columbia,DC,Washington,6172,2011-11,11.2583
66155,20037,Washington,District of Columbia,DC,Washington,6172,2011-12,8.930914
66155,20037,Washington,District of Columbia,DC,Washington,6172,2012-01,10.7453
66155,20037,Washington,District of Columbia,DC,Washington,6172,2012-02,7.284467
66155,20037,Washington,District of Columbia,DC,Washington,6172,2012-03,9.440739
66155,20037,Washington,District of Columbia,DC,Washington,6172,2012-04,8.509334
66155,20037,Washington,District of Columbia,DC,Washington,6172,2012-05,6.019563
66155,20037,Washington,District of Columbia,DC,Washington,6172,2012-06,7.099474
66155,20037,Washington,District of Columbia,DC,Washington,6172,2012-07,8.12683
66155,20037,Washington,District of Columbia,DC,Washington,6172,2012-08,8.430759
66155,20037,Washington,District of Columbia,DC,Washington,6172,2012-09,4.7743
66155,20037,Washington,District of Columbia,DC,Washington,6172,2012-10,7.616079
66155,20037,Washington,District of Columbia,DC,Washington,6172,2012-11,7.474393
66155,20037,Washington,District of Columbia,DC,Washington,6172,2012-12,9.501324
66155,20037,Washington,District of Columbia,DC,Washington,6172,2013-01,6.180736
66155,20037,Washington,District of Columbia,DC,Washington,6172,2013-02,14.28505
66155,20037,Washington,District of Columbia,DC,Washington,6172,2013-03,11.64642
66155,20037,Washington,District of Columbia,DC,Washington,6172,2013-04,19.4711
66155,20037,Washington,District of Columbia,DC,Washington,6172,2013-05,5.450272
66155,20037,Washington,District of Columbia,DC,Washington,6172,2013-06,13.45912
66155,20037,Washington,District of Columbia,DC,Washington,6172,2013-07,4.002602
66155,20037,Washington,District of Columbia,DC,Washington,6172,2013-08,14.49654
66155,20037,Washington,District of Columbia,DC,Washington,6172,2013-09,7.277065
66155,20037,Washington,District of Columbia,DC,Washington,6172,2013-10,6.424919
66155,20037,Washington,District of Columbia,DC,Washington,6172,2013-11,13.12568
66155,20037,Washington,District of Columbia,DC,Washington,6172,2013-12,9.99152
66155,20037,Washington,District of Columbia,DC,Washington,6172,2014-01,7.533393
66155,20037,Washington,District of Columbia,DC,Washington,6172,2014-02,11.87019
66155,20037,Washington,District of Columbia,DC,Washington,6172,2014-03,7.935984
66155,20037,Washington,District of Columbia,DC,Washington,6172,2014-04,12.15978
66155,20037,Washington,District of Columbia,DC,Washington,6172,2014-05,14.04994
66155,20037,Washington,District of Columbia,DC,Washington,6172,2014-06,14.36118
66155,20037,Washington,District of Columbia,DC,Washington,6172,2014-07,17.29752
66155,20037,Washington,District of Columbia,DC,Washington,6172,2014-08,13.93986
66155,20037,Washington,District of Columbia,DC,Washington,6172,2014-09,15.37366
66155,20037,Washington,District of Columbia,DC,Washington,6172,2014-10,16.40409
66155,20037,Washington,District of Columbia,DC,Washington,6172,2014-11,14.53937
66155,20037,Washington,District of Columbia,DC,Washington,6172,2014-12,9.470687
66155,20037,Washington,District of Columbia,DC,Washington,6172,2015-01,16.55111
66155,20037,Washington,District of Columbia,DC,Washington,6172,2015-02,9.540595
66155,20037,Washington,District of Columbia,DC,Washington,6172,2015-03,9.75449
66155,20037,Washington,District of Columbia,DC,Washington,6172,2015-04,6.802634
66155,20037,Washington,District of Columbia,DC,Washington,6172,2015-05,11.0437
66155,20037,Washington,District of Columbia,DC,Washington,6172,2015-06,6.46371
66155,20037,Washington,District of Columbia,DC,Washington,6172,2015-07,9.176738
66155,20037,Washington,District of Columbia,DC,Washington,6172,2015-08,7.971814
66155,20037,Washington,District of Columbia,DC,Washington,6172,2015-09,14.01002
66155,20037,Washington,District of Columbia,DC,Washington,6172,2015-10,11.83352
66155,20037,Washington,District of Columbia,DC,Washington,6172,2015-11,9.290451
66155,20037,Washington,District of Columbia,DC,Washington,6172,2015-12,10.61341
66155,20037,Washington,District of Columbia,DC,Washington,6172,2016-01,12.45058
66155,20037,Washington,District of Columbia,DC,Washington,6172,2016-02,7.140975
66155,20037,Washington,District of Columbia,DC,Washington,6172,2016-03,11.7371
66155,20037,Washington,District of Columbia,DC,Washington,6172,2016-04,11.15403
66155,20037,Washington,District of Columbia,DC,Washington,6172,2016-05,13.5572
66155,20037,Washington,District of Columbia,DC,Washington,6172,2016-06,9.887695
66155,20037,Washington,District of Columbia,DC,Washington,6172,2016-07,13.2762
66155,20037,Washington,District of Columbia,DC,Washington,6172,2016-08,11.24562
