RegionID,RegionName,City,State,Metro,CountyName,SizeRank,Month,PctOfHomesDecreasingInValues
66129,20005,Washington,DC,Washington,District of Columbia,4278,2002-04,0.39
66129,20005,Washington,DC,Washington,District of Columbia,4278,2002-05,0.26
66129,20005,Washington,DC,Washington,District of Columbia,4278,2002-06,0.17
66129,20005,Washington,DC,Washington,District of Columbia,4278,2002-07,0.43
66129,20005,Washington,DC,Washington,District of Columbia,4278,2002-08,1.11
66129,20005,Washington,DC,Washington,District of Columbia,4278,2002-09,1.04
66129,20005,Washington,DC,Washington,District of Columbia,4278,2002-10,1.04
66129,20005,Washington,DC,Washington,District of Columbia,4278,2002-11,1.41
66129,20005,Washington,DC,Washington,District of Columbia,4278,2002-12,1.41
66129,20005,Washington,DC,Washington,District of Columbia,4278,2003-01,1.34
66129,20005,Washington,DC,Washington,District of Columbia,4278,2003-02,3.38
66129,20005,Washington,DC,Washington,District of Columbia,4278,2003-03,2.87
66129,20005,Washington,DC,Washington,District of Columbia,4278,2003-04,6.76
66129,20005,Washington,DC,Washington,District of Columbia,4278,2003-05,9.25
66129,20005,Washington,DC,Washington,District of Columbia,4278,2003-06,11.99
66129,20005,Washington,DC,Washington,District of Columbia,4278,2003-07,11.1
66129,20005,Washington,DC,Washington,District of Columbia,4278,2003-08,14.22
66129,20005,Washington,DC,Washington,District of Columbia,4278,2003-09,17.22
66129,20005,Washington,DC,Washington,District of Columbia,4278,2003-10,14.6
66129,20005,Washington,DC,Washington,District of Columbia,4278,2003-11,12.18
66129,20005,Washington,DC,Washington,District of Columbia,4278,2003-12,8.8
66129,20005,Washington,DC,Washington,District of Columbia,4278,2004-01,6.53
66129,20005,Washington,DC,Washington,District of Columbia,4278,2004-02,1.75
66129,20005,Washington,DC,Washington,District of Columbia,4278,2004-03,2.76
66129,20005,Washington,DC,Washington,District of Columbia,4278,2004-04,1.8
66129,20005,Washington,DC,Washington,District of Columbia,4278,2004-05,1.8
66129,20005,Washington,DC,Washington,District of Columbia,4278,2004-06,1.91
66129,20005,Washington,DC,Washington,District of Columbia,4278,2004-07,1.96
66129,20005,Washington,DC,Washington,District of Columbia,4278,2004-08,2.81
66129,20005,Washington,DC,Washington,District of Columbia,4278,2004-09,1.86
66129,20005,Washington,DC,Washington,District of Columbia,4278,2004-10,1.96
66129,20005,Washington,DC,Washington,District of Columbia,4278,2004-11,2.18
66129,20005,Washington,DC,Washington,District of Columbia,4278,2004-12,1.38
66129,20005,Washington,DC,Washington,District of Columbia,4278,2005-01,1.82
66129,20005,Washington,DC,Washington,District of Columbia,4278,2005-02,1.54
66129,20005,Washington,DC,Washington,District of Columbia,4278,2005-03,2.05
66129,20005,Washington,DC,Washington,District of Columbia,4278,2005-04,2.1
66129,20005,Washington,DC,Washington,District of Columbia,4278,2005-05,2.15
66129,20005,Washington,DC,Washington,District of Columbia,4278,2005-06,1.63
66129,20005,Washington,DC,Washington,District of Columbia,4278,2005-07,1.49
66129,20005,Washington,DC,Washington,District of Columbia,4278,2005-08,1.45
66129,20005,Washington,DC,Washington,District of Columbia,4278,2005-09,2.71
66129,20005,Washington,DC,Washington,District of Columbia,4278,2005-10,1.58
66129,20005,Washington,DC,Washington,District of Columbia,4278,2005-11,1.39
66129,20005,Washington,DC,Washington,District of Columbia,4278,2005-12,1.55
66129,20005,Washington,DC,Washington,District of Columbia,4278,2006-01,1.79
66129,20005,Washington,DC,Washington,District of Columbia,4278,2006-02,2.6
66129,20005,Washington,DC,Washington,District of Columbia,4278,2006-03,3.59
66129,20005,Washington,DC,Washington,District of Columbia,4278,2006-04,6.24
66129,20005,Washington,DC,Washington,District of Columbia,4278,2006-05,10.73
66129,20005,Washington,DC,Washington,District of Columbia,4278,2006-06,24.05
66129,20005,Washington,DC,Washington,District of Columbia,4278,2006-07,38.52
66129,20005,Washington,DC,Washington,District of Columbia,4278,2006-08,47.3
66129,20005,Washington,DC,Washington,District of Columbia,4278,2006-09,62.23
66129,20005,Washington,DC,Washington,District of Columbia,4278,2006-10,73.54
66129,20005,Washington,DC,Washington,District of Columbia,4278,2006-11,80.31
66129,20005,Washington,DC,Washington,District of Columbia,4278,2006-12,84.95
66129,20005,Washington,DC,Washington,District of Columbia,4278,2007-01,85.26
66129,20005,Washington,DC,Washington,District of Columbia,4278,2007-02,85.78
66129,20005,Washington,DC,Washington,District of Columbia,4278,2007-03,82.07
66129,20005,Washington,DC,Washington,District of Columbia,4278,2007-04,78.79
66129,20005,Washington,DC,Washington,District of Columbia,4278,2007-05,75.77
66129,20005,Washington,DC,Washington,District of Columbia,4278,2007-06,71.19
66129,20005,Washington,DC,Washington,District of Columbia,4278,2007-07,62.91
66129,20005,Washington,DC,Washington,District of Columbia,4278,2007-08,52.64
66129,20005,Washington,DC,Washington,District of Columbia,4278,2007-09,44.27
66129,20005,Washington,DC,Washington,District of Columbia,4278,2007-10,40.49
66129,20005,Washington,DC,Washington,District of Columbia,4278,2007-11,38.3
66129,20005,Washington,DC,Washington,District of Columbia,4278,2007-12,35.58
66129,20005,Washington,DC,Washington,District of Columbia,4278,2008-01,35.86
66129,20005,Washington,DC,Washington,District of Columbia,4278,2008-02,39.97
66129,20005,Washington,DC,Washington,District of Columbia,4278,2008-03,51.1
66129,20005,Washington,DC,Washington,District of Columbia,4278,2008-04,54.68
66129,20005,Washington,DC,Washington,District of Columbia,4278,2008-05,60.56
66129,20005,Washington,DC,Washington,District of Columbia,4278,2008-06,65.16
66129,20005,Washington,DC,Washington,District of Columbia,4278,2008-07,68.53
66129,20005,Washington,DC,Washington,District of Columbia,4278,2008-08,72.58
66129,20005,Washington,DC,Washington,District of Columbia,4278,2008-09,76.04
66129,20005,Washington,DC,Washington,District of Columbia,4278,2008-10,75.18
66129,20005,Washington,DC,Washington,District of Columbia,4278,2008-11,77.13
66129,20005,Washington,DC,Washington,District of Columbia,4278,2008-12,75.61
66129,20005,Washington,DC,Washington,District of Columbia,4278,2009-01,74.74
66129,20005,Washington,DC,Washington,District of Columbia,4278,2009-02,68.03
66129,20005,Washington,DC,Washington,District of Columbia,4278,2009-03,60.92
66129,20005,Washington,DC,Washington,District of Columbia,4278,2009-04,54.27
66129,20005,Washington,DC,Washington,District of Columbia,4278,2009-05,53.15
66129,20005,Washington,DC,Washington,District of Columbia,4278,2009-06,51.92
66129,20005,Washington,DC,Washington,District of Columbia,4278,2009-07,50.71
66129,20005,Washington,DC,Washington,District of Columbia,4278,2009-08,48.08
66129,20005,Washington,DC,Washington,District of Columbia,4278,2009-09,45.36
66129,20005,Washington,DC,Washington,District of Columbia,4278,2009-10,45.39
66129,20005,Washington,DC,Washington,District of Columbia,4278,2009-11,41.81
66129,20005,Washington,DC,Washington,District of Columbia,4278,2009-12,41.56
66129,20005,Washington,DC,Washington,District of Columbia,4278,2010-01,35.08
66129,20005,Washington,DC,Washington,District of Columbia,4278,2010-02,32.62
66129,20005,Washington,DC,Washington,District of Columbia,4278,2010-03,29.94
66129,20005,Washington,DC,Washington,District of Columbia,4278,2010-04,32.83
66129,20005,Washington,DC,Washington,District of Columbia,4278,2010-05,30.93
66129,20005,Washington,DC,Washington,District of Columbia,4278,2010-06,27.17
66129,20005,Washington,DC,Washington,District of Columbia,4278,2010-07,26.28
66129,20005,Washington,DC,Washington,District of Columbia,4278,2010-08,24.1
66129,20005,Washington,DC,Washington,District of Columbia,4278,2010-09,26.74
66129,20005,Washington,DC,Washington,District of Columbia,4278,2010-10,30.71
66129,20005,Washington,DC,Washington,District of Columbia,4278,2010-11,36.43
66129,20005,Washington,DC,Washington,District of Columbia,4278,2010-12,36.8
66129,20005,Washington,DC,Washington,District of Columbia,4278,2011-01,38.3
66129,20005,Washington,DC,Washington,District of Columbia,4278,2011-02,39.84
66129,20005,Washington,DC,Washington,District of Columbia,4278,2011-03,36.86
66129,20005,Washington,DC,Washington,District of Columbia,4278,2011-04,38.49
66129,20005,Washington,DC,Washington,District of Columbia,4278,2011-05,37.66
66129,20005,Washington,DC,Washington,District of Columbia,4278,2011-06,37.04
66129,20005,Washington,DC,Washington,District of Columbia,4278,2011-07,38.12
66129,20005,Washington,DC,Washington,District of Columbia,4278,2011-08,37.44
66129,20005,Washington,DC,Washington,District of Columbia,4278,2011-09,32.65
66129,20005,Washington,DC,Washington,District of Columbia,4278,2011-10,25.88
66129,20005,Washington,DC,Washington,District of Columbia,4278,2011-11,20.9
66129,20005,Washington,DC,Washington,District of Columbia,4278,2011-12,18.69
66129,20005,Washington,DC,Washington,District of Columbia,4278,2012-01,14.33
66129,20005,Washington,DC,Washington,District of Columbia,4278,2012-02,12.54
66129,20005,Washington,DC,Washington,District of Columbia,4278,2012-03,13.34
66129,20005,Washington,DC,Washington,District of Columbia,4278,2012-04,11.47
66129,20005,Washington,DC,Washington,District of Columbia,4278,2012-05,10.57
66129,20005,Washington,DC,Washington,District of Columbia,4278,2012-06,10.02
66129,20005,Washington,DC,Washington,District of Columbia,4278,2012-07,6.89
66129,20005,Washington,DC,Washington,District of Columbia,4278,2012-08,5.1
66129,20005,Washington,DC,Washington,District of Columbia,4278,2012-09,4.49
66129,20005,Washington,DC,Washington,District of Columbia,4278,2012-10,4.98
66129,20005,Washington,DC,Washington,District of Columbia,4278,2012-11,4.76
66129,20005,Washington,DC,Washington,District of Columbia,4278,2012-12,4.86
66129,20005,Washington,DC,Washington,District of Columbia,4278,2013-01,6.98
66129,20005,Washington,DC,Washington,District of Columbia,4278,2013-02,7.5
66129,20005,Washington,DC,Washington,District of Columbia,4278,2013-03,6.21
66129,20005,Washington,DC,Washington,District of Columbia,4278,2013-04,5.38
66129,20005,Washington,DC,Washington,District of Columbia,4278,2013-05,5.56
66129,20005,Washington,DC,Washington,District of Columbia,4278,2013-06,4.76
66129,20005,Washington,DC,Washington,District of Columbia,4278,2013-07,3.66
66129,20005,Washington,DC,Washington,District of Columbia,4278,2013-08,4.3
66129,20005,Washington,DC,Washington,District of Columbia,4278,2013-09,3.66
66129,20005,Washington,DC,Washington,District of Columbia,4278,2013-10,2.64
66129,20005,Washington,DC,Washington,District of Columbia,4278,2013-11,2.55
66129,20005,Washington,DC,Washington,District of Columbia,4278,2013-12,3.23
66129,20005,Washington,DC,Washington,District of Columbia,4278,2014-01,2.64
66129,20005,Washington,DC,Washington,District of Columbia,4278,2014-02,2.58
66129,20005,Washington,DC,Washington,District of Columbia,4278,2014-03,2.43
66129,20005,Washington,DC,Washington,District of Columbia,4278,2014-04,3.52
66129,20005,Washington,DC,Washington,District of Columbia,4278,2014-05,5.15
66129,20005,Washington,DC,Washington,District of Columbia,4278,2014-06,9.07
66129,20005,Washington,DC,Washington,District of Columbia,4278,2014-07,12
66129,20005,Washington,DC,Washington,District of Columbia,4278,2014-08,16.19
66129,20005,Washington,DC,Washington,District of Columbia,4278,2014-09,20.82
66129,20005,Washington,DC,Washington,District of Columbia,4278,2014-10,23.97
66129,20005,Washington,DC,Washington,District of Columbia,4278,2014-11,29.52
66129,20005,Washington,DC,Washington,District of Columbia,4278,2014-12,33.1
66129,20005,Washington,DC,Washington,District of Columbia,4278,2015-01,41.04
66129,20005,Washington,DC,Washington,District of Columbia,4278,2015-02,38.81
66129,20005,Washington,DC,Washington,District of Columbia,4278,2015-03,36.05
66129,20005,Washington,DC,Washington,District of Columbia,4278,2015-04,32.92
66129,20005,Washington,DC,Washington,District of Columbia,4278,2015-05,32.42
66129,20005,Washington,DC,Washington,District of Columbia,4278,2015-06,32.83
66129,20005,Washington,DC,Washington,District of Columbia,4278,2015-07,29.64
66129,20005,Washington,DC,Washington,District of Columbia,4278,2015-08,36.09
66129,20005,Washington,DC,Washington,District of Columbia,4278,2015-09,31.15
66129,20005,Washington,DC,Washington,District of Columbia,4278,2015-10,26.69
66129,20005,Washington,DC,Washington,District of Columbia,4278,2015-11,25.45
66129,20005,Washington,DC,Washington,District of Columbia,4278,2015-12,9.86
66129,20005,Washington,DC,Washington,District of Columbia,4278,2016-01,9.93
66129,20005,Washington,DC,Washington,District of Columbia,4278,2016-02,11.5
66129,20005,Washington,DC,Washington,District of Columbia,4278,2016-03,18.83
66129,20005,Washington,DC,Washington,District of Columbia,4278,2016-04,23.84
66129,20005,Washington,DC,Washington,District of Columbia,4278,2016-05,24.08
66129,20005,Washington,DC,Washington,District of Columbia,4278,2016-06,25.64
66129,20005,Washington,DC,Washington,District of Columbia,4278,2016-07,24.18
66129,20005,Washington,DC,Washington,District of Columbia,4278,2016-08,26.67
66140,20017,Washington,DC,Washington,District of Columbia,4427,1997-02,
66140,20017,Washington,DC,Washington,District of Columbia,4427,1997-03,
66140,20017,Washington,DC,Washington,District of Columbia,4427,1997-04,
66140,20017,Washington,DC,Washington,District of Columbia,4427,1997-05,
66140,20017,Washington,DC,Washington,District of Columbia,4427,1997-06,
66140,20017,Washington,DC,Washington,District of Columbia,4427,1997-07,
66140,20017,Washington,DC,Washington,District of Columbia,4427,1997-08,
66140,20017,Washington,DC,Washington,District of Columbia,4427,1997-09,
66140,20017,Washington,DC,Washington,District of Columbia,4427,1997-10,
66140,20017,Washington,DC,Washington,District of Columbia,4427,1997-11,
66140,20017,Washington,DC,Washington,District of Columbia,4427,1997-12,
66140,20017,Washington,DC,Washington,District of Columbia,4427,1998-01,
66140,20017,Washington,DC,Washington,District of Columbia,4427,1998-02,
66140,20017,Washington,DC,Washington,District of Columbia,4427,1998-03,
66140,20017,Washington,DC,Washington,District of Columbia,4427,1998-04,
66140,20017,Washington,DC,Washington,District of Columbia,4427,1998-05,
66140,20017,Washington,DC,Washington,District of Columbia,4427,1998-06,
66140,20017,Washington,DC,Washington,District of Columbia,4427,1998-07,
66140,20017,Washington,DC,Washington,District of Columbia,4427,1998-08,50.58
66140,20017,Washington,DC,Washington,District of Columbia,4427,1998-09,62.39
66140,20017,Washington,DC,Washington,District of Columbia,4427,1998-10,49.39
66140,20017,Washington,DC,Washington,District of Columbia,4427,1998-11,81.07
66140,20017,Washington,DC,Washington,District of Columbia,4427,1998-12,79.11
66140,20017,Washington,DC,Washington,District of Columbia,4427,1999-01,44.39
66140,20017,Washington,DC,Washington,District of Columbia,4427,1999-02,34.99
66140,20017,Washington,DC,Washington,District of Columbia,4427,1999-03,37.8
66140,20017,Washington,DC,Washington,District of Columbia,4427,1999-04,28.54
66140,20017,Washington,DC,Washington,District of Columbia,4427,1999-05,26.71
66140,20017,Washington,DC,Washington,District of Columbia,4427,1999-06,17.33
66140,20017,Washington,DC,Washington,District of Columbia,4427,1999-07,35.57
66140,20017,Washington,DC,Washington,District of Columbia,4427,1999-08,25.5
66140,20017,Washington,DC,Washington,District of Columbia,4427,1999-09,17.43
66140,20017,Washington,DC,Washington,District of Columbia,4427,1999-10,45.62
66140,20017,Washington,DC,Washington,District of Columbia,4427,1999-11,18.97
66140,20017,Washington,DC,Washington,District of Columbia,4427,1999-12,32.48
66140,20017,Washington,DC,Washington,District of Columbia,4427,2000-01,55.52
66140,20017,Washington,DC,Washington,District of Columbia,4427,2000-02,52.47
66140,20017,Washington,DC,Washington,District of Columbia,4427,2000-03,65.32
66140,20017,Washington,DC,Washington,District of Columbia,4427,2000-04,69.13
66140,20017,Washington,DC,Washington,District of Columbia,4427,2000-05,46.69
66140,20017,Washington,DC,Washington,District of Columbia,4427,2000-06,44.69
66140,20017,Washington,DC,Washington,District of Columbia,4427,2000-07,40.02
66140,20017,Washington,DC,Washington,District of Columbia,4427,2000-08,49.68
66140,20017,Washington,DC,Washington,District of Columbia,4427,2000-09,54.64
66140,20017,Washington,DC,Washington,District of Columbia,4427,2000-10,19.92
66140,20017,Washington,DC,Washington,District of Columbia,4427,2000-11,10.68
66140,20017,Washington,DC,Washington,District of Columbia,4427,2000-12,9.32
66140,20017,Washington,DC,Washington,District of Columbia,4427,2001-01,2.11
66140,20017,Washington,DC,Washington,District of Columbia,4427,2001-02,12.04
66140,20017,Washington,DC,Washington,District of Columbia,4427,2001-03,10.85
66140,20017,Washington,DC,Washington,District of Columbia,4427,2001-04,4.49
66140,20017,Washington,DC,Washington,District of Columbia,4427,2001-05,19.69
66140,20017,Washington,DC,Washington,District of Columbia,4427,2001-06,21.74
66140,20017,Washington,DC,Washington,District of Columbia,4427,2001-07,17.88
66140,20017,Washington,DC,Washington,District of Columbia,4427,2001-08,7.63
66140,20017,Washington,DC,Washington,District of Columbia,4427,2001-09,5.49
66140,20017,Washington,DC,Washington,District of Columbia,4427,2001-10,6.88
66140,20017,Washington,DC,Washington,District of Columbia,4427,2001-11,14.25
66140,20017,Washington,DC,Washington,District of Columbia,4427,2001-12,16.52
66140,20017,Washington,DC,Washington,District of Columbia,4427,2002-01,22.43
66140,20017,Washington,DC,Washington,District of Columbia,4427,2002-02,10.89
66140,20017,Washington,DC,Washington,District of Columbia,4427,2002-03,16.63
66140,20017,Washington,DC,Washington,District of Columbia,4427,2002-04,16.21
66140,20017,Washington,DC,Washington,District of Columbia,4427,2002-05,10.08
66140,20017,Washington,DC,Washington,District of Columbia,4427,2002-06,6.76
66140,20017,Washington,DC,Washington,District of Columbia,4427,2002-07,4.46
66140,20017,Washington,DC,Washington,District of Columbia,4427,2002-08,9.65
66140,20017,Washington,DC,Washington,District of Columbia,4427,2002-09,9.21
66140,20017,Washington,DC,Washington,District of Columbia,4427,2002-10,8.73
66140,20017,Washington,DC,Washington,District of Columbia,4427,2002-11,10.35
66140,20017,Washington,DC,Washington,District of Columbia,4427,2002-12,7.28
66140,20017,Washington,DC,Washington,District of Columbia,4427,2003-01,4.69
66140,20017,Washington,DC,Washington,District of Columbia,4427,2003-02,10.68
66140,20017,Washington,DC,Washington,District of Columbia,4427,2003-03,4.69
66140,20017,Washington,DC,Washington,District of Columbia,4427,2003-04,7.87
66140,20017,Washington,DC,Washington,District of Columbia,4427,2003-05,12.13
66140,20017,Washington,DC,Washington,District of Columbia,4427,2003-06,9.4
66140,20017,Washington,DC,Washington,District of Columbia,4427,2003-07,5.16
66140,20017,Washington,DC,Washington,District of Columbia,4427,2003-08,3.47
66140,20017,Washington,DC,Washington,District of Columbia,4427,2003-09,2.77
66140,20017,Washington,DC,Washington,District of Columbia,4427,2003-10,2
66140,20017,Washington,DC,Washington,District of Columbia,4427,2003-11,1.8
66140,20017,Washington,DC,Washington,District of Columbia,4427,2003-12,2.4
66140,20017,Washington,DC,Washington,District of Columbia,4427,2004-01,2.64
66140,20017,Washington,DC,Washington,District of Columbia,4427,2004-02,1.76
66140,20017,Washington,DC,Washington,District of Columbia,4427,2004-03,1.41
66140,20017,Washington,DC,Washington,District of Columbia,4427,2004-04,1.27
66140,20017,Washington,DC,Washington,District of Columbia,4427,2004-05,1.13
66140,20017,Washington,DC,Washington,District of Columbia,4427,2004-06,1.35
66140,20017,Washington,DC,Washington,District of Columbia,4427,2004-07,1.64
66140,20017,Washington,DC,Washington,District of Columbia,4427,2004-08,2.6
66140,20017,Washington,DC,Washington,District of Columbia,4427,2004-09,1.58
66140,20017,Washington,DC,Washington,District of Columbia,4427,2004-10,1.97
66140,20017,Washington,DC,Washington,District of Columbia,4427,2004-11,1.89
66140,20017,Washington,DC,Washington,District of Columbia,4427,2004-12,1.58
66140,20017,Washington,DC,Washington,District of Columbia,4427,2005-01,1.78
66140,20017,Washington,DC,Washington,District of Columbia,4427,2005-02,1.86
66140,20017,Washington,DC,Washington,District of Columbia,4427,2005-03,1.01
66140,20017,Washington,DC,Washington,District of Columbia,4427,2005-04,1.48
66140,20017,Washington,DC,Washington,District of Columbia,4427,2005-05,2.84
66140,20017,Washington,DC,Washington,District of Columbia,4427,2005-06,2.53
66140,20017,Washington,DC,Washington,District of Columbia,4427,2005-07,1.72
66140,20017,Washington,DC,Washington,District of Columbia,4427,2005-08,0.91
66140,20017,Washington,DC,Washington,District of Columbia,4427,2005-09,2.09
66140,20017,Washington,DC,Washington,District of Columbia,4427,2005-10,3.44
66140,20017,Washington,DC,Washington,District of Columbia,4427,2005-11,3.38
66140,20017,Washington,DC,Washington,District of Columbia,4427,2005-12,2.94
66140,20017,Washington,DC,Washington,District of Columbia,4427,2006-01,2.07
66140,20017,Washington,DC,Washington,District of Columbia,4427,2006-02,1.52
66140,20017,Washington,DC,Washington,District of Columbia,4427,2006-03,0.57
66140,20017,Washington,DC,Washington,District of Columbia,4427,2006-04,0.33
66140,20017,Washington,DC,Washington,District of Columbia,4427,2006-05,0.35
66140,20017,Washington,DC,Washington,District of Columbia,4427,2006-06,0.93
66140,20017,Washington,DC,Washington,District of Columbia,4427,2006-07,1.48
66140,20017,Washington,DC,Washington,District of Columbia,4427,2006-08,3.15
66140,20017,Washington,DC,Washington,District of Columbia,4427,2006-09,9
66140,20017,Washington,DC,Washington,District of Columbia,4427,2006-10,16.61
66140,20017,Washington,DC,Washington,District of Columbia,4427,2006-11,27.03
66140,20017,Washington,DC,Washington,District of Columbia,4427,2006-12,35.59
66140,20017,Washington,DC,Washington,District of Columbia,4427,2007-01,37.46
66140,20017,Washington,DC,Washington,District of Columbia,4427,2007-02,40.36
66140,20017,Washington,DC,Washington,District of Columbia,4427,2007-03,41.44
66140,20017,Washington,DC,Washington,District of Columbia,4427,2007-04,45.4
66140,20017,Washington,DC,Washington,District of Columbia,4427,2007-05,46.01
66140,20017,Washington,DC,Washington,District of Columbia,4427,2007-06,44.84
66140,20017,Washington,DC,Washington,District of Columbia,4427,2007-07,43.97
66140,20017,Washington,DC,Washington,District of Columbia,4427,2007-08,38.81
66140,20017,Washington,DC,Washington,District of Columbia,4427,2007-09,35.73
66140,20017,Washington,DC,Washington,District of Columbia,4427,2007-10,28.14
66140,20017,Washington,DC,Washington,District of Columbia,4427,2007-11,29.24
66140,20017,Washington,DC,Washington,District of Columbia,4427,2007-12,34.66
66140,20017,Washington,DC,Washington,District of Columbia,4427,2008-01,45.2
66140,20017,Washington,DC,Washington,District of Columbia,4427,2008-02,53.47
66140,20017,Washington,DC,Washington,District of Columbia,4427,2008-03,61.51
66140,20017,Washington,DC,Washington,District of Columbia,4427,2008-04,72.49
66140,20017,Washington,DC,Washington,District of Columbia,4427,2008-05,76.52
66140,20017,Washington,DC,Washington,District of Columbia,4427,2008-06,83.71
66140,20017,Washington,DC,Washington,District of Columbia,4427,2008-07,87.89
66140,20017,Washington,DC,Washington,District of Columbia,4427,2008-08,92.67
66140,20017,Washington,DC,Washington,District of Columbia,4427,2008-09,93.35
66140,20017,Washington,DC,Washington,District of Columbia,4427,2008-10,97.63
66140,20017,Washington,DC,Washington,District of Columbia,4427,2008-11,97.91
66140,20017,Washington,DC,Washington,District of Columbia,4427,2008-12,95.11
66140,20017,Washington,DC,Washington,District of Columbia,4427,2009-01,95.76
66140,20017,Washington,DC,Washington,District of Columbia,4427,2009-02,96
66140,20017,Washington,DC,Washington,District of Columbia,4427,2009-03,95.07
66140,20017,Washington,DC,Washington,District of Columbia,4427,2009-04,94.28
66140,20017,Washington,DC,Washington,District of Columbia,4427,2009-05,94.89
66140,20017,Washington,DC,Washington,District of Columbia,4427,2009-06,95.41
66140,20017,Washington,DC,Washington,District of Columbia,4427,2009-07,94.8
66140,20017,Washington,DC,Washington,District of Columbia,4427,2009-08,93.09
66140,20017,Washington,DC,Washington,District of Columbia,4427,2009-09,91.74
66140,20017,Washington,DC,Washington,District of Columbia,4427,2009-10,89.74
66140,20017,Washington,DC,Washington,District of Columbia,4427,2009-11,87.61
66140,20017,Washington,DC,Washington,District of Columbia,4427,2009-12,88.04
66140,20017,Washington,DC,Washington,District of Columbia,4427,2010-01,86.82
66140,20017,Washington,DC,Washington,District of Columbia,4427,2010-02,84.5
66140,20017,Washington,DC,Washington,District of Columbia,4427,2010-03,83.27
66140,20017,Washington,DC,Washington,District of Columbia,4427,2010-04,79.53
66140,20017,Washington,DC,Washington,District of Columbia,4427,2010-05,72.65
66140,20017,Washington,DC,Washington,District of Columbia,4427,2010-06,65.5
66140,20017,Washington,DC,Washington,District of Columbia,4427,2010-07,61.31
66140,20017,Washington,DC,Washington,District of Columbia,4427,2010-08,58.36
66140,20017,Washington,DC,Washington,District of Columbia,4427,2010-09,54.83
66140,20017,Washington,DC,Washington,District of Columbia,4427,2010-10,47.38
66140,20017,Washington,DC,Washington,District of Columbia,4427,2010-11,47.52
66140,20017,Washington,DC,Washington,District of Columbia,4427,2010-12,44.81
66140,20017,Washington,DC,Washington,District of Columbia,4427,2011-01,47.67
66140,20017,Washington,DC,Washington,District of Columbia,4427,2011-02,52.22
66140,20017,Washington,DC,Washington,District of Columbia,4427,2011-03,55.34
66140,20017,Washington,DC,Washington,District of Columbia,4427,2011-04,55.55
66140,20017,Washington,DC,Washington,District of Columbia,4427,2011-05,56.03
66140,20017,Washington,DC,Washington,District of Columbia,4427,2011-06,57.32
66140,20017,Washington,DC,Washington,District of Columbia,4427,2011-07,58.87
66140,20017,Washington,DC,Washington,District of Columbia,4427,2011-08,62.82
66140,20017,Washington,DC,Washington,District of Columbia,4427,2011-09,64
66140,20017,Washington,DC,Washington,District of Columbia,4427,2011-10,60.94
66140,20017,Washington,DC,Washington,District of Columbia,4427,2011-11,58.19
66140,20017,Washington,DC,Washington,District of Columbia,4427,2011-12,54.15
66140,20017,Washington,DC,Washington,District of Columbia,4427,2012-01,47.8
66140,20017,Washington,DC,Washington,District of Columbia,4427,2012-02,35.78
66140,20017,Washington,DC,Washington,District of Columbia,4427,2012-03,30.06
66140,20017,Washington,DC,Washington,District of Columbia,4427,2012-04,19.08
66140,20017,Washington,DC,Washington,District of Columbia,4427,2012-05,16.48
66140,20017,Washington,DC,Washington,District of Columbia,4427,2012-06,15.44
66140,20017,Washington,DC,Washington,District of Columbia,4427,2012-07,12.51
66140,20017,Washington,DC,Washington,District of Columbia,4427,2012-08,10.76
66140,20017,Washington,DC,Washington,District of Columbia,4427,2012-09,8.52
66140,20017,Washington,DC,Washington,District of Columbia,4427,2012-10,6.66
66140,20017,Washington,DC,Washington,District of Columbia,4427,2012-11,4.26
66140,20017,Washington,DC,Washington,District of Columbia,4427,2012-12,3.84
66140,20017,Washington,DC,Washington,District of Columbia,4427,2013-01,3.55
66140,20017,Washington,DC,Washington,District of Columbia,4427,2013-02,3.73
66140,20017,Washington,DC,Washington,District of Columbia,4427,2013-03,2.57
66140,20017,Washington,DC,Washington,District of Columbia,4427,2013-04,1.44
66140,20017,Washington,DC,Washington,District of Columbia,4427,2013-05,1.35
66140,20017,Washington,DC,Washington,District of Columbia,4427,2013-06,1.06
66140,20017,Washington,DC,Washington,District of Columbia,4427,2013-07,0.82
66140,20017,Washington,DC,Washington,District of Columbia,4427,2013-08,0.82
66140,20017,Washington,DC,Washington,District of Columbia,4427,2013-09,0.84
66140,20017,Washington,DC,Washington,District of Columbia,4427,2013-10,1.04
66140,20017,Washington,DC,Washington,District of Columbia,4427,2013-11,1.33
66140,20017,Washington,DC,Washington,District of Columbia,4427,2013-12,1.84
66140,20017,Washington,DC,Washington,District of Columbia,4427,2014-01,1.84
66140,20017,Washington,DC,Washington,District of Columbia,4427,2014-02,3.17
66140,20017,Washington,DC,Washington,District of Columbia,4427,2014-03,3.13
66140,20017,Washington,DC,Washington,District of Columbia,4427,2014-04,2.95
66140,20017,Washington,DC,Washington,District of Columbia,4427,2014-05,3.75
66140,20017,Washington,DC,Washington,District of Columbia,4427,2014-06,5.21
66140,20017,Washington,DC,Washington,District of Columbia,4427,2014-07,6.71
66140,20017,Washington,DC,Washington,District of Columbia,4427,2014-08,10.9
66140,20017,Washington,DC,Washington,District of Columbia,4427,2014-09,15.69
66140,20017,Washington,DC,Washington,District of Columbia,4427,2014-10,21.58
66140,20017,Washington,DC,Washington,District of Columbia,4427,2014-11,25.62
66140,20017,Washington,DC,Washington,District of Columbia,4427,2014-12,28.59
66140,20017,Washington,DC,Washington,District of Columbia,4427,2015-01,35.47
