RegionID,RegionName,City,State,Metro,CountyName,SizeRank,Month,MedianValuePerSqft
66139,20016,Washington,DC,Washington,District of Columbia,1894,2011-04,462
66139,20016,Washington,DC,Washington,District of Columbia,1894,2011-05,463
66139,20016,Washington,DC,Washington,District of Columbia,1894,2011-06,463
66139,20016,Washington,DC,Washington,District of Columbia,1894,2011-07,462
66139,20016,Washington,DC,Washington,District of Columbia,1894,2011-08,460
66139,20016,Washington,DC,Washington,District of Columbia,1894,2011-09,458
66139,20016,Washington,DC,Washington,District of Columbia,1894,2011-10,458
66139,20016,Washington,DC,Washington,District of Columbia,1894,2011-11,458
66139,20016,Washington,DC,Washington,District of Columbia,1894,2011-12,459
66139,20016,Washington,DC,Washington,District of Columbia,1894,2012-01,461
66139,20016,Washington,DC,Washington,District of Columbia,1894,2012-02,461
66139,20016,Washington,DC,Washington,District of Columbia,1894,2012-03,461
66139,20016,Washington,DC,Washington,District of Columbia,1894,2012-04,461
66139,20016,Washington,DC,Washington,District of Columbia,1894,2012-05,461
66139,20016,Washington,DC,Washington,District of Columbia,1894,2012-06,462
66139,20016,Washington,DC,Washington,District of Columbia,1894,2012-07,463
66139,20016,Washington,DC,Washington,District of Columbia,1894,2012-08,465
66139,20016,Washington,DC,Washington,District of Columbia,1894,2012-09,466
66139,20016,Washington,DC,Washington,District of Columbia,1894,2012-10,467
66139,20016,Washington,DC,Washington,District of Columbia,1894,2012-11,467
66139,20016,Washington,DC,Washington,District of Columbia,1894,2012-12,469
66139,20016,Washington,DC,Washington,District of Columbia,1894,2013-01,471
66139,20016,Washington,DC,Washington,District of Columbia,1894,2013-02,473
66139,20016,Washington,DC,Washington,District of Columbia,1894,2013-03,474
66139,20016,Washington,DC,Washington,District of Columbia,1894,2013-04,474
66139,20016,Washington,DC,Washington,District of Columbia,1894,2013-05,476
66139,20016,Washington,DC,Washington,District of Columbia,1894,2013-06,479
66139,20016,Washington,DC,Washington,District of Columbia,1894,2013-07,481
66139,20016,Washington,DC,Washington,District of Columbia,1894,2013-08,484
66139,20016,Washington,DC,Washington,District of Columbia,1894,2013-09,490
66139,20016,Washington,DC,Washington,District of Columbia,1894,2013-10,495
66139,20016,Washington,DC,Washington,District of Columbia,1894,2013-11,498
66139,20016,Washington,DC,Washington,District of Columbia,1894,2013-12,499
66139,20016,Washington,DC,Washington,District of Columbia,1894,2014-01,500
66139,20016,Washington,DC,Washington,District of Columbia,1894,2014-02,503
66139,20016,Washington,DC,Washington,District of Columbia,1894,2014-03,506
66139,20016,Washington,DC,Washington,District of Columbia,1894,2014-04,508
66139,20016,Washington,DC,Washington,District of Columbia,1894,2014-05,509
66139,20016,Washington,DC,Washington,District of Columbia,1894,2014-06,511
66139,20016,Washington,DC,Washington,District of Columbia,1894,2014-07,511
66139,20016,Washington,DC,Washington,District of Columbia,1894,2014-08,513
66139,20016,Washington,DC,Washington,District of Columbia,1894,2014-09,513
66139,20016,Washington,DC,Washington,District of Columbia,1894,2014-10,513
66139,20016,Washington,DC,Washington,District of Columbia,1894,2014-11,514
66139,20016,Washington,DC,Washington,District of Columbia,1894,2014-12,515
66139,20016,Washington,DC,Washington,District of Columbia,1894,2015-01,516
66139,20016,Washington,DC,Washington,District of Columbia,1894,2015-02,518
66139,20016,Washington,DC,Washington,District of Columbia,1894,2015-03,521
66139,20016,Washington,DC,Washington,District of Columbia,1894,2015-04,524
66139,20016,Washington,DC,Washington,District of Columbia,1894,2015-05,526
66139,20016,Washington,DC,Washington,District of Columbia,1894,2015-06,529
66139,20016,Washington,DC,Washington,District of Columbia,1894,2015-07,532
66139,20016,Washington,DC,Washington,District of Columbia,1894,2015-08,534
66139,20016,Washington,DC,Washington,District of Columbia,1894,2015-09,535
66139,20016,Washington,DC,Washington,District of Columbia,1894,2015-10,537
66139,20016,Washington,DC,Washington,District of Columbia,1894,2015-11,538
66139,20016,Washington,DC,Washington,District of Columbia,1894,2015-12,539
66139,20016,Washington,DC,Washington,District of Columbia,1894,2016-01,539
66139,20016,Washington,DC,Washington,District of Columbia,1894,2016-02,539
66139,20016,Washington,DC,Washington,District of Columbia,1894,2016-03,537
66139,20016,Washington,DC,Washington,District of Columbia,1894,2016-04,537
66139,20016,Washington,DC,Washington,District of Columbia,1894,2016-05,539
66139,20016,Washington,DC,Washington,District of Columbia,1894,2016-06,542
66139,20016,Washington,DC,Washington,District of Columbia,1894,2016-07,546
66139,20016,Washington,DC,Washington,District of Columbia,1894,2016-08,550
66127,20003,Washington,DC,Washington,District of Columbia,2085,1996-04,
66127,20003,Washington,DC,Washington,District of Columbia,2085,1996-05,
66127,20003,Washington,DC,Washington,District of Columbia,2085,1996-06,
66127,20003,Washington,DC,Washington,District of Columbia,2085,1996-07,
66127,20003,Washington,DC,Washington,District of Columbia,2085,1996-08,
66127,20003,Washington,DC,Washington,District of Columbia,2085,1996-09,
66127,20003,Washington,DC,Washington,District of Columbia,2085,1996-10,
66127,20003,Washington,DC,Washington,District of Columbia,2085,1996-11,
66127,20003,Washington,DC,Washington,District of Columbia,2085,1996-12,
66127,20003,Washington,DC,Washington,District of Columbia,2085,1997-01,
66127,20003,Washington,DC,Washington,District of Columbia,2085,1997-02,
66127,20003,Washington,DC,Washington,District of Columbia,2085,1997-03,
66127,20003,Washington,DC,Washington,District of Columbia,2085,1997-04,
66127,20003,Washington,DC,Washington,District of Columbia,2085,1997-05,
66127,20003,Washington,DC,Washington,District of Columbia,2085,1997-06,
66127,20003,Washington,DC,Washington,District of Columbia,2085,1997-07,
66127,20003,Washington,DC,Washington,District of Columbia,2085,1997-08,
66127,20003,Washington,DC,Washington,District of Columbia,2085,1997-09,
66127,20003,Washington,DC,Washington,District of Columbia,2085,1997-10,
66127,20003,Washington,DC,Washington,District of Columbia,2085,1997-11,
66127,20003,Washington,DC,Washington,District of Columbia,2085,1997-12,
66127,20003,Washington,DC,Washington,District of Columbia,2085,1998-01,
66127,20003,Washington,DC,Washington,District of Columbia,2085,1998-02,
66127,20003,Washington,DC,Washington,District of Columbia,2085,1998-03,
66127,20003,Washington,DC,Washington,District of Columbia,2085,1998-04,
66127,20003,Washington,DC,Washington,District of Columbia,2085,1998-05,
66127,20003,Washington,DC,Washington,District of Columbia,2085,1998-06,
66127,20003,Washington,DC,Washington,District of Columbia,2085,1998-07,
66127,20003,Washington,DC,Washington,District of Columbia,2085,1998-08,
66127,20003,Washington,DC,Washington,District of Columbia,2085,1998-09,
66127,20003,Washington,DC,Washington,District of Columbia,2085,1998-10,
66127,20003,Washington,DC,Washington,District of Columbia,2085,1998-11,
66127,20003,Washington,DC,Washington,District of Columbia,2085,1998-12,
66127,20003,Washington,DC,Washington,District of Columbia,2085,1999-01,
66127,20003,Washington,DC,Washington,District of Columbia,2085,1999-02,
66127,20003,Washington,DC,Washington,District of Columbia,2085,1999-03,
66127,20003,Washington,DC,Washington,District of Columbia,2085,1999-04,
66127,20003,Washington,DC,Washington,District of Columbia,2085,1999-05,
66127,20003,Washington,DC,Washington,District of Columbia,2085,1999-06,142
66127,20003,Washington,DC,Washington,District of Columbia,2085,1999-07,143
66127,20003,Washington,DC,Washington,District of Columbia,2085,1999-08,143
66127,20003,Washington,DC,Washington,District of Columbia,2085,1999-09,144
66127,20003,Washington,DC,Washington,District of Columbia,2085,1999-10,144
66127,20003,Washington,DC,Washington,District of Columbia,2085,1999-11,146
66127,20003,Washington,DC,Washington,District of Columbia,2085,1999-12,148
66127,20003,Washington,DC,Washington,District of Columbia,2085,2000-01,150
66127,20003,Washington,DC,Washington,District of Columbia,2085,2000-02,153
66127,20003,Washington,DC,Washington,District of Columbia,2085,2000-03,158
66127,20003,Washington,DC,Washington,District of Columbia,2085,2000-04,161
66127,20003,Washington,DC,Washington,District of Columbia,2085,2000-05,164
66127,20003,Washington,DC,Washington,District of Columbia,2085,2000-06,166
66127,20003,Washington,DC,Washington,District of Columbia,2085,2000-07,168
66127,20003,Washington,DC,Washington,District of Columbia,2085,2000-08,169
66127,20003,Washington,DC,Washington,District of Columbia,2085,2000-09,171
66127,20003,Washington,DC,Washington,District of Columbia,2085,2000-10,171
66127,20003,Washington,DC,Washington,District of Columbia,2085,2000-11,172
66127,20003,Washington,DC,Washington,District of Columbia,2085,2000-12,174
66127,20003,Washington,DC,Washington,District of Columbia,2085,2001-01,176
66127,20003,Washington,DC,Washington,District of Columbia,2085,2001-02,178
66127,20003,Washington,DC,Washington,District of Columbia,2085,2001-03,179
66127,20003,Washington,DC,Washington,District of Columbia,2085,2001-04,179
66127,20003,Washington,DC,Washington,District of Columbia,2085,2001-05,183
66127,20003,Washington,DC,Washington,District of Columbia,2085,2001-06,188
66127,20003,Washington,DC,Washington,District of Columbia,2085,2001-07,193
66127,20003,Washington,DC,Washington,District of Columbia,2085,2001-08,195
66127,20003,Washington,DC,Washington,District of Columbia,2085,2001-09,196
66127,20003,Washington,DC,Washington,District of Columbia,2085,2001-10,199
66127,20003,Washington,DC,Washington,District of Columbia,2085,2001-11,204
66127,20003,Washington,DC,Washington,District of Columbia,2085,2001-12,209
66127,20003,Washington,DC,Washington,District of Columbia,2085,2002-01,214
66127,20003,Washington,DC,Washington,District of Columbia,2085,2002-02,217
66127,20003,Washington,DC,Washington,District of Columbia,2085,2002-03,220
66127,20003,Washington,DC,Washington,District of Columbia,2085,2002-04,225
66127,20003,Washington,DC,Washington,District of Columbia,2085,2002-05,232
66127,20003,Washington,DC,Washington,District of Columbia,2085,2002-06,239
66127,20003,Washington,DC,Washington,District of Columbia,2085,2002-07,244
66127,20003,Washington,DC,Washington,District of Columbia,2085,2002-08,248
66127,20003,Washington,DC,Washington,District of Columbia,2085,2002-09,253
66127,20003,Washington,DC,Washington,District of Columbia,2085,2002-10,256
66127,20003,Washington,DC,Washington,District of Columbia,2085,2002-11,260
66127,20003,Washington,DC,Washington,District of Columbia,2085,2002-12,265
66127,20003,Washington,DC,Washington,District of Columbia,2085,2003-01,270
66127,20003,Washington,DC,Washington,District of Columbia,2085,2003-02,274
66127,20003,Washington,DC,Washington,District of Columbia,2085,2003-03,278
66127,20003,Washington,DC,Washington,District of Columbia,2085,2003-04,280
66127,20003,Washington,DC,Washington,District of Columbia,2085,2003-05,282
66127,20003,Washington,DC,Washington,District of Columbia,2085,2003-06,285
66127,20003,Washington,DC,Washington,District of Columbia,2085,2003-07,287
66127,20003,Washington,DC,Washington,District of Columbia,2085,2003-08,291
66127,20003,Washington,DC,Washington,District of Columbia,2085,2003-09,296
66127,20003,Washington,DC,Washington,District of Columbia,2085,2003-10,300
66127,20003,Washington,DC,Washington,District of Columbia,2085,2003-11,303
66127,20003,Washington,DC,Washington,District of Columbia,2085,2003-12,305
66127,20003,Washington,DC,Washington,District of Columbia,2085,2004-01,310
66127,20003,Washington,DC,Washington,District of Columbia,2085,2004-02,315
66127,20003,Washington,DC,Washington,District of Columbia,2085,2004-03,321
66127,20003,Washington,DC,Washington,District of Columbia,2085,2004-04,327
66127,20003,Washington,DC,Washington,District of Columbia,2085,2004-05,332
66127,20003,Washington,DC,Washington,District of Columbia,2085,2004-06,337
66127,20003,Washington,DC,Washington,District of Columbia,2085,2004-07,344
66127,20003,Washington,DC,Washington,District of Columbia,2085,2004-08,351
66127,20003,Washington,DC,Washington,District of Columbia,2085,2004-09,358
66127,20003,Washington,DC,Washington,District of Columbia,2085,2004-10,365
66127,20003,Washington,DC,Washington,District of Columbia,2085,2004-11,371
66127,20003,Washington,DC,Washington,District of Columbia,2085,2004-12,376
66127,20003,Washington,DC,Washington,District of Columbia,2085,2005-01,380
66127,20003,Washington,DC,Washington,District of Columbia,2085,2005-02,385
66127,20003,Washington,DC,Washington,District of Columbia,2085,2005-03,389
66127,20003,Washington,DC,Washington,District of Columbia,2085,2005-04,395
66127,20003,Washington,DC,Washington,District of Columbia,2085,2005-05,403
66127,20003,Washington,DC,Washington,District of Columbia,2085,2005-06,411
66127,20003,Washington,DC,Washington,District of Columbia,2085,2005-07,417
66127,20003,Washington,DC,Washington,District of Columbia,2085,2005-08,421
66127,20003,Washington,DC,Washington,District of Columbia,2085,2005-09,425
66127,20003,Washington,DC,Washington,District of Columbia,2085,2005-10,428
66127,20003,Washington,DC,Washington,District of Columbia,2085,2005-11,431
66127,20003,Washington,DC,Washington,District of Columbia,2085,2005-12,433
66127,20003,Washington,DC,Washington,District of Columbia,2085,2006-01,433
66127,20003,Washington,DC,Washington,District of Columbia,2085,2006-02,432
66127,20003,Washington,DC,Washington,District of Columbia,2085,2006-03,432
66127,20003,Washington,DC,Washington,District of Columbia,2085,2006-04,431
66127,20003,Washington,DC,Washington,District of Columbia,2085,2006-05,430
66127,20003,Washington,DC,Washington,District of Columbia,2085,2006-06,427
66127,20003,Washington,DC,Washington,District of Columbia,2085,2006-07,426
66127,20003,Washington,DC,Washington,District of Columbia,2085,2006-08,426
66127,20003,Washington,DC,Washington,District of Columbia,2085,2006-09,425
66127,20003,Washington,DC,Washington,District of Columbia,2085,2006-10,424
66127,20003,Washington,DC,Washington,District of Columbia,2085,2006-11,425
66127,20003,Washington,DC,Washington,District of Columbia,2085,2006-12,424
66127,20003,Washington,DC,Washington,District of Columbia,2085,2007-01,425
66127,20003,Washington,DC,Washington,District of Columbia,2085,2007-02,427
66127,20003,Washington,DC,Washington,District of Columbia,2085,2007-03,429
66127,20003,Washington,DC,Washington,District of Columbia,2085,2007-04,429
66127,20003,Washington,DC,Washington,District of Columbia,2085,2007-05,428
66127,20003,Washington,DC,Washington,District of Columbia,2085,2007-06,428
66127,20003,Washington,DC,Washington,District of Columbia,2085,2007-07,429
66127,20003,Washington,DC,Washington,District of Columbia,2085,2007-08,429
66127,20003,Washington,DC,Washington,District of Columbia,2085,2007-09,428
66127,20003,Washington,DC,Washington,District of Columbia,2085,2007-10,428
66127,20003,Washington,DC,Washington,District of Columbia,2085,2007-11,428
66127,20003,Washington,DC,Washington,District of Columbia,2085,2007-12,427
66127,20003,Washington,DC,Washington,District of Columbia,2085,2008-01,426
66127,20003,Washington,DC,Washington,District of Columbia,2085,2008-02,426
66127,20003,Washington,DC,Washington,District of Columbia,2085,2008-03,424
66127,20003,Washington,DC,Washington,District of Columbia,2085,2008-04,421
66127,20003,Washington,DC,Washington,District of Columbia,2085,2008-05,420
66127,20003,Washington,DC,Washington,District of Columbia,2085,2008-06,418
66127,20003,Washington,DC,Washington,District of Columbia,2085,2008-07,417
66127,20003,Washington,DC,Washington,District of Columbia,2085,2008-08,416
66127,20003,Washington,DC,Washington,District of Columbia,2085,2008-09,415
66127,20003,Washington,DC,Washington,District of Columbia,2085,2008-10,415
66127,20003,Washington,DC,Washington,District of Columbia,2085,2008-11,413
66127,20003,Washington,DC,Washington,District of Columbia,2085,2008-12,410
66127,20003,Washington,DC,Washington,District of Columbia,2085,2009-01,408
66127,20003,Washington,DC,Washington,District of Columbia,2085,2009-02,406
66127,20003,Washington,DC,Washington,District of Columbia,2085,2009-03,405
66127,20003,Washington,DC,Washington,District of Columbia,2085,2009-04,403
66127,20003,Washington,DC,Washington,District of Columbia,2085,2009-05,401
66127,20003,Washington,DC,Washington,District of Columbia,2085,2009-06,400
66127,20003,Washington,DC,Washington,District of Columbia,2085,2009-07,399
66127,20003,Washington,DC,Washington,District of Columbia,2085,2009-08,401
66127,20003,Washington,DC,Washington,District of Columbia,2085,2009-09,403
66127,20003,Washington,DC,Washington,District of Columbia,2085,2009-10,405
66127,20003,Washington,DC,Washington,District of Columbia,2085,2009-11,405
66127,20003,Washington,DC,Washington,District of Columbia,2085,2009-12,409
66127,20003,Washington,DC,Washington,District of Columbia,2085,2010-01,416
66127,20003,Washington,DC,Washington,District of Columbia,2085,2010-02,421
66127,20003,Washington,DC,Washington,District of Columbia,2085,2010-03,425
66127,20003,Washington,DC,Washington,District of Columbia,2085,2010-04,430
66127,20003,Washington,DC,Washington,District of Columbia,2085,2010-05,433
66127,20003,Washington,DC,Washington,District of Columbia,2085,2010-06,433
66127,20003,Washington,DC,Washington,District of Columbia,2085,2010-07,432
66127,20003,Washington,DC,Washington,District of Columbia,2085,2010-08,432
66127,20003,Washington,DC,Washington,District of Columbia,2085,2010-09,430
66127,20003,Washington,DC,Washington,District of Columbia,2085,2010-10,429
66127,20003,Washington,DC,Washington,District of Columbia,2085,2010-11,430
66127,20003,Washington,DC,Washington,District of Columbia,2085,2010-12,431
66127,20003,Washington,DC,Washington,District of Columbia,2085,2011-01,429
66127,20003,Washington,DC,Washington,District of Columbia,2085,2011-02,425
66127,20003,Washington,DC,Washington,District of Columbia,2085,2011-03,425
66127,20003,Washington,DC,Washington,District of Columbia,2085,2011-04,426
66127,20003,Washington,DC,Washington,District of Columbia,2085,2011-05,427
66127,20003,Washington,DC,Washington,District of Columbia,2085,2011-06,428
66127,20003,Washington,DC,Washington,District of Columbia,2085,2011-07,429
66127,20003,Washington,DC,Washington,District of Columbia,2085,2011-08,428
66127,20003,Washington,DC,Washington,District of Columbia,2085,2011-09,428
66127,20003,Washington,DC,Washington,District of Columbia,2085,2011-10,428
66127,20003,Washington,DC,Washington,District of Columbia,2085,2011-11,429
66127,20003,Washington,DC,Washington,District of Columbia,2085,2011-12,431
66127,20003,Washington,DC,Washington,District of Columbia,2085,2012-01,433
66127,20003,Washington,DC,Washington,District of Columbia,2085,2012-02,435
66127,20003,Washington,DC,Washington,District of Columbia,2085,2012-03,436
66127,20003,Washington,DC,Washington,District of Columbia,2085,2012-04,439
66127,20003,Washington,DC,Washington,District of Columbia,2085,2012-05,441
66127,20003,Washington,DC,Washington,District of Columbia,2085,2012-06,444
66127,20003,Washington,DC,Washington,District of Columbia,2085,2012-07,446
66127,20003,Washington,DC,Washington,District of Columbia,2085,2012-08,449
66127,20003,Washington,DC,Washington,District of Columbia,2085,2012-09,450
66127,20003,Washington,DC,Washington,District of Columbia,2085,2012-10,451
66127,20003,Washington,DC,Washington,District of Columbia,2085,2012-11,452
66127,20003,Washington,DC,Washington,District of Columbia,2085,2012-12,454
66127,20003,Washington,DC,Washington,District of Columbia,2085,2013-01,456
66127,20003,Washington,DC,Washington,District of Columbia,2085,2013-02,458
66127,20003,Washington,DC,Washington,District of Columbia,2085,2013-03,460
66127,20003,Washington,DC,Washington,District of Columbia,2085,2013-04,461
66127,20003,Washington,DC,Washington,District of Columbia,2085,2013-05,464
66127,20003,Washington,DC,Washington,District of Columbia,2085,2013-06,469
66127,20003,Washington,DC,Washington,District of Columbia,2085,2013-07,473
66127,20003,Washington,DC,Washington,District of Columbia,2085,2013-08,477
66127,20003,Washington,DC,Washington,District of Columbia,2085,2013-09,484
66127,20003,Washington,DC,Washington,District of Columbia,2085,2013-10,491
66127,20003,Washington,DC,Washington,District of Columbia,2085,2013-11,496
66127,20003,Washington,DC,Washington,District of Columbia,2085,2013-12,498
66127,20003,Washington,DC,Washington,District of Columbia,2085,2014-01,500
66127,20003,Washington,DC,Washington,District of Columbia,2085,2014-02,504
66127,20003,Washington,DC,Washington,District of Columbia,2085,2014-03,508
66127,20003,Washington,DC,Washington,District of Columbia,2085,2014-04,512
66127,20003,Washington,DC,Washington,District of Columbia,2085,2014-05,515
66127,20003,Washington,DC,Washington,District of Columbia,2085,2014-06,517
66127,20003,Washington,DC,Washington,District of Columbia,2085,2014-07,520
66127,20003,Washington,DC,Washington,District of Columbia,2085,2014-08,523
66127,20003,Washington,DC,Washington,District of Columbia,2085,2014-09,526
66127,20003,Washington,DC,Washington,District of Columbia,2085,2014-10,528
66127,20003,Washington,DC,Washington,District of Columbia,2085,2014-11,530
66127,20003,Washington,DC,Washington,District of Columbia,2085,2014-12,531
66127,20003,Washington,DC,Washington,District of Columbia,2085,2015-01,533
66127,20003,Washington,DC,Washington,District of Columbia,2085,2015-02,536
66127,20003,Washington,DC,Washington,District of Columbia,2085,2015-03,540
66127,20003,Washington,DC,Washington,District of Columbia,2085,2015-04,543
66127,20003,Washington,DC,Washington,District of Columbia,2085,2015-05,547
66127,20003,Washington,DC,Washington,District of Columbia,2085,2015-06,552
66127,20003,Washington,DC,Washington,District of Columbia,2085,2015-07,556
66127,20003,Washington,DC,Washington,District of Columbia,2085,2015-08,558
66127,20003,Washington,DC,Washington,District of Columbia,2085,2015-09,561
66127,20003,Washington,DC,Washington,District of Columbia,2085,2015-10,563
66127,20003,Washington,DC,Washington,District of Columbia,2085,2015-11,565
66127,20003,Washington,DC,Washington,District of Columbia,2085,2015-12,566
66127,20003,Washington,DC,Washington,District of Columbia,2085,2016-01,567
66127,20003,Washington,DC,Washington,District of Columbia,2085,2016-02,568
66127,20003,Washington,DC,Washington,District of Columbia,2085,2016-03,567
66127,20003,Washington,DC,Washington,District of Columbia,2085,2016-04,567
66127,20003,Washington,DC,Washington,District of Columbia,2085,2016-05,569
66127,20003,Washington,DC,Washington,District of Columbia,2085,2016-06,572
66127,20003,Washington,DC,Washington,District of Columbia,2085,2016-07,576
66127,20003,Washington,DC,Washington,District of Columbia,2085,2016-08,579
66134,20010,Washington,DC,Washington,District of Columbia,2498,1996-04,
66134,20010,Washington,DC,Washington,District of Columbia,2498,1996-05,
66134,20010,Washington,DC,Washington,District of Columbia,2498,1996-06,
66134,20010,Washington,DC,Washington,District of Columbia,2498,1996-07,
66134,20010,Washington,DC,Washington,District of Columbia,2498,1996-08,
66134,20010,Washington,DC,Washington,District of Columbia,2498,1996-09,
66134,20010,Washington,DC,Washington,District of Columbia,2498,1996-10,
66134,20010,Washington,DC,Washington,District of Columbia,2498,1996-11,
66134,20010,Washington,DC,Washington,District of Columbia,2498,1996-12,
66134,20010,Washington,DC,Washington,District of Columbia,2498,1997-01,
66134,20010,Washington,DC,Washington,District of Columbia,2498,1997-02,
66134,20010,Washington,DC,Washington,District of Columbia,2498,1997-03,
66134,20010,Washington,DC,Washington,District of Columbia,2498,1997-04,
66134,20010,Washington,DC,Washington,District of Columbia,2498,1997-05,
66134,20010,Washington,DC,Washington,District of Columbia,2498,1997-06,
66134,20010,Washington,DC,Washington,District of Columbia,2498,1997-07,
66134,20010,Washington,DC,Washington,District of Columbia,2498,1997-08,
66134,20010,Washington,DC,Washington,District of Columbia,2498,1997-09,
66134,20010,Washington,DC,Washington,District of Columbia,2498,1997-10,
66134,20010,Washington,DC,Washington,District of Columbia,2498,1997-11,
66134,20010,Washington,DC,Washington,District of Columbia,2498,1997-12,
66134,20010,Washington,DC,Washington,District of Columbia,2498,1998-01,
66134,20010,Washington,DC,Washington,District of Columbia,2498,1998-02,
66134,20010,Washington,DC,Washington,District of Columbia,2498,1998-03,
66134,20010,Washington,DC,Washington,District of Columbia,2498,1998-04,
66134,20010,Washington,DC,Washington,District of Columbia,2498,1998-05,
66134,20010,Washington,DC,Washington,District of Columbia,2498,1998-06,
66134,20010,Washington,DC,Washington,District of Columbia,2498,1998-07,
66134,20010,Washington,DC,Washington,District of Columbia,2498,1998-08,
66134,20010,Washington,DC,Washington,District of Columbia,2498,1998-09,
66134,20010,Washington,DC,Washington,District of Columbia,2498,1998-10,
66134,20010,Washington,DC,Washington,District of Columbia,2498,1998-11,
66134,20010,Washington,DC,Washington,District of Columbia,2498,1998-12,
66134,20010,Washington,DC,Washington,District of Columbia,2498,1999-01,
66134,20010,Washington,DC,Washington,District of Columbia,2498,1999-02,
66134,20010,Washington,DC,Washington,District of Columbia,2498,1999-03,
66134,20010,Washington,DC,Washington,District of Columbia,2498,1999-04,
66134,20010,Washington,DC,Washington,District of Columbia,2498,1999-05,
66134,20010,Washington,DC,Washington,District of Columbia,2498,1999-06,105
66134,20010,Washington,DC,Washington,District of Columbia,2498,1999-07,103
66134,20010,Washington,DC,Washington,District of Columbia,2498,1999-08,103
66134,20010,Washington,DC,Washington,District of Columbia,2498,1999-09,104
66134,20010,Washington,DC,Washington,District of Columbia,2498,1999-10,106
66134,20010,Washington,DC,Washington,District of Columbia,2498,1999-11,107
66134,20010,Washington,DC,Washington,District of Columbia,2498,1999-12,109
66134,20010,Washington,DC,Washington,District of Columbia,2498,2000-01,110
66134,20010,Washington,DC,Washington,District of Columbia,2498,2000-02,111
66134,20010,Washington,DC,Washington,District of Columbia,2498,2000-03,112
66134,20010,Washington,DC,Washington,District of Columbia,2498,2000-04,115
66134,20010,Washington,DC,Washington,District of Columbia,2498,2000-05,119
66134,20010,Washington,DC,Washington,District of Columbia,2498,2000-06,123
66134,20010,Washington,DC,Washington,District of Columbia,2498,2000-07,125
66134,20010,Washington,DC,Washington,District of Columbia,2498,2000-08,127
66134,20010,Washington,DC,Washington,District of Columbia,2498,2000-09,127
66134,20010,Washington,DC,Washington,District of Columbia,2498,2000-10,127
66134,20010,Washington,DC,Washington,District of Columbia,2498,2000-11,127
66134,20010,Washington,DC,Washington,District of Columbia,2498,2000-12,128
66134,20010,Washington,DC,Washington,District of Columbia,2498,2001-01,129
66134,20010,Washington,DC,Washington,District of Columbia,2498,2001-02,130
66134,20010,Washington,DC,Washington,District of Columbia,2498,2001-03,133
66134,20010,Washington,DC,Washington,District of Columbia,2498,2001-04,134
66134,20010,Washington,DC,Washington,District of Columbia,2498,2001-05,137
66134,20010,Washington,DC,Washington,District of Columbia,2498,2001-06,139
66134,20010,Washington,DC,Washington,District of Columbia,2498,2001-07,142
66134,20010,Washington,DC,Washington,District of Columbia,2498,2001-08,144
66134,20010,Washington,DC,Washington,District of Columbia,2498,2001-09,145
66134,20010,Washington,DC,Washington,District of Columbia,2498,2001-10,147
66134,20010,Washington,DC,Washington,District of Columbia,2498,2001-11,149
66134,20010,Washington,DC,Washington,District of Columbia,2498,2001-12,152
66134,20010,Washington,DC,Washington,District of Columbia,2498,2002-01,155
66134,20010,Washington,DC,Washington,District of Columbia,2498,2002-02,158
66134,20010,Washington,DC,Washington,District of Columbia,2498,2002-03,161
66134,20010,Washington,DC,Washington,District of Columbia,2498,2002-04,164
66134,20010,Washington,DC,Washington,District of Columbia,2498,2002-05,168
66134,20010,Washington,DC,Washington,District of Columbia,2498,2002-06,173
66134,20010,Washington,DC,Washington,District of Columbia,2498,2002-07,178
66134,20010,Washington,DC,Washington,District of Columbia,2498,2002-08,181
66134,20010,Washington,DC,Washington,District of Columbia,2498,2002-09,185
66134,20010,Washington,DC,Washington,District of Columbia,2498,2002-10,189
66134,20010,Washington,DC,Washington,District of Columbia,2498,2002-11,193
66134,20010,Washington,DC,Washington,District of Columbia,2498,2002-12,198
66134,20010,Washington,DC,Washington,District of Columbia,2498,2003-01,203
66134,20010,Washington,DC,Washington,District of Columbia,2498,2003-02,207
66134,20010,Washington,DC,Washington,District of Columbia,2498,2003-03,210
66134,20010,Washington,DC,Washington,District of Columbia,2498,2003-04,213
66134,20010,Washington,DC,Washington,District of Columbia,2498,2003-05,216
66134,20010,Washington,DC,Washington,District of Columbia,2498,2003-06,219
66134,20010,Washington,DC,Washington,District of Columbia,2498,2003-07,222
66134,20010,Washington,DC,Washington,District of Columbia,2498,2003-08,226
66134,20010,Washington,DC,Washington,District of Columbia,2498,2003-09,230
66134,20010,Washington,DC,Washington,District of Columbia,2498,2003-10,235
66134,20010,Washington,DC,Washington,District of Columbia,2498,2003-11,240
66134,20010,Washington,DC,Washington,District of Columbia,2498,2003-12,243
66134,20010,Washington,DC,Washington,District of Columbia,2498,2004-01,247
66134,20010,Washington,DC,Washington,District of Columbia,2498,2004-02,252
66134,20010,Washington,DC,Washington,District of Columbia,2498,2004-03,257
66134,20010,Washington,DC,Washington,District of Columbia,2498,2004-04,262
66134,20010,Washington,DC,Washington,District of Columbia,2498,2004-05,268
66134,20010,Washington,DC,Washington,District of Columbia,2498,2004-06,274
66134,20010,Washington,DC,Washington,District of Columbia,2498,2004-07,282
66134,20010,Washington,DC,Washington,District of Columbia,2498,2004-08,290
66134,20010,Washington,DC,Washington,District of Columbia,2498,2004-09,298
