RegionID,RegionName,City,State,Metro,CountyName,SizeRank,MedianSoldPricePerSqft,
121710,Edgewood,Washington,DC,Washington,District of Columbia,1945,2012-05,
121710,Edgewood,Washington,DC,Washington,District of Columbia,1945,2012-06,
121710,Edgewood,Washington,DC,Washington,District of Columbia,1945,2012-07,
121710,Edgewood,Washington,DC,Washington,District of Columbia,1945,2012-08,
121710,Edgewood,Washington,DC,Washington,District of Columbia,1945,2012-09,
121710,Edgewood,Washington,DC,Washington,District of Columbia,1945,2012-10,
121710,Edgewood,Washington,DC,Washington,District of Columbia,1945,2012-11,
121710,Edgewood,Washington,DC,Washington,District of Columbia,1945,2012-12,
121710,Edgewood,Washington,DC,Washington,District of Columbia,1945,2013-01,
121710,Edgewood,Washington,DC,Washington,District of Columbia,1945,2013-02,
121710,Edgewood,Washington,DC,Washington,District of Columbia,1945,2013-03,
121710,Edgewood,Washington,DC,Washington,District of Columbia,1945,2013-04,
121710,Edgewood,Washington,DC,Washington,District of Columbia,1945,2013-05,
121710,Edgewood,Washington,DC,Washington,District of Columbia,1945,2013-06,
121710,Edgewood,Washington,DC,Washington,District of Columbia,1945,2013-07,
121710,Edgewood,Washington,DC,Washington,District of Columbia,1945,2013-08,
121710,Edgewood,Washington,DC,Washington,District of Columbia,1945,2013-09,
121710,Edgewood,Washington,DC,Washington,District of Columbia,1945,2013-10,
121710,Edgewood,Washington,DC,Washington,District of Columbia,1945,2013-11,
121710,Edgewood,Washington,DC,Washington,District of Columbia,1945,2013-12,
121710,Edgewood,Washington,DC,Washington,District of Columbia,1945,2014-01,
121710,Edgewood,Washington,DC,Washington,District of Columbia,1945,2014-02,
121710,Edgewood,Washington,DC,Washington,District of Columbia,1945,2014-03,
121710,Edgewood,Washington,DC,Washington,District of Columbia,1945,2014-04,
121710,Edgewood,Washington,DC,Washington,District of Columbia,1945,2014-05,
121710,Edgewood,Washington,DC,Washington,District of Columbia,1945,2014-06,
121710,Edgewood,Washington,DC,Washington,District of Columbia,1945,2014-07,
121710,Edgewood,Washington,DC,Washington,District of Columbia,1945,2014-08,
121710,Edgewood,Washington,DC,Washington,District of Columbia,1945,2014-09,
121710,Edgewood,Washington,DC,Washington,District of Columbia,1945,2014-10,
121710,Edgewood,Washington,DC,Washington,District of Columbia,1945,2014-11,
121710,Edgewood,Washington,DC,Washington,District of Columbia,1945,2014-12,
121710,Edgewood,Washington,DC,Washington,District of Columbia,1945,2015-01,
121710,Edgewood,Washington,DC,Washington,District of Columbia,1945,2015-02,
121710,Edgewood,Washington,DC,Washington,District of Columbia,1945,2015-03,
121710,Edgewood,Washington,DC,Washington,District of Columbia,1945,2015-04,
121710,Edgewood,Washington,DC,Washington,District of Columbia,1945,2015-05,
121710,Edgewood,Washington,DC,Washington,District of Columbia,1945,2015-06,
121710,Edgewood,Washington,DC,Washington,District of Columbia,1945,2015-07,
121710,Edgewood,Washington,DC,Washington,District of Columbia,1945,2015-08,
121710,Edgewood,Washington,DC,Washington,District of Columbia,1945,2015-09,
121710,Edgewood,Washington,DC,Washington,District of Columbia,1945,2015-10,
121710,Edgewood,Washington,DC,Washington,District of Columbia,1945,2015-11,
121710,Edgewood,Washington,DC,Washington,District of Columbia,1945,2015-12,
121710,Edgewood,Washington,DC,Washington,District of Columbia,1945,2016-01,
121710,Edgewood,Washington,DC,Washington,District of Columbia,1945,2016-02,
121710,Edgewood,Washington,DC,Washington,District of Columbia,1945,2016-03,
121710,Edgewood,Washington,DC,Washington,District of Columbia,1945,2016-04,
121710,Edgewood,Washington,DC,Washington,District of Columbia,1945,2016-05,
121710,Edgewood,Washington,DC,Washington,District of Columbia,1945,2016-06,
121710,Edgewood,Washington,DC,Washington,District of Columbia,1945,2016-07,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,1996-04,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,1996-05,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,1996-06,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,1996-07,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,1996-08,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,1996-09,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,1996-10,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,1996-11,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,1996-12,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,1997-01,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,1997-02,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,1997-03,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,1997-04,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,1997-05,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,1997-06,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,1997-07,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,1997-08,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,1997-09,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,1997-10,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,1997-11,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,1997-12,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,1998-01,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,1998-02,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,1998-03,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,1998-04,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,1998-05,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,1998-06,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,1998-07,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,1998-08,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,1998-09,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,1998-10,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,1998-11,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,1998-12,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,1999-01,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,1999-02,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,1999-03,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,1999-04,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,1999-05,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,1999-06,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,1999-07,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,1999-08,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,1999-09,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,1999-10,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,1999-11,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,1999-12,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2000-01,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2000-02,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2000-03,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2000-04,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2000-05,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2000-06,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2000-07,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2000-08,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2000-09,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2000-10,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2000-11,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2000-12,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2001-01,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2001-02,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2001-03,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2001-04,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2001-05,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2001-06,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2001-07,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2001-08,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2001-09,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2001-10,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2001-11,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2001-12,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2002-01,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2002-02,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2002-03,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2002-04,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2002-05,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2002-06,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2002-07,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2002-08,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2002-09,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2002-10,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2002-11,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2002-12,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2003-01,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2003-02,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2003-03,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2003-04,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2003-05,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2003-06,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2003-07,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2003-08,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2003-09,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2003-10,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2003-11,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2003-12,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2004-01,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2004-02,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2004-03,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2004-04,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2004-05,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2004-06,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2004-07,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2004-08,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2004-09,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2004-10,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2004-11,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2004-12,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2005-01,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2005-02,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2005-03,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2005-04,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2005-05,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2005-06,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2005-07,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2005-08,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2005-09,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2005-10,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2005-11,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2005-12,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2006-01,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2006-02,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2006-03,211.8446
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2006-04,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2006-05,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2006-06,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2006-07,303.9149
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2006-08,273.9372
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2006-09,291.8117
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2006-10,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2006-11,312.7411
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2006-12,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2007-01,289.4762
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2007-02,292.5843
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2007-03,288.2869
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2007-04,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2007-05,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2007-06,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2007-07,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2007-08,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2007-09,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2007-10,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2007-11,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2007-12,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2008-01,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2008-02,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2008-03,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2008-04,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2008-05,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2008-06,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2008-07,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2008-08,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2008-09,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2008-10,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2008-11,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2008-12,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2009-01,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2009-02,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2009-03,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2009-04,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2009-05,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2009-06,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2009-07,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2009-08,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2009-09,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2009-10,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2009-11,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2009-12,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2010-01,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2010-02,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2010-03,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2010-04,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2010-05,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2010-06,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2010-07,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2010-08,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2010-09,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2010-10,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2010-11,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2010-12,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2011-01,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2011-02,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2011-03,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2011-04,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2011-05,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2011-06,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2011-07,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2011-08,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2011-09,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2011-10,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2011-11,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2011-12,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2012-01,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2012-02,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2012-03,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2012-04,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2012-05,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2012-06,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2012-07,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2012-08,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2012-09,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2012-10,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2012-11,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2012-12,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2013-01,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2013-02,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2013-03,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2013-04,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2013-05,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2013-06,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2013-07,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2013-08,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2013-09,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2013-10,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2013-11,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2013-12,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2014-01,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2014-02,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2014-03,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2014-04,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2014-05,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2014-06,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2014-07,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2014-08,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2014-09,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2014-10,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2014-11,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2014-12,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2015-01,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2015-02,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2015-03,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2015-04,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2015-05,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2015-06,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2015-07,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2015-08,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2015-09,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2015-10,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2015-11,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2015-12,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2016-01,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2016-02,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2016-03,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2016-04,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2016-05,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2016-06,
121674,Bellevue,Washington,DC,Washington,District of Columbia,1975,2016-07,
121791,Spring Valley,Washington,DC,Washington,District of Columbia,2033,1996-04,
121791,Spring Valley,Washington,DC,Washington,District of Columbia,2033,1996-05,
121791,Spring Valley,Washington,DC,Washington,District of Columbia,2033,1996-06,
121791,Spring Valley,Washington,DC,Washington,District of Columbia,2033,1996-07,
121791,Spring Valley,Washington,DC,Washington,District of Columbia,2033,1996-08,
121791,Spring Valley,Washington,DC,Washington,District of Columbia,2033,1996-09,
121791,Spring Valley,Washington,DC,Washington,District of Columbia,2033,1996-10,
121791,Spring Valley,Washington,DC,Washington,District of Columbia,2033,1996-11,
121791,Spring Valley,Washington,DC,Washington,District of Columbia,2033,1996-12,
121791,Spring Valley,Washington,DC,Washington,District of Columbia,2033,1997-01,
121791,Spring Valley,Washington,DC,Washington,District of Columbia,2033,1997-02,
121791,Spring Valley,Washington,DC,Washington,District of Columbia,2033,1997-03,
121791,Spring Valley,Washington,DC,Washington,District of Columbia,2033,1997-04,
121791,Spring Valley,Washington,DC,Washington,District of Columbia,2033,1997-05,
121791,Spring Valley,Washington,DC,Washington,District of Columbia,2033,1997-06,
121791,Spring Valley,Washington,DC,Washington,District of Columbia,2033,1997-07,
121791,Spring Valley,Washington,DC,Washington,District of Columbia,2033,1997-08,
121791,Spring Valley,Washington,DC,Washington,District of Columbia,2033,1997-09,
121791,Spring Valley,Washington,DC,Washington,District of Columbia,2033,1997-10,
121791,Spring Valley,Washington,DC,Washington,District of Columbia,2033,1997-11,
121791,Spring Valley,Washington,DC,Washington,District of Columbia,2033,1997-12,
121791,Spring Valley,Washington,DC,Washington,District of Columbia,2033,1998-01,
121791,Spring Valley,Washington,DC,Washington,District of Columbia,2033,1998-02,
121791,Spring Valley,Washington,DC,Washington,District of Columbia,2033,1998-03,
121791,Spring Valley,Washington,DC,Washington,District of Columbia,2033,1998-04,
121791,Spring Valley,Washington,DC,Washington,District of Columbia,2033,1998-05,
121791,Spring Valley,Washington,DC,Washington,District of Columbia,2033,1998-06,
121791,Spring Valley,Washington,DC,Washington,District of Columbia,2033,1998-07,
121791,Spring Valley,Washington,DC,Washington,District of Columbia,2033,1998-08,
121791,Spring Valley,Washington,DC,Washington,District of Columbia,2033,1998-09,
121791,Spring Valley,Washington,DC,Washington,District of Columbia,2033,1998-10,
121791,Spring Valley,Washington,DC,Washington,District of Columbia,2033,1998-11,
121791,Spring Valley,Washington,DC,Washington,District of Columbia,2033,1998-12,
121791,Spring Valley,Washington,DC,Washington,District of Columbia,2033,1999-01,
121791,Spring Valley,Washington,DC,Washington,District of Columbia,2033,1999-02,
121791,Spring Valley,Washington,DC,Washington,District of Columbia,2033,1999-03,
121791,Spring Valley,Washington,DC,Washington,District of Columbia,2033,1999-04,
121791,Spring Valley,Washington,DC,Washington,District of Columbia,2033,1999-05,
121791,Spring Valley,Washington,DC,Washington,District of Columbia,2033,1999-06,
121791,Spring Valley,Washington,DC,Washington,District of Columbia,2033,1999-07,
121791,Spring Valley,Washington,DC,Washington,District of Columbia,2033,1999-08,
121791,Spring Valley,Washington,DC,Washington,District of Columbia,2033,1999-09,
121791,Spring Valley,Washington,DC,Washington,District of Columbia,2033,1999-10,
121791,Spring Valley,Washington,DC,Washington,District of Columbia,2033,1999-11,
121791,Spring Valley,Washington,DC,Washington,District of Columbia,2033,1999-12,
121791,Spring Valley,Washington,DC,Washington,District of Columbia,2033,2000-01,
121791,Spring Valley,Washington,DC,Washington,District of Columbia,2033,2000-02,
121791,Spring Valley,Washington,DC,Washington,District of Columbia,2033,2000-03,
121791,Spring Valley,Washington,DC,Washington,District of Columbia,2033,2000-04,
121791,Spring Valley,Washington,DC,Washington,District of Columbia,2033,2000-05,
121791,Spring Valley,Washington,DC,Washington,District of Columbia,2033,2000-06,
121791,Spring Valley,Washington,DC,Washington,District of Columbia,2033,2000-07,
121791,Spring Valley,Washington,DC,Washington,District of Columbia,2033,2000-08,
121791,Spring Valley,Washington,DC,Washington,District of Columbia,2033,2000-09,
121791,Spring Valley,Washington,DC,Washington,District of Columbia,2033,2000-10,
121791,Spring Valley,Washington,DC,Washington,District of Columbia,2033,2000-11,
121791,Spring Valley,Washington,DC,Washington,District of Columbia,2033,2000-12,
121791,Spring Valley,Washington,DC,Washington,District of Columbia,2033,2001-01,
121791,Spring Valley,Washington,DC,Washington,District of Columbia,2033,2001-02,
121791,Spring Valley,Washington,DC,Washington,District of Columbia,2033,2001-03,
121791,Spring Valley,Washington,DC,Washington,District of Columbia,2033,2001-04,
121791,Spring Valley,Washington,DC,Washington,District of Columbia,2033,2001-05,
121791,Spring Valley,Washington,DC,Washington,District of Columbia,2033,2001-06,
121791,Spring Valley,Washington,DC,Washington,District of Columbia,2033,2001-07,
121791,Spring Valley,Washington,DC,Washington,District of Columbia,2033,2001-08,269.617
121791,Spring Valley,Washington,DC,Washington,District of Columbia,2033,2001-09,
121791,Spring Valley,Washington,DC,Washington,District of Columbia,2033,2001-10,
121791,Spring Valley,Washington,DC,Washington,District of Columbia,2033,2001-11,
121791,Spring Valley,Washington,DC,Washington,District of Columbia,2033,2001-12,
121791,Spring Valley,Washington,DC,Washington,District of Columbia,2033,2002-01,
121791,Spring Valley,Washington,DC,Washington,District of Columbia,2033,2002-02,
121791,Spring Valley,Washington,DC,Washington,District of Columbia,2033,2002-03,
121791,Spring Valley,Washington,DC,Washington,District of Columbia,2033,2002-04,
121791,Spring Valley,Washington,DC,Washington,District of Columbia,2033,2002-05,
121791,Spring Valley,Washington,DC,Washington,District of Columbia,2033,2002-06,
121791,Spring Valley,Washington,DC,Washington,District of Columbia,2033,2002-07,
121791,Spring Valley,Washington,DC,Washington,District of Columbia,2033,2002-08,
121791,Spring Valley,Washington,DC,Washington,District of Columbia,2033,2002-09,
121791,Spring Valley,Washington,DC,Washington,District of Columbia,2033,2002-10,
121791,Spring Valley,Washington,DC,Washington,District of Columbia,2033,2002-11,
121791,Spring Valley,Washington,DC,Washington,District of Columbia,2033,2002-12,
121791,Spring Valley,Washington,DC,Washington,District of Columbia,2033,2003-01,
121791,Spring Valley,Washington,DC,Washington,District of Columbia,2033,2003-02,
121791,Spring Valley,Washington,DC,Washington,District of Columbia,2033,2003-03,
121791,Spring Valley,Washington,DC,Washington,District of Columbia,2033,2003-04,
121791,Spring Valley,Washington,DC,Washington,District of Columbia,2033,2003-05,
121791,Spring Valley,Washington,DC,Washington,District of Columbia,2033,2003-06,
121791,Spring Valley,Washington,DC,Washington,District of Columbia,2033,2003-07,
121791,Spring Valley,Washington,DC,Washington,District of Columbia,2033,2003-08,
