RegionID,RegionName,City,State,Metro,CountyName,SizeRank,Month,MedianSoldPrice
121808,West End,Washington,DC,Washington,District of Columbia,3047,2013-04,604592.3
121808,West End,Washington,DC,Washington,District of Columbia,3047,2013-05,
121808,West End,Washington,DC,Washington,District of Columbia,3047,2013-06,579615.4
121808,West End,Washington,DC,Washington,District of Columbia,3047,2013-07,521764.7
121808,West End,Washington,DC,Washington,District of Columbia,3047,2013-08,519750
121808,West End,Washington,DC,Washington,District of Columbia,3047,2013-09,
121808,West End,Washington,DC,Washington,District of Columbia,3047,2013-10,
121808,West End,Washington,DC,Washington,District of Columbia,3047,2013-11,
121808,West End,Washington,DC,Washington,District of Columbia,3047,2013-12,
121808,West End,Washington,DC,Washington,District of Columbia,3047,2014-01,
121808,West End,Washington,DC,Washington,District of Columbia,3047,2014-02,
121808,West End,Washington,DC,Washington,District of Columbia,3047,2014-03,
121808,West End,Washington,DC,Washington,District of Columbia,3047,2014-04,
121808,West End,Washington,DC,Washington,District of Columbia,3047,2014-05,
121808,West End,Washington,DC,Washington,District of Columbia,3047,2014-06,595000
121808,West End,Washington,DC,Washington,District of Columbia,3047,2014-07,595000
121808,West End,Washington,DC,Washington,District of Columbia,3047,2014-08,515000
121808,West End,Washington,DC,Washington,District of Columbia,3047,2014-09,
121808,West End,Washington,DC,Washington,District of Columbia,3047,2014-10,
121808,West End,Washington,DC,Washington,District of Columbia,3047,2014-11,
121808,West End,Washington,DC,Washington,District of Columbia,3047,2014-12,
121808,West End,Washington,DC,Washington,District of Columbia,3047,2015-01,
121808,West End,Washington,DC,Washington,District of Columbia,3047,2015-02,
121808,West End,Washington,DC,Washington,District of Columbia,3047,2015-03,
121808,West End,Washington,DC,Washington,District of Columbia,3047,2015-04,
121808,West End,Washington,DC,Washington,District of Columbia,3047,2015-05,480000
121808,West End,Washington,DC,Washington,District of Columbia,3047,2015-06,
121808,West End,Washington,DC,Washington,District of Columbia,3047,2015-07,
121808,West End,Washington,DC,Washington,District of Columbia,3047,2015-08,
121808,West End,Washington,DC,Washington,District of Columbia,3047,2015-09,
121808,West End,Washington,DC,Washington,District of Columbia,3047,2015-10,465000
121808,West End,Washington,DC,Washington,District of Columbia,3047,2015-11,
121808,West End,Washington,DC,Washington,District of Columbia,3047,2015-12,
121808,West End,Washington,DC,Washington,District of Columbia,3047,2016-01,
121808,West End,Washington,DC,Washington,District of Columbia,3047,2016-02,
121808,West End,Washington,DC,Washington,District of Columbia,3047,2016-03,
121808,West End,Washington,DC,Washington,District of Columbia,3047,2016-04,
121808,West End,Washington,DC,Washington,District of Columbia,3047,2016-05,
121808,West End,Washington,DC,Washington,District of Columbia,3047,2016-06,
121780,River Terrace,Washington,DC,Washington,District of Columbia,3144,1996-04,
121780,River Terrace,Washington,DC,Washington,District of Columbia,3144,1996-05,
121780,River Terrace,Washington,DC,Washington,District of Columbia,3144,1996-06,
121780,River Terrace,Washington,DC,Washington,District of Columbia,3144,1996-07,
121780,River Terrace,Washington,DC,Washington,District of Columbia,3144,1996-08,
121780,River Terrace,Washington,DC,Washington,District of Columbia,3144,1996-09,
121780,River Terrace,Washington,DC,Washington,District of Columbia,3144,1996-10,
121780,River Terrace,Washington,DC,Washington,District of Columbia,3144,1996-11,
121780,River Terrace,Washington,DC,Washington,District of Columbia,3144,1996-12,
121780,River Terrace,Washington,DC,Washington,District of Columbia,3144,1997-01,
121780,River Terrace,Washington,DC,Washington,District of Columbia,3144,1997-02,
121780,River Terrace,Washington,DC,Washington,District of Columbia,3144,1997-03,
121780,River Terrace,Washington,DC,Washington,District of Columbia,3144,1997-04,
121780,River Terrace,Washington,DC,Washington,District of Columbia,3144,1997-05,
121780,River Terrace,Washington,DC,Washington,District of Columbia,3144,1997-06,
121780,River Terrace,Washington,DC,Washington,District of Columbia,3144,1997-07,
121780,River Terrace,Washington,DC,Washington,District of Columbia,3144,1997-08,
121780,River Terrace,Washington,DC,Washington,District of Columbia,3144,1997-09,
121780,River Terrace,Washington,DC,Washington,District of Columbia,3144,1997-10,
121780,River Terrace,Washington,DC,Washington,District of Columbia,3144,1997-11,
121780,River Terrace,Washington,DC,Washington,District of Columbia,3144,1997-12,
121780,River Terrace,Washington,DC,Washington,District of Columbia,3144,1998-01,
121780,River Terrace,Washington,DC,Washington,District of Columbia,3144,1998-02,
121780,River Terrace,Washington,DC,Washington,District of Columbia,3144,1998-03,
121780,River Terrace,Washington,DC,Washington,District of Columbia,3144,1998-04,
121780,River Terrace,Washington,DC,Washington,District of Columbia,3144,1998-05,
121780,River Terrace,Washington,DC,Washington,District of Columbia,3144,1998-06,
121780,River Terrace,Washington,DC,Washington,District of Columbia,3144,1998-07,
121780,River Terrace,Washington,DC,Washington,District of Columbia,3144,1998-08,
121780,River Terrace,Washington,DC,Washington,District of Columbia,3144,1998-09,
121780,River Terrace,Washington,DC,Washington,District of Columbia,3144,1998-10,
121780,River Terrace,Washington,DC,Washington,District of Columbia,3144,1998-11,
121780,River Terrace,Washington,DC,Washington,District of Columbia,3144,1998-12,
121780,River Terrace,Washington,DC,Washington,District of Columbia,3144,1999-01,
121780,River Terrace,Washington,DC,Washington,District of Columbia,3144,1999-02,
121780,River Terrace,Washington,DC,Washington,District of Columbia,3144,1999-03,
121780,River Terrace,Washington,DC,Washington,District of Columbia,3144,1999-04,
121780,River Terrace,Washington,DC,Washington,District of Columbia,3144,1999-05,
121780,River Terrace,Washington,DC,Washington,District of Columbia,3144,1999-06,
121780,River Terrace,Washington,DC,Washington,District of Columbia,3144,1999-07,
121780,River Terrace,Washington,DC,Washington,District of Columbia,3144,1999-08,
121780,River Terrace,Washington,DC,Washington,District of Columbia,3144,1999-09,
121780,River Terrace,Washington,DC,Washington,District of Columbia,3144,1999-10,
121780,River Terrace,Washington,DC,Washington,District of Columbia,3144,1999-11,
121780,River Terrace,Washington,DC,Washington,District of Columbia,3144,1999-12,
121780,River Terrace,Washington,DC,Washington,District of Columbia,3144,2000-01,
121780,River Terrace,Washington,DC,Washington,District of Columbia,3144,2000-02,
121780,River Terrace,Washington,DC,Washington,District of Columbia,3144,2000-03,
121780,River Terrace,Washington,DC,Washington,District of Columbia,3144,2000-04,
121780,River Terrace,Washington,DC,Washington,District of Columbia,3144,2000-05,
121780,River Terrace,Washington,DC,Washington,District of Columbia,3144,2000-06,
121780,River Terrace,Washington,DC,Washington,District of Columbia,3144,2000-07,
121780,River Terrace,Washington,DC,Washington,District of Columbia,3144,2000-08,
121780,River Terrace,Washington,DC,Washington,District of Columbia,3144,2000-09,
121780,River Terrace,Washington,DC,Washington,District of Columbia,3144,2000-10,
121780,River Terrace,Washington,DC,Washington,District of Columbia,3144,2000-11,
121780,River Terrace,Washington,DC,Washington,District of Columbia,3144,2000-12,
121780,River Terrace,Washington,DC,Washington,District of Columbia,3144,2001-01,
121780,River Terrace,Washington,DC,Washington,District of Columbia,3144,2001-02,
