RegionID,RegionName,City,County,State,Metro,SizeRank,Month,MedianPctOfPriceReduction
66155,20037,Washington,District of Columbia,DC,Washington,6172,2011-01,2.710027
66155,20037,Washington,District of Columbia,DC,Washington,6172,2011-02,4.101327
66155,20037,Washington,District of Columbia,DC,Washington,6172,2011-03,4.878049
66155,20037,Washington,District of Columbia,DC,Washington,6172,2011-04,3.433476
66155,20037,Washington,District of Columbia,DC,Washington,6172,2011-05,3.333333
66155,20037,Washington,District of Columbia,DC,Washington,6172,2011-06,3.614458
66155,20037,Washington,District of Columbia,DC,Washington,6172,2011-07,3.637025
66155,20037,Washington,District of Columbia,DC,Washington,6172,2011-08,3.555968
66155,20037,Washington,District of Columbia,DC,Washington,6172,2011-09,4.256225
66155,20037,Washington,District of Columbia,DC,Washington,6172,2011-10,4.623116
66155,20037,Washington,District of Columbia,DC,Washington,6172,2011-11,2.915767
66155,20037,Washington,District of Columbia,DC,Washington,6172,2011-12,3.748578
66155,20037,Washington,District of Columbia,DC,Washington,6172,2012-01,3.377262
66155,20037,Washington,District of Columbia,DC,Washington,6172,2012-02,6.090207
66155,20037,Washington,District of Columbia,DC,Washington,6172,2012-03,3.299952
66155,20037,Washington,District of Columbia,DC,Washington,6172,2012-04,5.866733
66155,20037,Washington,District of Columbia,DC,Washington,6172,2012-05,4.698907
66155,20037,Washington,District of Columbia,DC,Washington,6172,2012-06,5.079365
66155,20037,Washington,District of Columbia,DC,Washington,6172,2012-07,3.614893
66155,20037,Washington,District of Columbia,DC,Washington,6172,2012-08,3.717472
66155,20037,Washington,District of Columbia,DC,Washington,6172,2012-09,3.489478
66155,20037,Washington,District of Columbia,DC,Washington,6172,2012-10,2.326122
66155,20037,Washington,District of Columbia,DC,Washington,6172,2012-11,5.217391
66155,20037,Washington,District of Columbia,DC,Washington,6172,2012-12,3.418042
66155,20037,Washington,District of Columbia,DC,Washington,6172,2013-01,5.759553
66155,20037,Washington,District of Columbia,DC,Washington,6172,2013-02,6.332454
66155,20037,Washington,District of Columbia,DC,Washington,6172,2013-03,6.682318
66155,20037,Washington,District of Columbia,DC,Washington,6172,2013-04,3.577818
66155,20037,Washington,District of Columbia,DC,Washington,6172,2013-05,4.56621
66155,20037,Washington,District of Columbia,DC,Washington,6172,2013-06,3.223905
66155,20037,Washington,District of Columbia,DC,Washington,6172,2013-07,5.125313
66155,20037,Washington,District of Columbia,DC,Washington,6172,2013-08,3.118967
66155,20037,Washington,District of Columbia,DC,Washington,6172,2013-09,4.116073
66155,20037,Washington,District of Columbia,DC,Washington,6172,2013-10,5.332851
66155,20037,Washington,District of Columbia,DC,Washington,6172,2013-11,3.360603
66155,20037,Washington,District of Columbia,DC,Washington,6172,2013-12,3.156427
66155,20037,Washington,District of Columbia,DC,Washington,6172,2014-01,3.12758
66155,20037,Washington,District of Columbia,DC,Washington,6172,2014-02,6.912322
66155,20037,Washington,District of Columbia,DC,Washington,6172,2014-03,7.058824
66155,20037,Washington,District of Columbia,DC,Washington,6172,2014-04,2.971429
66155,20037,Washington,District of Columbia,DC,Washington,6172,2014-05,3.484564
66155,20037,Washington,District of Columbia,DC,Washington,6172,2014-06,2.693878
66155,20037,Washington,District of Columbia,DC,Washington,6172,2014-07,3.175611
66155,20037,Washington,District of Columbia,DC,Washington,6172,2014-08,3.462283
66155,20037,Washington,District of Columbia,DC,Washington,6172,2014-09,3.02967
66155,20037,Washington,District of Columbia,DC,Washington,6172,2014-10,4.405581
66155,20037,Washington,District of Columbia,DC,Washington,6172,2014-11,3.278689
66155,20037,Washington,District of Columbia,DC,Washington,6172,2014-12,0.586649
66155,20037,Washington,District of Columbia,DC,Washington,6172,2015-01,4.175063
66155,20037,Washington,District of Columbia,DC,Washington,6172,2015-02,8.674672
66155,20037,Washington,District of Columbia,DC,Washington,6172,2015-03,3.669078
66155,20037,Washington,District of Columbia,DC,Washington,6172,2015-04,2.337229
66155,20037,Washington,District of Columbia,DC,Washington,6172,2015-05,3.448752
66155,20037,Washington,District of Columbia,DC,Washington,6172,2015-06,4.00064
66155,20037,Washington,District of Columbia,DC,Washington,6172,2015-07,3.789474
66155,20037,Washington,District of Columbia,DC,Washington,6172,2015-08,2.790698
66155,20037,Washington,District of Columbia,DC,Washington,6172,2015-09,3.531663
66155,20037,Washington,District of Columbia,DC,Washington,6172,2015-10,4.999525
66155,20037,Washington,District of Columbia,DC,Washington,6172,2015-11,2.632965
66155,20037,Washington,District of Columbia,DC,Washington,6172,2015-12,4.616174
66155,20037,Washington,District of Columbia,DC,Washington,6172,2016-01,3.432821
66155,20037,Washington,District of Columbia,DC,Washington,6172,2016-02,2.272727
66155,20037,Washington,District of Columbia,DC,Washington,6172,2016-03,5.561735
66155,20037,Washington,District of Columbia,DC,Washington,6172,2016-04,3.523197
66155,20037,Washington,District of Columbia,DC,Washington,6172,2016-05,3.614699
66155,20037,Washington,District of Columbia,DC,Washington,6172,2016-06,5.583163
66155,20037,Washington,District of Columbia,DC,Washington,6172,2016-07,2.944641
66155,20037,Washington,District of Columbia,DC,Washington,6172,2016-08,3.316399
