RegionID,RegionName,City,County,State,Metro,SizeRank,Month,MedianPriceCut
66155,20037,Washington,District of Columbia,DC,Washington,6172,2011-10,26000
66155,20037,Washington,District of Columbia,DC,Washington,6172,2011-11,16050
66155,20037,Washington,District of Columbia,DC,Washington,6172,2011-12,15000.5
66155,20037,Washington,District of Columbia,DC,Washington,6172,2012-01,19000
66155,20037,Washington,District of Columbia,DC,Washington,6172,2012-02,13000
66155,20037,Washington,District of Columbia,DC,Washington,6172,2012-03,22250
66155,20037,Washington,District of Columbia,DC,Washington,6172,2012-04,35250
66155,20037,Washington,District of Columbia,DC,Washington,6172,2012-05,16300
66155,20037,Washington,District of Columbia,DC,Washington,6172,2012-06,20000
66155,20037,Washington,District of Columbia,DC,Washington,6172,2012-07,19100
66155,20037,Washington,District of Columbia,DC,Washington,6172,2012-08,21000
66155,20037,Washington,District of Columbia,DC,Washington,6172,2012-09,17500
66155,20037,Washington,District of Columbia,DC,Washington,6172,2012-10,11160
66155,20037,Washington,District of Columbia,DC,Washington,6172,2012-11,15000
66155,20037,Washington,District of Columbia,DC,Washington,6172,2012-12,20000
66155,20037,Washington,District of Columbia,DC,Washington,6172,2013-01,38000
66155,20037,Washington,District of Columbia,DC,Washington,6172,2013-02,55000
66155,20037,Washington,District of Columbia,DC,Washington,6172,2013-03,38444.5
66155,20037,Washington,District of Columbia,DC,Washington,6172,2013-04,15000
66155,20037,Washington,District of Columbia,DC,Washington,6172,2013-05,24900
66155,20037,Washington,District of Columbia,DC,Washington,6172,2013-06,24500
66155,20037,Washington,District of Columbia,DC,Washington,6172,2013-07,37000
66155,20037,Washington,District of Columbia,DC,Washington,6172,2013-08,17500
66155,20037,Washington,District of Columbia,DC,Washington,6172,2013-09,14500
66155,20037,Washington,District of Columbia,DC,Washington,6172,2013-10,23000
66155,20037,Washington,District of Columbia,DC,Washington,6172,2013-11,22050
66155,20037,Washington,District of Columbia,DC,Washington,6172,2013-12,11276.5
66155,20037,Washington,District of Columbia,DC,Washington,6172,2014-01,10000
66155,20037,Washington,District of Columbia,DC,Washington,6172,2014-02,39000
66155,20037,Washington,District of Columbia,DC,Washington,6172,2014-03,90000
66155,20037,Washington,District of Columbia,DC,Washington,6172,2014-04,19100
66155,20037,Washington,District of Columbia,DC,Washington,6172,2014-05,25950
66155,20037,Washington,District of Columbia,DC,Washington,6172,2014-06,15500
66155,20037,Washington,District of Columbia,DC,Washington,6172,2014-07,19000
66155,20037,Washington,District of Columbia,DC,Washington,6172,2014-08,20000
66155,20037,Washington,District of Columbia,DC,Washington,6172,2014-09,13500
66155,20037,Washington,District of Columbia,DC,Washington,6172,2014-10,22000
66155,20037,Washington,District of Columbia,DC,Washington,6172,2014-11,20000
66155,20037,Washington,District of Columbia,DC,Washington,6172,2014-12,5050
66155,20037,Washington,District of Columbia,DC,Washington,6172,2015-01,40000
66155,20037,Washington,District of Columbia,DC,Washington,6172,2015-02,80000
66155,20037,Washington,District of Columbia,DC,Washington,6172,2015-03,14500
66155,20037,Washington,District of Columbia,DC,Washington,6172,2015-04,20000
66155,20037,Washington,District of Columbia,DC,Washington,6172,2015-05,20000
66155,20037,Washington,District of Columbia,DC,Washington,6172,2015-06,24100
66155,20037,Washington,District of Columbia,DC,Washington,6172,2015-07,19500
66155,20037,Washington,District of Columbia,DC,Washington,6172,2015-08,10000
66155,20037,Washington,District of Columbia,DC,Washington,6172,2015-09,11000
66155,20037,Washington,District of Columbia,DC,Washington,6172,2015-10,20000
66155,20037,Washington,District of Columbia,DC,Washington,6172,2015-11,10000
66155,20037,Washington,District of Columbia,DC,Washington,6172,2015-12,25800
66155,20037,Washington,District of Columbia,DC,Washington,6172,2016-01,25000
66155,20037,Washington,District of Columbia,DC,Washington,6172,2016-02,23000
66155,20037,Washington,District of Columbia,DC,Washington,6172,2016-03,55100
66155,20037,Washington,District of Columbia,DC,Washington,6172,2016-04,20500
66155,20037,Washington,District of Columbia,DC,Washington,6172,2016-05,26000
66155,20037,Washington,District of Columbia,DC,Washington,6172,2016-06,34950
66155,20037,Washington,District of Columbia,DC,Washington,6172,2016-07,13000
66155,20037,Washington,District of Columbia,DC,Washington,6172,2016-08,20000
