,Rank,Rank_Year,School,School URL,District,District URL,City,City URL,Zip,County,Low Grade,High Grade,Is Title I,Is Charter,Is Magnet,Is Virtual,Number Students,Number Fulltime Teachers,Student/Teacher Ratio,Percent Free/Disc Lunch,Percent African American,Percent American Indian,Percent Asian,Percent Hispanic,Percent Pacific Islander,Percent Two or More Races,Percent White,Average Standard Score,Rank Change from Prior Year,SchoolDigger Star Rating
129,11,2011-12,Seed Pcs Of Washington Dc,https://www.schooldigger.com/go/DC/schools/0002200236/school.aspx,Seed Pcs Of Washington Dc,https://www.schooldigger.com/go/DC/district/00022/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20019,District Of Columbia,06,12,Yes,Yes,No,No,344,60.0,5.7,67.7,99.1,0.0,0.0,0.9,0.0,0.0,0.0,80.2,0.0,4
130,12,2011-12,Kipp Dc Will Academy Pcs,https://www.schooldigger.com/go/DC/schools/0003100376/school.aspx,Kipp Academy Pcs,https://www.schooldigger.com/go/DC/district/00031/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20001,District Of Columbia,04,8,Yes,Yes,No,No,334,26.0,12.8,86.2,99.1,0.0,0.0,0.0,0.0,0.0,0.9,77.5,-2.0,4
131,13,2011-12,Hardy Middle School,https://www.schooldigger.com/go/DC/schools/0003000186/school.aspx,District Of Columbia Public Schools,https://www.schooldigger.com/go/DC/district/00030/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20007,District Of Columbia,06,8,Yes,No,No,No,420,31.0,13.5,47.6,69.5,0.0,2.1,15.2,0.5,2.9,9.8,76.4,-1.0,4
132,14,2011-12,Meridian Pcs,https://www.schooldigger.com/go/DC/schools/0001500229/school.aspx,Meridian Pcs,https://www.schooldigger.com/go/DC/district/00015/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20009,District Of Columbia,PK,8,Yes,Yes,No,No,535,52.0,10.2,88.6,61.5,0.4,1.1,36.3,0.0,0.4,0.4,75.6,2.0,4
133,15,2011-12,Paul Pcs Middle School,https://www.schooldigger.com/go/DC/schools/0003900257/school.aspx,Paul JHS PCS,https://www.schooldigger.com/go/DC/district/00039/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20011,District Of Columbia,06,8,Yes,Yes,No,No,602,44.0,13.6,67.4,86.4,0.2,0.8,12.5,0.0,0.0,0.2,73.9,-2.0,4
134,16,2011-12,Stuart Hobson Middle School Capitol Hill Cluster,https://www.schooldigger.com/go/DC/schools/0003000191/school.aspx,District Of Columbia Public Schools,https://www.schooldigger.com/go/DC/district/00030/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20002,District Of Columbia,06,8,Yes,No,No,No,410,27.0,15.1,53.4,83.9,0.0,0.7,1.0,0.2,1.7,12.4,69.3,-1.0,4
135,17,2011-12,Cesar Chavez Pcs For Public Policy Chavez Prep,https://www.schooldigger.com/go/DC/schools/0000500377/school.aspx,Cesar Chavez Public Pcs,https://www.schooldigger.com/go/DC/district/00005/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20010,District Of Columbia,06,9,Yes,Yes,No,No,325,32.0,10.1,85.5,30.5,0.0,0.9,68.3,0.0,0.0,0.3,68.0,0.0,4
136,18,2011-12,Center City Trinidad Campus Pcs,https://www.schooldigger.com/go/DC/schools/0007300403/school.aspx,Center City Pcs,https://www.schooldigger.com/go/DC/district/00073/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20002,District Of Columbia,PK,8,Yes,Yes,No,No,216,13.0,16.6,75.9,96.8,0.0,0.5,2.3,0.0,0.5,0.0,66.0,2.0,4
137,19,2011-12,Center City Petworth Campus Pcs,https://www.schooldigger.com/go/DC/schools/0007300395/school.aspx,Center City Pcs,https://www.schooldigger.com/go/DC/district/00073/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20011,District Of Columbia,PK,8,Yes,Yes,No,No,232,14.0,16.5,75.9,50.9,0.0,0.4,47.4,0.0,0.4,0.9,65.5,-1.0,3
138,20,2011-12,Hope Community Pcs Tolson Campus,https://www.schooldigger.com/go/DC/schools/0005100386/school.aspx,Hope Community PCS,https://www.schooldigger.com/go/DC/district/00051/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20017,District Of Columbia,PK,8,Yes,Yes,No,No,434,24.0,18.0,70.7,95.4,0.0,0.2,4.1,0.0,0.0,0.2,60.1,-1.0,3
139,21,2011-12,Center City Brightwood Campus Pcs,https://www.schooldigger.com/go/DC/schools/0007300400/school.aspx,Center City Pcs,https://www.schooldigger.com/go/DC/district/00073/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20011,District Of Columbia,PK,8,Yes,Yes,No,No,231,14.0,16.5,90.0,47.2,0.0,0.9,51.1,0.0,0.0,0.9,59.4,13.0,3
140,22,2011-12,Center City Capitol Hill Campus Pcs,https://www.schooldigger.com/go/DC/schools/0007300393/school.aspx,Center City Pcs,https://www.schooldigger.com/go/DC/district/00073/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20003,District Of Columbia,PK,8,Yes,Yes,No,No,222,14.0,15.8,63.1,97.3,0.0,1.4,0.5,0.0,0.0,0.9,58.9,5.0,3
141,23,2011-12,Mary McLeod Bethune Day Academy Pcs Slowe Campus,https://www.schooldigger.com/go/DC/schools/0004400275/school.aspx,Mary McLeod Bethune Pcs,https://www.schooldigger.com/go/DC/district/00044/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20017,District Of Columbia,PK,8,Yes,Yes,No,No,329,35.0,9.4,72.6,95.4,0.0,0.0,4.0,0.0,0.3,0.3,57.8,21.0,3
142,24,2011-12,Brightwood Ec,https://www.schooldigger.com/go/DC/schools/0003000112/school.aspx,District Of Columbia Public Schools,https://www.schooldigger.com/go/DC/district/00030/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20011,District Of Columbia,PK,8,Yes,No,No,No,551,48.0,11.4,37.4,27.0,0.0,0.4,70.6,0.0,0.9,1.1,52.3,21.0,3
143,25,2011-12,School Without Walls At Francis Stevens,https://www.schooldigger.com/go/DC/schools/0003000149/school.aspx,District Of Columbia Public Schools,https://www.schooldigger.com/go/DC/district/00030/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20037,District Of Columbia,PK,8,No,No,No,No,234,22.0,10.6,66.2,72.6,1.3,5.6,10.7,0.0,2.6,7.3,50.7,0.0,3
144,26,2011-12,Langdon Ec,https://www.schooldigger.com/go/DC/schools/0003000044/school.aspx,District Of Columbia Public Schools,https://www.schooldigger.com/go/DC/district/00030/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20018,District Of Columbia,PK,8,Yes,No,No,No,410,27.0,15.1,75.9,93.2,0.0,0.2,5.6,0.5,0.5,0.0,50.2,-3.0,3
145,27,2011-12,Cesar Chavez for Public Policy Parkside Middle School PCS,https://www.schooldigger.com/go/DC/schools/0000500328/school.aspx,Cesar Chavez Public Pcs,https://www.schooldigger.com/go/DC/district/00005/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20019,District Of Columbia,06,8,Yes,Yes,No,No,674,65.5,10.2,70.3,92.9,0.1,0.0,6.7,0.0,0.0,0.3,49.5,-3.0,3
146,28,2011-12,West Ec,https://www.schooldigger.com/go/DC/schools/0003000067/school.aspx,District Of Columbia Public Schools,https://www.schooldigger.com/go/DC/district/00030/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20011,District Of Columbia,PK,8,Yes,No,No,No,248,19.0,13.0,71.0,61.3,0.0,0.4,31.0,0.0,1.6,5.6,48.8,-6.0,3
147,29,2011-12,Raymond Ec,https://www.schooldigger.com/go/DC/schools/0003000033/school.aspx,District Of Columbia Public Schools,https://www.schooldigger.com/go/DC/district/00030/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20010,District Of Columbia,PK,8,Yes,No,No,No,442,36.0,12.2,48.2,47.7,0.0,0.7,48.4,0.5,0.0,2.7,47.4,-1.0,3
148,30,2011-12,Whittier Ec,https://www.schooldigger.com/go/DC/schools/0003000065/school.aspx,District Of Columbia Public Schools,https://www.schooldigger.com/go/DC/district/00030/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20011,District Of Columbia,PK,8,Yes,No,No,No,351,29.5,11.8,53.9,79.8,0.0,0.9,16.2,0.0,1.4,1.7,46.9,6.0,3
149,31,2011-12,Center City Shaw Campus Pcs,https://www.schooldigger.com/go/DC/schools/0007300404/school.aspx,Center City Pcs,https://www.schooldigger.com/go/DC/district/00073/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20001,District Of Columbia,PK,8,Yes,Yes,No,No,237,14.0,16.9,86.5,79.7,0.0,1.3,17.3,0.0,0.0,1.7,44.7,2.0,2
150,32,2011-12,Tree Of Life Community Pcs,https://www.schooldigger.com/go/DC/schools/0004000258/school.aspx,Tree Of Life Pcs,https://www.schooldigger.com/go/DC/district/00040/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20018,District Of Columbia,PK,8,Yes,Yes,No,No,305,23.0,13.2,92.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,43.4,-2.0,2
151,33,2011-12,Burroughs Ec,https://www.schooldigger.com/go/DC/schools/0003000107/school.aspx,District Of Columbia Public Schools,https://www.schooldigger.com/go/DC/district/00030/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20018,District Of Columbia,PK,8,Yes,No,No,No,298,28.0,10.6,79.2,89.3,0.0,0.3,9.4,0.0,0.7,0.3,42.1,8.0,2
152,34,2011-12,Perry Street Prep Pcs,https://www.schooldigger.com/go/DC/schools/0001100225/school.aspx,Perry Street Preparatory Pcs,https://www.schooldigger.com/go/DC/district/00011/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20018,District Of Columbia,PK,12,Yes,Yes,No,No,946,62.0,15.2,71.8,97.3,0.0,0.5,2.2,0.0,0.0,0.0,41.4,1.0,2
153,35,2011-12,Columbia Heights Ec,https://www.schooldigger.com/go/DC/schools/0003000396/school.aspx,District Of Columbia Public Schools,https://www.schooldigger.com/go/DC/district/00030/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20010,District Of Columbia,06,12,Yes,No,No,No,1206,98.0,12.3,,32.7,0.0,2.4,63.4,0.3,0.0,1.2,41.1,3.0,2
154,36,2011-12,Walker Jones Ec,https://www.schooldigger.com/go/DC/schools/0003000070/school.aspx,District Of Columbia Public Schools,https://www.schooldigger.com/go/DC/district/00030/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20001,District Of Columbia,PK,8,Yes,No,No,No,421,36.4,11.5,63.0,95.5,0.0,1.0,2.1,0.2,0.0,1.2,40.9,12.0,2
155,37,2011-12,Truesdell Ec,https://www.schooldigger.com/go/DC/schools/0003000075/school.aspx,District Of Columbia Public Schools,https://www.schooldigger.com/go/DC/district/00030/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20011,District Of Columbia,PK,8,Yes,No,No,No,427,39.0,10.9,88.1,41.2,0.0,1.9,55.7,0.0,0.0,1.2,40.3,-5.0,2
156,38,2011-12,Takoma Ec,https://www.schooldigger.com/go/DC/schools/0003000011/school.aspx,District Of Columbia Public Schools,https://www.schooldigger.com/go/DC/district/00030/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20012,District Of Columbia,PK,8,Yes,No,No,No,308,28.5,10.8,81.2,64.3,0.0,0.0,31.2,0.3,2.3,1.9,39.4,-12.0,2
157,39,2011-12,Sousa Middle School,https://www.schooldigger.com/go/DC/schools/0003000019/school.aspx,District Of Columbia Public Schools,https://www.schooldigger.com/go/DC/district/00030/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20019,District Of Columbia,06,8,Yes,No,No,No,353,24.0,14.7,66.9,98.6,0.0,0.0,1.1,0.0,0.0,0.3,38.3,-8.0,2
158,40,2011-12,Friendship Pcs Tech Prep,https://www.schooldigger.com/go/DC/schools/0000800422/school.aspx,Friendship Pcs,https://www.schooldigger.com/go/DC/district/00008/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20032,District Of Columbia,06,12,Yes,Yes,No,No,386,26.0,14.8,77.5,98.7,0.0,0.5,0.3,0.0,0.0,0.5,38.0,-19.0,2
159,41,2011-12,Howard Road Academy Pcs Mlk Campus,https://www.schooldigger.com/go/DC/schools/0002900425/school.aspx,Cedar Tree Pcs,https://www.schooldigger.com/go/DC/district/00029/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20020,District Of Columbia,07,8,(n/a),Yes,(n/a),No,132,9.0,14.6,84.9,100.0,0.0,0.0,0.0,0.0,0.0,0.0,35.9,1.0,2
160,42,2011-12,Brookland Ec At Bunker Hill,https://www.schooldigger.com/go/DC/schools/0003000111/school.aspx,District Of Columbia Public Schools,https://www.schooldigger.com/go/DC/district/00030/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20017,District Of Columbia,PK,8,Yes,No,No,No,307,26.5,11.5,75.9,89.3,0.0,0.0,10.7,0.0,0.0,0.0,35.4,-13.0,2
161,43,2011-12,Wheatley Ec,https://www.schooldigger.com/go/DC/schools/0003000068/school.aspx,District Of Columbia Public Schools,https://www.schooldigger.com/go/DC/district/00030/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20002,District Of Columbia,PK,8,Yes,No,No,No,480,33.0,14.5,73.8,97.1,0.0,0.0,2.1,0.0,0.6,0.2,33.6,15.0,1
162,44,2011-12,Center City Congress Heights Campus Pcs,https://www.schooldigger.com/go/DC/schools/0007300412/school.aspx,Center City Pcs,https://www.schooldigger.com/go/DC/district/00073/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20032,District Of Columbia,PK,8,Yes,Yes,No,No,254,15.0,16.9,85.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,32.9,3.0,1
163,45,2011-12,Jefferson Middle School,https://www.schooldigger.com/go/DC/schools/0003000145/school.aspx,District Of Columbia Public Schools,https://www.schooldigger.com/go/DC/district/00030/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20024,District Of Columbia,06,8,(n/a),No,(n/a),No,178,16.0,11.1,52.8,90.4,0.0,7.9,1.1,0.0,0.6,0.0,31.9,-5.0,1
164,46,2011-12,Noyes Elementary School,https://www.schooldigger.com/go/DC/schools/0003000164/school.aspx,District Of Columbia Public Schools,https://www.schooldigger.com/go/DC/district/00030/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20018,District Of Columbia,PK,8,Yes,No,No,No,357,26.0,13.7,51.0,95.5,0.0,0.0,3.9,0.3,0.3,0.0,28.1,-3.0,1
165,47,2011-12,Ideal Academy Pcs North Capitol Street Campus Elementary School,https://www.schooldigger.com/go/DC/schools/0001200401/school.aspx,Ideal Academy Pcs,https://www.schooldigger.com/go/DC/district/00012/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20002,District Of Columbia,PK,8,Yes,Yes,No,No,274,,,83.9,96.0,0.0,0.0,3.3,0.7,0.0,0.0,24.2,2.0,1
166,48,2011-12,Kelly Miller Middle School,https://www.schooldigger.com/go/DC/schools/0003000272/school.aspx,District Of Columbia Public Schools,https://www.schooldigger.com/go/DC/district/00030/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20019,District Of Columbia,06,8,Yes,No,No,No,335,29.0,11.5,63.9,98.5,0.0,0.3,1.2,0.0,0.0,0.0,21.2,8.0,1
167,49,2011-12,Eliot Hine Middle School,https://www.schooldigger.com/go/DC/schools/0003000151/school.aspx,District Of Columbia Public Schools,https://www.schooldigger.com/go/DC/district/00030/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20002,District Of Columbia,06,8,Yes,No,No,No,357,25.5,14.0,62.2,99.2,0.3,0.0,0.6,0.0,0.0,0.0,21.2,-12.0,1
168,50,2011-12,Shaw Middle School At Garnet Patterson,https://www.schooldigger.com/go/DC/schools/0003000020/school.aspx,District Of Columbia Public Schools,https://www.schooldigger.com/go/DC/district/00030/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20001,District Of Columbia,06,8,(n/a),No,(n/a),No,157,16.5,9.5,55.4,84.7,0.0,1.9,13.4,0.0,0.0,0.0,20.6,2.0,1
169,51,2011-12,Macfarland Middle School,https://www.schooldigger.com/go/DC/schools/0003000141/school.aspx,District Of Columbia Public Schools,https://www.schooldigger.com/go/DC/district/00030/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20011,District Of Columbia,06,8,(n/a),No,(n/a),No,200,22.0,9.0,50.5,45.5,0.0,0.5,52.0,0.0,1.0,1.0,20.0,0.0,1
170,52,2011-12,Maya Angelou Pcs Evans Middle School,https://www.schooldigger.com/go/DC/schools/0001400392/school.aspx,Maya Angelou Pcs,https://www.schooldigger.com/go/DC/district/00014/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20019,District Of Columbia,07,8,(n/a),Yes,(n/a),No,0,23.0,,,,,,,,,,17.4,-2.0,1
171,53,2011-12,Ron Brown Middle School,https://www.schooldigger.com/go/DC/schools/0003000021/school.aspx,District Of Columbia Public Schools,https://www.schooldigger.com/go/DC/district/00030/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20019,District Of Columbia,06,8,(n/a),No,(n/a),No,236,24.0,9.8,69.5,98.7,0.0,0.0,1.3,0.0,0.0,0.0,16.6,-7.0,1
172,54,2011-12,Winston Ec,https://www.schooldigger.com/go/DC/schools/0003000061/school.aspx,District Of Columbia Public Schools,https://www.schooldigger.com/go/DC/district/00030/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20020,District Of Columbia,PK,8,(n/a),No,(n/a),No,305,22.0,13.8,73.1,96.4,0.0,0.3,3.3,0.0,0.0,0.0,14.9,-1.0,1
173,55,2011-12,Hart Middle School,https://www.schooldigger.com/go/DC/schools/0003000135/school.aspx,District Of Columbia Public Schools,https://www.schooldigger.com/go/DC/district/00030/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20032,District Of Columbia,06,8,Yes,No,No,No,542,44.0,12.3,72.3,99.3,0.2,0.0,0.4,0.0,0.0,0.2,14.3,-1.0,0
174,56,2011-12,Lasalle Backus Ec,https://www.schooldigger.com/go/DC/schools/0003000042/school.aspx,District Of Columbia Public Schools,https://www.schooldigger.com/go/DC/district/00030/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20011,District Of Columbia,PK,8,Yes,No,No,No,293,26.0,11.2,50.9,74.4,0.0,0.0,25.3,0.0,0.0,0.3,11.6,-17.0,0
175,57,2011-12,Browne Ec,https://www.schooldigger.com/go/DC/schools/0003000152/school.aspx,District Of Columbia Public Schools,https://www.schooldigger.com/go/DC/district/00030/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20002,District Of Columbia,PK,8,Yes,No,No,No,389,33.5,11.6,68.1,97.7,0.0,0.0,2.1,0.0,0.3,0.0,11.2,0.0,0
176,58,2011-12,Kramer Middle School,https://www.schooldigger.com/go/DC/schools/0003000143/school.aspx,District Of Columbia Public Schools,https://www.schooldigger.com/go/DC/district/00030/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20020,District Of Columbia,06,8,Yes,No,No,No,283,22.0,12.8,72.8,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,-3.0,0
177,59,2011-12,Johnson John Hayden Middle School,https://www.schooldigger.com/go/DC/schools/0003000144/school.aspx,District Of Columbia Public Schools,https://www.schooldigger.com/go/DC/district/00030/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20020,District Of Columbia,06,8,Yes,No,No,No,258,24.0,10.7,69.4,99.2,0.0,0.0,0.8,0.0,0.0,0.0,9.5,0.0,0
178,60,2011-12,Options Pcs,https://www.schooldigger.com/go/DC/schools/0001800232/school.aspx,Options Pcs,https://www.schooldigger.com/go/DC/district/00018/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20002,District Of Columbia,07,12,Yes,Yes,No,No,361,66.0,5.4,88.6,99.2,0.0,0.0,0.3,0.0,0.0,0.6,1.9,0.0,0
179,1,2013-14,D C Prep Edgewood Middle Campus Pcs,https://www.schooldigger.com/go/DC/schools/0004800277/school.aspx,Dc Preparatory Academy Pcs,https://www.schooldigger.com/go/DC/district/00048/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20017,District Of Columbia,04,8,Yes,Yes,No,No,288,31.5,9.1,99.0,91.3,0.0,0.7,4.2,0.0,3.8,0.0,95.2,2.0,5
180,2,2013-14,Deal Middle School,https://www.schooldigger.com/go/DC/schools/0003000138/school.aspx,District Of Columbia Public Schools,https://www.schooldigger.com/go/DC/district/00030/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20016,District Of Columbia,06,8,No,No,No,No,1248,85.0,14.6,99.8,31.2,0.1,5.5,13.7,0.2,6.3,43.0,94.0,2.0,5
181,3,2013-14,Basis Dc Pcs,https://www.schooldigger.com/go/DC/schools/0008300443/school.aspx,Basis Dc Pcs,https://www.schooldigger.com/go/DC/district/00083/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20004,District Of Columbia,05,10,No,Yes,No,No,510,31.5,16.1,99.4,48.2,0.8,4.7,7.3,0.2,6.5,32.4,93.4,,5
182,4,2013-14,Achievement Preparatory Academy PCS Middle School,https://www.schooldigger.com/go/DC/schools/0007200405/school.aspx,Achievement Prep Academy Pcs,https://www.schooldigger.com/go/DC/district/00072/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20032,District Of Columbia,04,8,Yes,Yes,No,No,382,37.5,10.1,99.2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,91.2,-3.0,5
183,5,2013-14,Oyster Adams Bilingual School Oyster,https://www.schooldigger.com/go/DC/schools/0003000160/school.aspx,District Of Columbia Public Schools,https://www.schooldigger.com/go/DC/district/00030/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20008,District Of Columbia,PK,8,No,No,No,No,661,57.0,11.5,99.6,7.3,0.0,2.4,61.3,0.0,3.3,25.7,90.3,-3.0,5
184,6,2013-14,Kipp Dc Key Academy Pcs,https://www.schooldigger.com/go/DC/schools/0003100246/school.aspx,Kipp Academy Pcs,https://www.schooldigger.com/go/DC/district/00031/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20019,District Of Columbia,03,8,Yes,Yes,No,No,334,23.5,14.2,99.1,98.2,0.3,0.0,1.2,0.0,0.3,0.0,88.0,-1.0,5
185,7,2013-14,Washington Latin Pcs Middle School,https://www.schooldigger.com/go/DC/schools/0001900324/school.aspx,Washington Latin Pcs,https://www.schooldigger.com/go/DC/district/00019/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20011,District Of Columbia,05,8,No,Yes,No,No,366,27.9,13.1,99.2,45.1,0.0,3.8,6.8,0.0,2.7,41.5,87.7,-1.0,4
186,8,2013-14,Community Academy Capcs Online,https://www.schooldigger.com/go/DC/schools/0000700380/school.aspx,Community Academy Pcs,https://www.schooldigger.com/go/DC/district/00007/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20005,District Of Columbia,KG,8,Yes,Yes,No,Yes,147,4.0,36.7,98.0,66.0,0.7,0.0,2.7,0.0,3.4,27.2,87.5,2.0,4
187,9,2013-14,Howard University Middle School of Math and Science PCS,https://www.schooldigger.com/go/DC/schools/0005800308/school.aspx,Howard University Middle School Of Math And Science,https://www.schooldigger.com/go/DC/district/00058/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20059,District Of Columbia,06,8,Yes,Yes,No,No,318,28.0,11.3,99.1,95.6,0.3,0.0,3.1,0.0,0.9,0.0,82.0,-1.0,4
188,10,2013-14,Center City Congress Heights Campus Pcs,https://www.schooldigger.com/go/DC/schools/0007300412/school.aspx,Center City Pcs,https://www.schooldigger.com/go/DC/district/00073/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20032,District Of Columbia,PK,8,Yes,Yes,No,No,227,17.5,12.9,98.7,99.6,0.0,0.4,0.0,0.0,0.0,0.0,77.9,34.0,4
189,11,2013-14,Two Rivers Pcs Elementary School,https://www.schooldigger.com/go/DC/schools/0004500279/school.aspx,Two Rivers Pcs,https://www.schooldigger.com/go/DC/district/00045/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20002,District Of Columbia,PK,8,Yes,Yes,No,No,516,41.1,12.5,99.4,63.8,0.0,0.8,8.3,0.2,1.0,26.0,77.2,,4
190,12,2013-14,Hardy Middle School,https://www.schooldigger.com/go/DC/schools/0003000186/school.aspx,District Of Columbia Public Schools,https://www.schooldigger.com/go/DC/district/00030/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20007,District Of Columbia,06,8,Yes,No,No,No,371,29.9,12.4,99.2,64.4,0.0,8.1,14.0,0.3,2.2,11.1,76.0,1.0,4
191,13,2013-14,Kipp Dc Aim Pcs Academy Pcs,https://www.schooldigger.com/go/DC/schools/0003100381/school.aspx,Kipp Academy Pcs,https://www.schooldigger.com/go/DC/district/00031/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20020,District Of Columbia,05,8,Yes,Yes,No,No,338,24.5,13.7,99.1,95.6,0.3,0.0,3.8,0.0,0.0,0.3,75.8,-6.0,4
192,14,2013-14,Kipp Dc Will Academy Pcs,https://www.schooldigger.com/go/DC/schools/0003100376/school.aspx,Kipp Academy Pcs,https://www.schooldigger.com/go/DC/district/00031/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20001,District Of Columbia,04,8,Yes,Yes,No,No,388,30.0,12.9,99.2,94.8,0.3,0.8,3.1,0.0,1.0,0.0,74.4,-2.0,4
193,15,2013-14,Center City Brightwood Campus Pcs,https://www.schooldigger.com/go/DC/schools/0007300400/school.aspx,Center City Pcs,https://www.schooldigger.com/go/DC/district/00073/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20011,District Of Columbia,PK,8,Yes,Yes,No,No,251,18.5,13.5,98.8,41.4,0.4,0.8,57.4,0.0,0.0,0.0,67.2,6.0,4
194,16,2013-14,EL Haynes PCS Middle School,https://www.schooldigger.com/go/DC/schools/0004300274/school.aspx,El Haynes Pcs,https://www.schooldigger.com/go/DC/district/00043/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20010,District Of Columbia,05,8,Yes,Yes,No,No,353,36.7,9.6,99.2,45.9,0.3,2.5,40.8,0.0,4.8,5.7,66.1,-7.0,4
195,17,2013-14,Hope Community Pcs Tolson Campus,https://www.schooldigger.com/go/DC/schools/0005100386/school.aspx,Hope Community PCS,https://www.schooldigger.com/go/DC/district/00051/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20017,District Of Columbia,PK,8,Yes,Yes,No,No,451,26.5,17.0,99.3,95.1,0.0,0.2,4.4,0.0,0.0,0.2,66.1,3.0,4
