RegionID,RegionName,City,State,Metro,CountyName,SizeRank,Month,PctOfHoemsDecreasingInValues
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2003-11,10.27
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2003-12,5.87
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2004-01,1.84
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2004-02,0.79
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2004-03,0.4
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2004-04,0.26
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2004-05,0.26
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2004-06,0.13
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2004-07,0.13
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2004-08,0.66
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2004-09,0.53
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2004-10,0.66
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2004-11,2.24
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2004-12,2.37
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2005-01,4.76
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2005-02,4.88
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2005-03,6.94
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2005-04,7.07
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2005-05,8.35
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2005-06,6.68
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2005-07,2.7
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2005-08,1.03
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2005-09,4.76
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2005-10,3.53
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2005-11,6.11
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2005-12,8.2
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2006-01,9.09
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2006-02,5.21
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2006-03,3.55
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2006-04,3.77
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2006-05,6.1
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2006-06,10.42
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2006-07,15.41
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2006-08,11.86
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2006-09,19.84
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2006-10,21.73
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2006-11,26.27
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2006-12,37.92
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2007-01,45.57
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2007-02,50.44
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2007-03,47.45
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2007-04,48.23
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2007-05,47.78
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2007-06,48
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2007-07,40.8
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2007-08,41.91
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2007-09,37.03
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2007-10,34.48
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2007-11,30.38
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2007-12,28.05
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2008-01,30.49
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2008-02,35.03
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2008-03,44.35
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2008-04,51
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2008-05,56.87
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2008-06,65.63
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2008-07,72.51
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2008-08,79.71
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2008-09,82.26
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2008-10,90.47
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2008-11,92.57
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2008-12,93.46
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2009-01,90.91
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2009-02,84.81
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2009-03,82.59
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2009-04,78.71
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2009-05,77.72
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2009-06,76.39
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2009-07,73.84
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2009-08,74.72
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2009-09,78.16
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2009-10,76.27
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2009-11,75.83
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2009-12,71.4
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2010-01,83.7
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2010-02,84.04
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2010-03,82.04
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2010-04,82.71
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2010-05,86.81
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2010-06,84.81
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2010-07,79.16
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2010-08,74.5
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2010-09,62.42
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2010-10,55.32
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2010-11,60.42
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2010-12,68.29
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2011-01,76.39
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2011-02,84.59
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2011-03,87.14
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2011-04,90.24
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2011-05,86.47
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2011-06,85.14
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2011-07,81.49
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2011-08,78.27
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2011-09,77.38
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2011-10,67.41
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2011-11,54.32
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2011-12,35.37
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2012-01,20.95
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2012-02,8.2
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2012-03,6.54
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2012-04,3.33
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2012-05,2.88
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2012-06,2.55
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2012-07,3.22
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2012-08,3.22
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2012-09,2.66
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2012-10,2.77
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2012-11,2.77
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2012-12,3.1
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2013-01,3.66
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2013-02,4.32
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2013-03,4.88
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2013-04,4.88
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2013-05,4.21
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2013-06,3.99
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2013-07,4.21
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2013-08,3.33
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2013-09,3.33
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2013-10,3.77
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2013-11,3.44
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2013-12,3.99
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2014-01,2.22
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2014-02,2.22
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2014-03,3.33
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2014-04,3.22
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2014-05,4.99
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2014-06,4.55
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2014-07,4.77
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2014-08,4.99
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2014-09,6.98
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2014-10,10.31
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2014-11,14.86
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2014-12,25.17
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2015-01,34.59
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2015-02,33.26
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2015-03,29.27
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2015-04,22.08
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2015-05,18.32
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2015-06,19.76
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2015-07,19.65
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2015-08,22.96
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2015-09,21.88
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2015-10,21.22
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2015-11,24.42
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2015-12,7.96
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2016-01,10.61
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2016-02,8.95
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2016-03,14.92
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2016-04,20.33
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2016-05,23.31
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2016-06,23.54
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2016-07,21.1
121679,Brightwood,Washington,DC,Washington,District of Columbia,1104,2016-08,19.12
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,1997-02,
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,1997-03,
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,1997-04,
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,1997-05,
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,1997-06,
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,1997-07,
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,1997-08,
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,1997-09,
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,1997-10,
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,1997-11,
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,1997-12,
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,1998-01,
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,1998-02,
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,1998-03,
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,1998-04,
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,1998-05,
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,1998-06,
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,1998-07,
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,1998-08,6.23
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,1998-09,2.36
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,1998-10,4.04
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,1998-11,17.51
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,1998-12,92.26
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,1999-01,88.72
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,1999-02,98.48
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,1999-03,96.46
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,1999-04,92.09
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,1999-05,94.61
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,1999-06,90.4
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,1999-07,92.76
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,1999-08,57.74
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,1999-09,28.11
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,1999-10,37.37
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,1999-11,8.08
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,1999-12,8.59
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2000-01,19.35
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2000-02,9.68
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2000-03,24.26
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2000-04,53.44
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2000-05,18.23
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2000-06,41.09
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2000-07,24.12
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2000-08,68.44
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2000-09,69.42
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2000-10,39.55
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2000-11,49.65
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2000-12,38.85
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2001-01,47.14
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2001-02,57.18
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2001-03,53.7
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2001-04,48.4
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2001-05,49.79
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2001-06,46.3
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2001-07,48.81
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2001-08,23.85
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2001-09,23.01
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2001-10,11.99
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2001-11,14.23
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2001-12,19.39
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2002-01,26.65
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2002-02,21.7
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2002-03,35.36
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2002-04,36.71
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2002-05,34.56
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2002-06,21.77
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2002-07,28.86
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2002-08,28.59
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2002-09,25.34
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2002-10,20.6
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2002-11,19.38
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2002-12,16.67
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2003-01,16.15
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2003-02,21.53
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2003-03,11.44
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2003-04,13.06
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2003-05,15.61
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2003-06,12.38
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2003-07,9.15
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2003-08,12.25
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2003-09,15.61
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2003-10,14.94
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2003-11,8.08
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2003-12,5.79
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2004-01,2.28
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2004-02,1.74
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2004-03,3.22
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2004-04,3.36
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2004-05,3.22
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2004-06,3.76
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2004-07,1.48
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2004-08,0.81
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2004-09,0.4
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2004-10,1.21
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2004-11,2.82
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2004-12,1.74
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2005-01,2.25
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2005-02,1.99
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2005-03,1.59
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2005-04,0.66
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2005-05,0.27
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2005-06,0
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2005-07,0
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2005-08,0
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2005-09,1.33
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2005-10,0.11
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2005-11,0.34
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2005-12,0.23
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2006-01,0.11
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2006-02,0.11
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2006-03,0.11
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2006-04,0
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2006-05,0.23
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2006-06,0.11
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2006-07,0.11
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2006-08,0
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2006-09,0
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2006-10,0.23
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2006-11,0.23
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2006-12,0.8
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2007-01,1.49
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2007-02,1.26
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2007-03,1.72
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2007-04,6.52
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2007-05,8.01
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2007-06,12.24
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2007-07,12.01
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2007-08,9.5
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2007-09,13.04
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2007-10,17.85
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2007-11,24.14
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2007-12,36.61
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2008-01,53.09
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2008-02,67.85
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2008-03,75.51
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2008-04,79.98
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2008-05,85.35
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2008-06,91.42
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2008-07,94.05
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2008-08,94.62
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2008-09,94.05
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2008-10,91.65
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2008-11,86.27
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2008-12,79.06
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2009-01,81.81
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2009-02,77.23
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2009-03,70.71
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2009-04,61.1
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2009-05,61.33
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2009-06,61.1
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2009-07,64.07
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2009-08,68.65
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2009-09,76.89
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2009-10,85.47
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2009-11,86.38
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2009-12,88.33
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2010-01,89.82
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2010-02,91.19
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2010-03,91.53
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2010-04,91.76
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2010-05,91.08
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2010-06,89.93
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2010-07,86.16
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2010-08,83.52
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2010-09,89.02
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2010-10,93.48
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2010-11,96
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2010-12,91.65
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2011-01,86.38
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2011-02,90.05
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2011-03,91.76
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2011-04,92.68
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2011-05,92.33
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2011-06,91.19
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2011-07,90.62
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2011-08,88.22
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2011-09,82.72
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2011-10,76.09
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2011-11,61.78
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2011-12,54.69
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2012-01,42.91
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2012-02,37.19
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2012-03,39.7
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2012-04,37.41
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2012-05,44.62
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2012-06,49.43
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2012-07,51.72
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2012-08,44.05
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2012-09,47.03
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2012-10,40.39
121788,Shipley Terrace,Washington,DC,Washington,District of Columbia,1125,2012-11,28.15
