RegionName,City,State,Metro,CountyName,SizeRank,Month,MedianRentalPricePerSqft
Dupont Circle,Washington,DC,Washington,District of Columbia,267,2016-01,3.952206
Dupont Circle,Washington,DC,Washington,District of Columbia,267,2016-02,4.107143
Dupont Circle,Washington,DC,Washington,District of Columbia,267,2016-03,4.101043
Dupont Circle,Washington,DC,Washington,District of Columbia,267,2016-04,4.101043
Dupont Circle,Washington,DC,Washington,District of Columbia,267,2016-05,4.021637
Dupont Circle,Washington,DC,Washington,District of Columbia,267,2016-06,3.963806
Dupont Circle,Washington,DC,Washington,District of Columbia,267,2016-07,3.97886
Dupont Circle,Washington,DC,Washington,District of Columbia,267,2016-08,3.833039
Georgetown,Washington,DC,Washington,District of Columbia,281,2010-02,
Georgetown,Washington,DC,Washington,District of Columbia,281,2010-03,
Georgetown,Washington,DC,Washington,District of Columbia,281,2010-04,
Georgetown,Washington,DC,Washington,District of Columbia,281,2010-05,
Georgetown,Washington,DC,Washington,District of Columbia,281,2010-06,
Georgetown,Washington,DC,Washington,District of Columbia,281,2010-07,
Georgetown,Washington,DC,Washington,District of Columbia,281,2010-08,
Georgetown,Washington,DC,Washington,District of Columbia,281,2010-09,
Georgetown,Washington,DC,Washington,District of Columbia,281,2010-10,
Georgetown,Washington,DC,Washington,District of Columbia,281,2010-11,
Georgetown,Washington,DC,Washington,District of Columbia,281,2010-12,
Georgetown,Washington,DC,Washington,District of Columbia,281,2011-01,
Georgetown,Washington,DC,Washington,District of Columbia,281,2011-02,
Georgetown,Washington,DC,Washington,District of Columbia,281,2011-03,
Georgetown,Washington,DC,Washington,District of Columbia,281,2011-04,
Georgetown,Washington,DC,Washington,District of Columbia,281,2011-05,
Georgetown,Washington,DC,Washington,District of Columbia,281,2011-06,
Georgetown,Washington,DC,Washington,District of Columbia,281,2011-07,
Georgetown,Washington,DC,Washington,District of Columbia,281,2011-08,
Georgetown,Washington,DC,Washington,District of Columbia,281,2011-09,
Georgetown,Washington,DC,Washington,District of Columbia,281,2011-10,
Georgetown,Washington,DC,Washington,District of Columbia,281,2011-11,
Georgetown,Washington,DC,Washington,District of Columbia,281,2011-12,
Georgetown,Washington,DC,Washington,District of Columbia,281,2012-01,
Georgetown,Washington,DC,Washington,District of Columbia,281,2012-02,
Georgetown,Washington,DC,Washington,District of Columbia,281,2012-03,
Georgetown,Washington,DC,Washington,District of Columbia,281,2012-04,
Georgetown,Washington,DC,Washington,District of Columbia,281,2012-05,
Georgetown,Washington,DC,Washington,District of Columbia,281,2012-06,
Georgetown,Washington,DC,Washington,District of Columbia,281,2012-07,
Georgetown,Washington,DC,Washington,District of Columbia,281,2012-08,
Georgetown,Washington,DC,Washington,District of Columbia,281,2012-09,
Georgetown,Washington,DC,Washington,District of Columbia,281,2012-10,
Georgetown,Washington,DC,Washington,District of Columbia,281,2012-11,
Georgetown,Washington,DC,Washington,District of Columbia,281,2012-12,
Georgetown,Washington,DC,Washington,District of Columbia,281,2013-01,3.312369
Georgetown,Washington,DC,Washington,District of Columbia,281,2013-02,3.177831
Georgetown,Washington,DC,Washington,District of Columbia,281,2013-03,3.099648
Georgetown,Washington,DC,Washington,District of Columbia,281,2013-04,3.246753
Georgetown,Washington,DC,Washington,District of Columbia,281,2013-05,3.223377
Georgetown,Washington,DC,Washington,District of Columbia,281,2013-06,3.306524
Georgetown,Washington,DC,Washington,District of Columbia,281,2013-07,3.382786
Georgetown,Washington,DC,Washington,District of Columbia,281,2013-08,3.265977
Georgetown,Washington,DC,Washington,District of Columbia,281,2013-09,3.076923
Georgetown,Washington,DC,Washington,District of Columbia,281,2013-10,3.069054
Georgetown,Washington,DC,Washington,District of Columbia,281,2013-11,2.96875
Georgetown,Washington,DC,Washington,District of Columbia,281,2013-12,3.068399
Georgetown,Washington,DC,Washington,District of Columbia,281,2014-01,3.210318
Georgetown,Washington,DC,Washington,District of Columbia,281,2014-02,3.384615
Georgetown,Washington,DC,Washington,District of Columbia,281,2014-03,3.384615
Georgetown,Washington,DC,Washington,District of Columbia,281,2014-04,3.375
Georgetown,Washington,DC,Washington,District of Columbia,281,2014-05,3.283256
Georgetown,Washington,DC,Washington,District of Columbia,281,2014-06,3.285968
Georgetown,Washington,DC,Washington,District of Columbia,281,2014-07,3.37893
Georgetown,Washington,DC,Washington,District of Columbia,281,2014-08,3.338171
Georgetown,Washington,DC,Washington,District of Columbia,281,2014-09,3.289474
Georgetown,Washington,DC,Washington,District of Columbia,281,2014-10,3.599222
Georgetown,Washington,DC,Washington,District of Columbia,281,2014-11,3.439158
Georgetown,Washington,DC,Washington,District of Columbia,281,2014-12,3.218999
Georgetown,Washington,DC,Washington,District of Columbia,281,2015-01,3.205708
Georgetown,Washington,DC,Washington,District of Columbia,281,2015-02,3.205708
Georgetown,Washington,DC,Washington,District of Columbia,281,2015-03,3.487573
Georgetown,Washington,DC,Washington,District of Columbia,281,2015-04,3.48
Georgetown,Washington,DC,Washington,District of Columbia,281,2015-05,3.470588
Georgetown,Washington,DC,Washington,District of Columbia,281,2015-06,3.381963
Georgetown,Washington,DC,Washington,District of Columbia,281,2015-07,3.387223
Georgetown,Washington,DC,Washington,District of Columbia,281,2015-08,3.347458
Georgetown,Washington,DC,Washington,District of Columbia,281,2015-09,3.246753
Georgetown,Washington,DC,Washington,District of Columbia,281,2015-10,3.163465
Georgetown,Washington,DC,Washington,District of Columbia,281,2015-11,3.234488
Georgetown,Washington,DC,Washington,District of Columbia,281,2015-12,3.325225
Georgetown,Washington,DC,Washington,District of Columbia,281,2016-01,3.363104
Georgetown,Washington,DC,Washington,District of Columbia,281,2016-02,3.569588
Georgetown,Washington,DC,Washington,District of Columbia,281,2016-03,3.37197
Georgetown,Washington,DC,Washington,District of Columbia,281,2016-04,3.4375
Georgetown,Washington,DC,Washington,District of Columbia,281,2016-05,3.738318
Georgetown,Washington,DC,Washington,District of Columbia,281,2016-06,3.555556
Georgetown,Washington,DC,Washington,District of Columbia,281,2016-07,3.538462
Georgetown,Washington,DC,Washington,District of Columbia,281,2016-08,3.597651
Foggy Bottom,Washington,DC,Washington,District of Columbia,284,2010-02,
Foggy Bottom,Washington,DC,Washington,District of Columbia,284,2010-03,
Foggy Bottom,Washington,DC,Washington,District of Columbia,284,2010-04,
Foggy Bottom,Washington,DC,Washington,District of Columbia,284,2010-05,
Foggy Bottom,Washington,DC,Washington,District of Columbia,284,2010-06,
Foggy Bottom,Washington,DC,Washington,District of Columbia,284,2010-07,
Foggy Bottom,Washington,DC,Washington,District of Columbia,284,2010-08,
Foggy Bottom,Washington,DC,Washington,District of Columbia,284,2010-09,
Foggy Bottom,Washington,DC,Washington,District of Columbia,284,2010-10,
Foggy Bottom,Washington,DC,Washington,District of Columbia,284,2010-11,
Foggy Bottom,Washington,DC,Washington,District of Columbia,284,2010-12,
Foggy Bottom,Washington,DC,Washington,District of Columbia,284,2011-01,
Foggy Bottom,Washington,DC,Washington,District of Columbia,284,2011-02,
Foggy Bottom,Washington,DC,Washington,District of Columbia,284,2011-03,
Foggy Bottom,Washington,DC,Washington,District of Columbia,284,2011-04,
Foggy Bottom,Washington,DC,Washington,District of Columbia,284,2011-05,
Foggy Bottom,Washington,DC,Washington,District of Columbia,284,2011-06,
Foggy Bottom,Washington,DC,Washington,District of Columbia,284,2011-07,
Foggy Bottom,Washington,DC,Washington,District of Columbia,284,2011-08,
Foggy Bottom,Washington,DC,Washington,District of Columbia,284,2011-09,
Foggy Bottom,Washington,DC,Washington,District of Columbia,284,2011-10,
Foggy Bottom,Washington,DC,Washington,District of Columbia,284,2011-11,
Foggy Bottom,Washington,DC,Washington,District of Columbia,284,2011-12,
Foggy Bottom,Washington,DC,Washington,District of Columbia,284,2012-01,
Foggy Bottom,Washington,DC,Washington,District of Columbia,284,2012-02,
Foggy Bottom,Washington,DC,Washington,District of Columbia,284,2012-03,
Foggy Bottom,Washington,DC,Washington,District of Columbia,284,2012-04,
Foggy Bottom,Washington,DC,Washington,District of Columbia,284,2012-05,
Foggy Bottom,Washington,DC,Washington,District of Columbia,284,2012-06,
Foggy Bottom,Washington,DC,Washington,District of Columbia,284,2012-07,
Foggy Bottom,Washington,DC,Washington,District of Columbia,284,2012-08,
Foggy Bottom,Washington,DC,Washington,District of Columbia,284,2012-09,
Foggy Bottom,Washington,DC,Washington,District of Columbia,284,2012-10,
Foggy Bottom,Washington,DC,Washington,District of Columbia,284,2012-11,
Foggy Bottom,Washington,DC,Washington,District of Columbia,284,2012-12,
Foggy Bottom,Washington,DC,Washington,District of Columbia,284,2013-01,
Foggy Bottom,Washington,DC,Washington,District of Columbia,284,2013-02,
Foggy Bottom,Washington,DC,Washington,District of Columbia,284,2013-03,
Foggy Bottom,Washington,DC,Washington,District of Columbia,284,2013-04,
Foggy Bottom,Washington,DC,Washington,District of Columbia,284,2013-05,
Foggy Bottom,Washington,DC,Washington,District of Columbia,284,2013-06,
Foggy Bottom,Washington,DC,Washington,District of Columbia,284,2013-07,
Foggy Bottom,Washington,DC,Washington,District of Columbia,284,2013-08,
Foggy Bottom,Washington,DC,Washington,District of Columbia,284,2013-09,
Foggy Bottom,Washington,DC,Washington,District of Columbia,284,2013-10,
Foggy Bottom,Washington,DC,Washington,District of Columbia,284,2013-11,
Foggy Bottom,Washington,DC,Washington,District of Columbia,284,2013-12,
Foggy Bottom,Washington,DC,Washington,District of Columbia,284,2014-01,
Foggy Bottom,Washington,DC,Washington,District of Columbia,284,2014-02,
Foggy Bottom,Washington,DC,Washington,District of Columbia,284,2014-03,
Foggy Bottom,Washington,DC,Washington,District of Columbia,284,2014-04,
Foggy Bottom,Washington,DC,Washington,District of Columbia,284,2014-05,
Foggy Bottom,Washington,DC,Washington,District of Columbia,284,2014-06,
Foggy Bottom,Washington,DC,Washington,District of Columbia,284,2014-07,
Foggy Bottom,Washington,DC,Washington,District of Columbia,284,2014-08,
Foggy Bottom,Washington,DC,Washington,District of Columbia,284,2014-09,
Foggy Bottom,Washington,DC,Washington,District of Columbia,284,2014-10,
Foggy Bottom,Washington,DC,Washington,District of Columbia,284,2014-11,
Foggy Bottom,Washington,DC,Washington,District of Columbia,284,2014-12,
Foggy Bottom,Washington,DC,Washington,District of Columbia,284,2015-01,
Foggy Bottom,Washington,DC,Washington,District of Columbia,284,2015-02,
Foggy Bottom,Washington,DC,Washington,District of Columbia,284,2015-03,
Foggy Bottom,Washington,DC,Washington,District of Columbia,284,2015-04,
Foggy Bottom,Washington,DC,Washington,District of Columbia,284,2015-05,3.409091
Foggy Bottom,Washington,DC,Washington,District of Columbia,284,2015-06,3.518213
Foggy Bottom,Washington,DC,Washington,District of Columbia,284,2015-07,3.505099
Foggy Bottom,Washington,DC,Washington,District of Columbia,284,2015-08,3.515599
Foggy Bottom,Washington,DC,Washington,District of Columbia,284,2015-09,3.550827
Foggy Bottom,Washington,DC,Washington,District of Columbia,284,2015-10,3.5
Foggy Bottom,Washington,DC,Washington,District of Columbia,284,2015-11,3.36594
Foggy Bottom,Washington,DC,Washington,District of Columbia,284,2015-12,3.295455
Foggy Bottom,Washington,DC,Washington,District of Columbia,284,2016-01,3.305085
Foggy Bottom,Washington,DC,Washington,District of Columbia,284,2016-02,3.436426
Foggy Bottom,Washington,DC,Washington,District of Columbia,284,2016-03,3.255482
Foggy Bottom,Washington,DC,Washington,District of Columbia,284,2016-04,3.270224
Foggy Bottom,Washington,DC,Washington,District of Columbia,284,2016-05,3.445596
Foggy Bottom,Washington,DC,Washington,District of Columbia,284,2016-06,3.58179
Foggy Bottom,Washington,DC,Washington,District of Columbia,284,2016-07,3.625729
Foggy Bottom,Washington,DC,Washington,District of Columbia,284,2016-08,3.762528
