RegionID,RegionName,City,State,Metro,CountyName,SizeRank,Month,UnsoldReos
121693,Cleveland Park,Washington,DC,Washington,District of Columbia,1264,2012-09,15.6
121693,Cleveland Park,Washington,DC,Washington,District of Columbia,1264,2012-10,16
121693,Cleveland Park,Washington,DC,Washington,District of Columbia,1264,2012-11,16.3
121693,Cleveland Park,Washington,DC,Washington,District of Columbia,1264,2012-12,16.6
121693,Cleveland Park,Washington,DC,Washington,District of Columbia,1264,2013-01,16.9
121693,Cleveland Park,Washington,DC,Washington,District of Columbia,1264,2013-02,17.1
121693,Cleveland Park,Washington,DC,Washington,District of Columbia,1264,2013-03,17.4
121693,Cleveland Park,Washington,DC,Washington,District of Columbia,1264,2013-04,17.6
121693,Cleveland Park,Washington,DC,Washington,District of Columbia,1264,2013-05,17.8
121693,Cleveland Park,Washington,DC,Washington,District of Columbia,1264,2013-06,18
121693,Cleveland Park,Washington,DC,Washington,District of Columbia,1264,2013-07,18.2
121693,Cleveland Park,Washington,DC,Washington,District of Columbia,1264,2013-08,18.3
121693,Cleveland Park,Washington,DC,Washington,District of Columbia,1264,2013-09,18.5
121693,Cleveland Park,Washington,DC,Washington,District of Columbia,1264,2013-10,18.7
121693,Cleveland Park,Washington,DC,Washington,District of Columbia,1264,2013-11,18.9
121693,Cleveland Park,Washington,DC,Washington,District of Columbia,1264,2013-12,19.1
121693,Cleveland Park,Washington,DC,Washington,District of Columbia,1264,2014-01,19.3
121693,Cleveland Park,Washington,DC,Washington,District of Columbia,1264,2014-02,19.5
121693,Cleveland Park,Washington,DC,Washington,District of Columbia,1264,2014-03,19.7
121693,Cleveland Park,Washington,DC,Washington,District of Columbia,1264,2014-04,19.9
121693,Cleveland Park,Washington,DC,Washington,District of Columbia,1264,2014-05,20.1
121693,Cleveland Park,Washington,DC,Washington,District of Columbia,1264,2014-06,20.3
121693,Cleveland Park,Washington,DC,Washington,District of Columbia,1264,2014-07,20.5
121693,Cleveland Park,Washington,DC,Washington,District of Columbia,1264,2014-08,20.8
121693,Cleveland Park,Washington,DC,Washington,District of Columbia,1264,2014-09,21
121693,Cleveland Park,Washington,DC,Washington,District of Columbia,1264,2014-10,21.3
121693,Cleveland Park,Washington,DC,Washington,District of Columbia,1264,2014-11,21.6
121693,Cleveland Park,Washington,DC,Washington,District of Columbia,1264,2014-12,21.9
121693,Cleveland Park,Washington,DC,Washington,District of Columbia,1264,2015-01,22.1
121693,Cleveland Park,Washington,DC,Washington,District of Columbia,1264,2015-02,22.2
121693,Cleveland Park,Washington,DC,Washington,District of Columbia,1264,2015-03,22.3
121693,Cleveland Park,Washington,DC,Washington,District of Columbia,1264,2015-04,22.4
121693,Cleveland Park,Washington,DC,Washington,District of Columbia,1264,2015-05,22.3
121693,Cleveland Park,Washington,DC,Washington,District of Columbia,1264,2015-06,22.1
121693,Cleveland Park,Washington,DC,Washington,District of Columbia,1264,2015-07,21.8
121693,Cleveland Park,Washington,DC,Washington,District of Columbia,1264,2015-08,21.4
121693,Cleveland Park,Washington,DC,Washington,District of Columbia,1264,2015-09,20.9
121693,Cleveland Park,Washington,DC,Washington,District of Columbia,1264,2015-10,20.2
121693,Cleveland Park,Washington,DC,Washington,District of Columbia,1264,2015-11,19.5
121693,Cleveland Park,Washington,DC,Washington,District of Columbia,1264,2015-12,18.8
121693,Cleveland Park,Washington,DC,Washington,District of Columbia,1264,2016-01,18.1
121693,Cleveland Park,Washington,DC,Washington,District of Columbia,1264,2016-02,17.4
121693,Cleveland Park,Washington,DC,Washington,District of Columbia,1264,2016-03,16.6
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2006-02,69.7
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2006-03,73.3
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2006-04,76.9
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2006-05,80.8
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2006-06,84.5
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2006-07,89.5
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2006-08,92.1
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2006-09,93.9
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2006-10,95
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2006-11,95.6
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2006-12,96.1
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2007-01,96.2
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2007-02,96.3
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2007-03,96.7
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2007-04,97.4
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2007-05,98.4
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2007-06,100.3
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2007-07,102.8
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2007-08,106.7
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2007-09,111.5
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2007-10,117.5
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2007-11,124.3
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2007-12,131.8
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2008-01,140.1
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2008-02,148.8
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2008-03,157.2
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2008-04,165.2
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2008-05,171.6
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2008-06,176.2
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2008-07,179
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2008-08,179.2
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2008-09,177.1
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2008-10,173.6
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2008-11,169.1
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2008-12,164.8
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2009-01,159.9
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2009-02,155.6
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2009-03,152.8
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2009-04,150.5
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2009-05,149.2
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2009-06,149.6
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2009-07,151.8
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2009-08,156.3
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2009-09,162.5
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2009-10,171
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2009-11,182.6
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2009-12,196.2
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2010-01,212.8
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2010-02,231.5
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2010-03,252.7
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2010-04,275.5
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2010-05,300.1
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2010-06,324.6
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2010-07,347.6
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2010-08,369.4
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2010-09,384.7
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2010-10,393.5
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2010-11,396.9
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2010-12,395.9
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2011-01,390.8
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2011-02,381.6
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2011-03,370.2
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2011-04,355.6
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2011-05,339.4
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2011-06,322.8
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2011-07,306.2
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2011-08,289.5
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2011-09,273.7
